,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,480.38,367.1,222.97,472.88,591.97,379.31,499.58,396.53,154.16,163.44,Upgrade
1,Short-Term Investments,-,16.67,-,16.44,-,14.52,-,4.85,-,14.83,Upgrade
2,Cash & Short-Term Investments,480.38,383.78,222.97,489.31,591.97,393.83,499.58,401.38,154.16,178.28,Upgrade
3,Cash Growth,115.44%,-21.57%,-62.33%,24.24%,18.49%,-1.88%,224.07%,125.14%,-74.88%,-66.55%,Upgrade
4,Accounts Receivable,701.46,774.32,811.4,794.98,1015,941.02,1126,1637,2078,2265,Upgrade
5,Other Receivables,730.78,862.56,513.61,366.84,448.71,821.2,493.97,95.97,112.79,139.36,Upgrade
6,Receivables,1432,1637,1325,1162,1464,1762,1620,1733,2191,2404,Upgrade
7,Inventory,52.13,50.34,57.15,36.95,76.7,70.39,235.16,173.48,171.15,150.63,Upgrade
8,Prepaid Expenses,-,0.03,-,0.03,-,0.18,-,-,-,-,Upgrade
9,Other Current Assets,111.47,69.8,136.3,165.55,630.44,629.6,1072,867.74,497.65,242.28,Upgrade
10,Total Current Assets,2076,2141,1741,1854,2763,2856,3426,3176,3013,2976,Upgrade
11,"Property, Plant & Equipment",47.46,50.52,129.01,153.17,179.3,208.81,224.22,244.24,273.73,298.31,Upgrade
12,Long-Term Investments,167.67,167.93,673.2,672.75,160.93,170.34,355.68,376.42,591.17,818.65,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,-,0.53,Upgrade
14,Other Intangible Assets,4.01,4.52,9.8,10.4,9.74,10.31,10.48,10.59,11.54,74.07,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,10.25,Upgrade
16,Long-Term Deferred Tax Assets,78.64,78.64,71.5,71.5,68.54,68.45,70.27,70.23,49.31,49.42,Upgrade
17,Long-Term Deferred Charges,0.12,-,-,-,0.24,0.62,3.1,3.88,1.6,2.18,Upgrade
18,Other Long-Term Assets,432.02,432.02,236.8,236.8,236.49,236.49,322.12,298.12,515.91,230.6,Upgrade
19,Total Assets,2806,2874,2862,2998,3418,3551,4412,4179,4457,4460,Upgrade
20,Accounts Payable,431.71,400.46,416.2,420.27,474.99,551.73,1069,660.65,809.85,905.55,Upgrade
21,Accrued Expenses,14.26,19.6,11.83,23.35,5.8,24.63,3.49,55.64,21.37,39.72,Upgrade
22,Short-Term Debt,511.77,601.49,607.31,729.11,784.77,772.81,571.27,802.81,814.11,680.07,Upgrade
23,Current Portion of Long-Term Debt,6.7,6,6,6,46,96,156,156,337.75,356.95,Upgrade
24,Current Income Taxes Payable,2.96,0.94,3.78,0.93,12.55,1.86,13.43,1.54,29.53,19.37,Upgrade
25,Current Unearned Revenue,54.26,43.28,46.32,55.34,55.02,53.27,152.78,261.56,129.51,131.65,Upgrade
26,Other Current Liabilities,52.93,54.67,82.91,93.02,45.96,53.05,42.06,42.23,61.49,34.6,Upgrade
27,Total Current Liabilities,1075,1126,1174,1328,1425,1553,2008,1980,2204,2168,Upgrade
28,Long-Term Debt,74.55,78.25,81.25,88.03,97.25,90.25,393.25,186.25,119.57,136.51,Upgrade
29,Long-Term Unearned Revenue,1.27,0.13,3.89,6.94,11.08,14.39,17.69,21.51,24.47,27.14,Upgrade
30,Long-Term Deferred Tax Liabilities,36.47,36.48,16.7,16.71,15.8,15.8,13.91,13.92,12.47,12.46,Upgrade
31,Total Liabilities,1187,1241,1276,1440,1549,1674,2433,2202,2360,2344,Upgrade
32,Common Stock,792.06,792.06,792.06,792.06,792.06,792.06,792.06,792.06,792.06,792.06,Upgrade
33,Additional Paid-In Capital,81,81,81,81,103.27,103.27,103.27,103.27,103.27,103.27,Upgrade
34,Retained Earnings,632.41,647.88,667.33,641.13,909.47,916.58,978.9,975.82,1126,1115,Upgrade
35,Comprehensive Income & Other,105,103.4,35.74,34.76,27.31,25.46,23.73,23.42,29.05,28.78,Upgrade
36,Total Common Equity,1610,1624,1576,1549,1832,1837,1898,1895,2050,2039,Upgrade
37,Minority Interest,8.77,8.83,9.43,9.65,36.61,40.1,81.01,82.54,46.53,76.27,Upgrade
38,Shareholders' Equity,1619,1633,1586,1559,1869,1877,1979,1977,2097,2116,Upgrade
39,Total Liabilities & Equity,2806,2874,2862,2998,3418,3551,4412,4179,4457,4460,Upgrade
40,Total Debt,593.02,685.74,694.56,823.14,928.02,959.06,1121,1145,1271,1174,Upgrade
41,Net Cash (Debt),-112.64,-301.96,-471.59,-333.83,-336.05,-565.23,-620.94,-743.68,-1117,-995.25,Upgrade
42,Net Cash Per Share,-0.14,-0.38,-0.60,-0.42,-0.42,-0.71,-0.78,-0.94,-1.41,-1.26,Upgrade
43,Filing Date Shares Outstanding,792.06,792.06,792.06,792.06,792.06,792.06,792.06,792.06,792.06,792.06,Upgrade
44,Total Common Shares Outstanding,792.06,792.06,792.06,792.06,792.06,792.06,792.06,792.06,792.06,792.06,Upgrade
