,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Rental Revenue,5381,6379,5356,5525,5336,5605,5644,5275,5069,4457,Upgrade
1,Other Revenue,25,132,57,70,-57,116,17,-31,-124,-167,Upgrade
2,Total Revenue,5406,6511,5413,5595,5279,5721,5661,5244,4945,4290,Upgrade
3,Revenue Growth (YoY,-0.13%,16.37%,2.54%,-2.20%,-6.75%,9.10%,14.48%,22.24%,-0.88%,-7.32%,Upgrade
4,Property Expenses,2168,2766,1596,1491,1582,1676,1685,1427,1428,1218,Upgrade
5,"Selling, General & Administrative",326,346,341,339,353,320,332,286,252,307,Upgrade
6,Other Operating Expenses,-16,-7,4,-6,7,-12,-8,-33,-25,-27,Upgrade
7,Total Operating Expenses,2478,3105,1941,1824,1942,1984,2009,1680,1655,1498,Upgrade
8,Operating Income,2928,3406,3472,3771,3337,3737,3652,3564,3290,2792,Upgrade
9,Interest Expense,-536,-411,-355,-268,-228,-221,-230,-200,-98,-50,Upgrade
10,Interest & Investment Income,22,40,54,50,38,35,36,48,35,35,Upgrade
11,Currency Exchange Gain (Loss),2,-2,-,9,-,-,-,-,-,-,Upgrade
12,Other Non-Operating Income,50,-50,-50,-47,-44,-44,-41,-38,-39,-35,Upgrade
13,EBT Excluding Unusual Items,2466,2983,3121,3515,3103,3507,3417,3374,3188,2742,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,94,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-14,14,-,-,-,-,17,-,2,-,Upgrade
16,Asset Writedown,-482,-715,-303,241,-135,-217,-148,606,-2051,-4805,Upgrade
17,Pretax Income,1970,2282,2818,3756,3062,3290,3286,3980,1139,-2063,Upgrade
18,Income Tax Expense,660,756,812,847,774,783,1083,1108,828,433,Upgrade
19,Earnings From Continuing Operations,1310,1526,2006,2909,2288,2507,2203,2872,311,-2496,Upgrade
20,Minority Interest in Earnings,-585,-638,-877,-1227,-1009,-1068,-1122,-1364,-257,901,Upgrade
21,Net Income,725,888,1129,1682,1279,1439,1081,1508,54,-1595,Upgrade
22,Net Income to Common,725,888,1129,1682,1279,1439,1081,1508,54,-1595,Upgrade
23,Net Income Growth,-35.78%,-47.21%,-11.73%,16.89%,18.32%,-4.58%,1901.85%,-,-98.26%,-,Upgrade
24,Basic Shares Outstanding,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,Upgrade
25,Diluted Shares Outstanding,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,Upgrade
26,EPS (Basic),0.53,0.65,0.83,1.24,0.94,1.06,0.79,1.11,0.04,-1.17,Upgrade
27,EPS (Diluted),0.53,0.65,0.82,1.24,0.94,1.06,0.79,1.11,0.04,-1.17,Upgrade
28,EPS Growth,-35.37%,-47.38%,-12.70%,16.89%,18.90%,-4.58%,1892.03%,-,-98.26%,-,Upgrade
29,Dividend Per Share,0.650,0.210,0.650,0.210,0.650,0.210,0.650,0.210,0.630,0.190,Upgrade
30,Dividend Growth,0%,0%,0%,0%,0%,0%,3.17%,10.53%,0%,0%,Upgrade
31,Operating Margin,54.16%,52.31%,64.14%,67.40%,63.21%,65.32%,64.51%,67.96%,66.53%,65.08%,Upgrade
32,Profit Margin,13.41%,13.64%,20.86%,30.06%,24.23%,25.15%,19.10%,28.76%,1.09%,-37.18%,Upgrade
33,Free Cash Flow Margin,-,33.62%,30.02%,42.84%,44.88%,36.25%,49.69%,4.39%,41.70%,39.60%,Upgrade
34,EBITDA,2970,3452,3514,3817,3366,3786,3681,3597,3310,2820,Upgrade
35,D&A For Ebitda,42,46,42,46,29,49,29,33,20,28,Upgrade
36,EBIT,2928,3406,3472,3771,3337,3737,3652,3564,3290,2792,Upgrade
