,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,"Property, Plant & Equipment",201397,201625,201396,196975,199401,203687,209267,204297,201029.0,189488,Upgrade
1,Cash & Equivalents,10817,7218,6262,5752,5704,5308,9016,3562,5508.0,1693,Upgrade
2,Accounts Receivable,184,748,150,134,149,205,128,98,153.0,122,Upgrade
3,Other Receivables,3027,2917,3015,3346,3160,3321,3121,2726,3081.0,1979,Upgrade
4,Investment In Debt and Equity Securities,-,-,92,-,93,-,94,-,96.0,-,Upgrade
5,Goodwill,-,-,1182,-,1182,-,1182,-,1182.0,-,Upgrade
6,Other Current Assets,13510,14096,14601,12747,12050,11440,11241,12836,9660.0,8574,Upgrade
7,Deferred Long-Term Tax Assets,143,142,145,143,144,78,84,88,91.0,5,Upgrade
8,Other Long-Term Assets,5890,5945,4609,5886,4651,5987,3888,5166,3939.0,5377,Upgrade
9,Total Assets,234968,232691,231452,224983,226534,230026,238021,228773,224739.0,207238,Upgrade
10,Current Portion of Long-Term Debt,9340,6011,4434,4328,4729,3590,8079,8594,7863.0,6493,Upgrade
11,Current Portion of Leases,23,27,30,28,27,29,31,26,26.0,23,Upgrade
12,Long-Term Debt,48454,47704,46259,43125,41224,41308,37804,32660,30907.0,27363,Upgrade
13,Long-Term Leases,240,241,248,253,266,285,305,300,302.0,284,Upgrade
14,Accounts Payable,9189,4267,-,3970,-,4001,-,5291,6464.0,3823,Upgrade
15,Current Income Taxes Payable,314,436,479,522,457,480,551,489,659.0,505,Upgrade
16,Current Unearned Revenue,-,-,518,-,479,-,191,-,64.0,-,Upgrade
17,Other Current Liabilities,-,5189,9618,5434,9233,5527,10599,4408,4325.0,3803,Upgrade
18,Long-Term Deferred Tax Liabilities,14720,14990,14950,14675,14906,15460,15974,15416,14790.0,13551,Upgrade
19,Total Liabilities,82280,78865,76536,72335,71321,70680,73534,67184,65400.0,55845,Upgrade
20,Common Stock,4065,4065,4065,4065,4065,4065,4065,4065,4065.0,4065,Upgrade
21,Retained Earnings,-,86205,86197,85349,84439,83444,82885,82083,81323.0,81483,Upgrade
22,Comprehensive Income & Other,91711,5560,4098,2155,4315,6444,8892,7327,6717.0,2016,Upgrade
23,Total Common Equity,95776,95830,94360,91569,92819,93953,95842,93475,92105.0,87564,Upgrade
24,Minority Interest,56912,57996,60556,61079,62394,65393,68645,68114,67234.0,63829,Upgrade
25,Shareholders' Equity,152688,153826,154916,152648,155213,159346,164487,161589,159339.0,151393,Upgrade
26,Total Liabilities & Equity,234968,232691,231452,224983,226534,230026,238021,228773,224739.0,207238,Upgrade
27,Total Debt,58057,53983,50971,47734,46246,45212,46219,41580,39098.0,34163,Upgrade
28,Net Cash / Debt,-47240,-46765,-44709,-41982,-40542,-39904,-37203,-38018,-33590.0,-32470,Upgrade
29,Net Cash Per Share,-34.69,-34.35,-32.84,-30.83,-29.77,-29.31,-27.32,-27.92,-24.67,-23.85,Upgrade
30,Filing Date Shares Outstanding,1362,1362,1362,1362,1362,1362,1362,1362,1362.0,1362,Upgrade
31,Total Common Shares Outstanding,1362,1362,1362,1362,1362,1362,1362,1362,1362.0,1362,Upgrade
32,Book Value Per Share,70.34,70.38,69.30,67.25,68.17,69.00,70.39,68.65,67.64,64.31,Upgrade
33,Tangible Book Value,95776,95830,93178,91569,91637,93953,94660,93475,90923.0,87564,Upgrade
34,Tangible Book Value Per Share,70.34,70.38,68.43,67.25,67.30,69.00,69.52,68.65,66.78,64.31,Upgrade
35,Construction In Progress,-,-,23610,-,22703,-,22399,-,27544.0,-,Upgrade
