,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,15833,16768,14133,14180,13679,15278,15765,16544,13993,13815,14513,14102,16048,17254,14378,14435,15105,13044,12477,14714,16531,Upgrade
1,Market Cap Growth,9.75%,9.75%,-10.35%,-14.29%,-2.24%,10.59%,8.62%,17.32%,-12.81%,-19.93%,0.94%,-2.31%,6.24%,32.27%,15.24%,-1.90%,-8.63%,-18.40%,-28.28%,-22.74%,10.10%,Upgrade
2,Enterprise Value,42849,43460,41872,41343,43150,45287,46500,47251,44653,47013,46599,49725,51671,54394,50578,49757,53275,50341,52608,51890,56643,Upgrade
3,Last Close Price,3.76,4.09,3.38,3.34,3.28,3.63,3.68,3.92,3.17,3.11,3.27,3.23,3.67,3.97,3.30,3.28,3.46,2.84,2.75,3.09,3.48,Upgrade
4,PE Ratio,30.43,26.48,25.86,25.31,26.31,24.48,24.77,34.03,37.62,37.71,39.28,32.97,36.49,46.52,29.26,26.60,35.77,28.12,40.36,-,32.10,Upgrade
5,Forward PE,23.50,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,Upgrade
6,PS Ratio,0.54,0.47,0.38,0.40,0.42,0.45,0.51,0.53,0.46,0.48,0.51,0.53,0.62,0.71,0.61,0.64,0.67,0.55,0.53,0.61,0.67,Upgrade
7,PB Ratio,1.30,0.93,0.74,0.74,0.73,0.82,0.85,0.90,0.77,0.76,0.82,0.80,0.91,1.00,0.83,0.84,0.88,0.80,0.77,0.88,0.89,Upgrade
8,P/TBV Ratio,1.50,1.50,1.25,1.23,1.20,1.33,1.37,1.45,1.23,1.19,1.30,1.23,1.42,1.58,1.32,1.31,1.38,1.27,1.24,1.48,1.40,Upgrade
9,P/FCF Ratio,3.72,3.15,3.33,2.56,3.08,-,4.30,-,6.73,6.10,7.97,-,18.79,-106.83,-,-,-18.43,-,-,-,-37.10,Upgrade
10,P/OCF Ratio,2.76,2.76,2.83,2.26,2.64,-,3.85,-,5.45,5.38,5.84,-,7.57,20.77,-,11.87,18.43,10.30,9.79,-,12.81,Upgrade
11,EV/Sales Ratio,1.20,1.21,1.14,1.17,1.31,1.34,1.49,1.50,1.48,1.62,1.65,1.88,1.99,2.25,2.13,2.21,2.35,2.14,2.23,2.14,2.30,Upgrade
12,EV/EBITDA Ratio,15.41,15.84,15.99,16.02,17.18,15.23,17.22,18.73,17.03,27.91,24.61,29.49,37.81,37.02,37.23,24.89,22.98,16.34,15.79,14.69,16.87,Upgrade
13,EV/EBIT Ratio,31.29,30.93,32.26,34.70,37.82,27.93,34.71,38.32,33.67,123.67,-,130.21,-,359.00,-,72.53,-,28.54,26.32,23.86,28.57,Upgrade
14,EV/FCF Ratio,8.05,8.17,9.86,7.47,9.72,-,12.67,-,21.47,20.77,25.59,-,60.49,-336.79,-,-,-65.01,-,-,-,-127.14,Upgrade
15,Debt / Equity Ratio,1.59,1.59,1.56,1.56,1.58,1.68,1.79,1.79,1.71,1.80,1.94,1.89,1.98,2.09,2.17,2.23,2.19,2.41,2.43,2.52,2.11,Upgrade
16,Debt / EBITDA Ratio,10.39,8.03,15.03,10.91,10.67,10.08,18.88,13.33,6.70,16.42,32.51,11.73,39.85,12.80,167.33,24.30,30.13,16.43,14.06,14.70,9.14,Upgrade
17,Debt / FCF Ratio,5.43,5.43,7.00,5.39,6.73,-,9.08,-,14.92,14.49,18.80,-,40.83,-224.68,-,-,-45.60,-,-,-,-87.98,Upgrade
18,Asset Turnover,0.39,0.42,0.40,0.49,0.43,0.35,0.30,0.56,0.32,0.39,0.24,0.50,0.29,0.29,0.21,0.41,0.27,0.24,0.23,0.49,Upgrade,
19,Inventory Turnover,1.30,1.16,1.22,1.22,1.48,1.26,1.08,0.94,1.72,1.04,1.22,0.68,1.57,0.83,0.93,0.64,1.28,0.83,0.71,0.92,3.43,Upgrade
20,Quick Ratio,0.40,0.40,0.44,0.40,0.40,0.37,0.41,0.47,0.44,0.51,0.51,0.47,0.51,0.44,0.44,0.44,0.40,0.34,0.30,0.35,0.29,Upgrade
21,Current Ratio,0.98,0.98,1.06,1.00,0.94,0.93,0.99,1.07,1.07,1.14,1.23,1.25,1.24,1.19,1.15,1.11,0.96,0.89,0.76,0.82,0.80,Upgrade
22,Return on Equity (ROE),4.02%,4.44%,4.33%,4.33%,1.73%,4.39%,3.54%,8.19%,1.51%,2.26%,1.32%,7.93%,2.19%,1.25%,0.76%,6.95%,4.52%,1.39%,-2.59%,6.99%,Upgrade,
23,Return on Assets (ROA),1.70%,0.43%,1.02%,1.03%,1.34%,0.11%,0.93%,2.60%,0.55%,-0.22%,1.24%,-0.37%,1.17%,-0.83%,0.20%,-0.07%,0.84%,1.19%,1.23%,2.48%,Upgrade,
24,Return on Capital (ROIC),2.95%,0.74%,1.78%,1.77%,2.25%,0.19%,1.48%,4.14%,0.85%,-0.33%,1.88%,-0.55%,1.74%,-1.22%,0.29%,-0.09%,1.20%,1.66%,1.64%,3.15%,Upgrade,
25,Return on Capital Employed (ROCE),3.57%,3.67%,3.12%,3.01%,3.11%,4.45%,3.44%,2.97%,3.17%,0.86%,-,0.83%,-,0.33%,-,1.60%,-,5.26%,7.91%,7.46%,6.58%,Upgrade
26,Earnings Yield,4.00%,3.78%,3.87%,3.95%,3.80%,4.09%,4.04%,2.94%,2.66%,2.65%,2.55%,3.03%,2.74%,2.15%,3.42%,3.76%,2.80%,3.56%,2.48%,2.20%,3.11%,Upgrade
27,FCF Yield,33.62%,31.74%,30.05%,39.02%,32.44%,17.96%,23.27%,12.40%,14.86%,16.39%,12.55%,0.22%,5.32%,-0.94%,-4.65%,1.16%,-5.43%,1.81%,-2.89%,-9.21%,-2.70%,Upgrade
28,Dividend Yield,1.33%,-,-,-,1.53%,-,-,-,-,-,-,-,1.29%,-,-,-,-,-,-,-,1.44%,Upgrade
29,Payout Ratio,165.12%,424.44%,155.51%,122.79%,43.99%,884.54%,183.46%,209.57%,98.60%,991.57%,234411.81%,1658.74%,72.75%,452.19%,609.92%,1099.62%,90.55%,349.32%,361.67%,-,157.00%,Upgrade
30,Buyback Yield / Dilution,-33.61%,5.01%,1.73%,-1.52%,19.01%,-9.48%,-1.88%,29.41%,-45.13%,13.74%,2.65%,-11.74%,28.30%,-24.19%,8.71%,-32.49%,1.78%,5.47%,-10.15%,0.86%,2.57%,Upgrade
31,Total Shareholder Return,-32.27%,5.01%,1.73%,-1.52%,20.54%,-9.48%,-1.88%,29.41%,-45.13%,13.74%,2.65%,-11.74%,29.59%,-24.19%,8.71%,-32.49%,1.78%,5.47%,-10.15%,0.86%,4.00%,Upgrade
