,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,657.1,445.18,648.69,520.84,531.21,313.81,447.63,556.41,478.98,488.92
1,Revenue Growth (YoY),1.30%,-14.53%,22.11%,65.97%,18.67%,-43.60%,-6.54%,13.80%,9.41%,50.18%
2,Cost of Revenue,258.62,172.26,247.12,222.94,192.68,122.95,139.3,178.2,142.66,150.25
3,Gross Profit,398.48,272.92,401.57,297.9,338.54,190.86,308.33,378.21,336.32,338.67
4,"Selling, General & Admin",185.32,159.67,192.58,144.17,154.25,162.91,129.76,136.11,101.01,134.91
5,Research & Development,63.58,70.8,66.33,56.47,54.4,61.33,51.74,61.07,43.9,45.39
6,Other Operating Expenses,-2.9,-25.32,-1.05,-6.24,-4.96,-3.9,-2.08,-4.39,-0.94,-7.49
7,Operating Expenses,245.99,205.15,257.86,194.4,203.69,220.34,179.41,192.79,143.97,172.81
8,Operating Income,152.49,67.77,143.71,103.5,134.84,-29.48,128.92,185.42,192.36,165.86
9,Interest Expense,-0.67,-0.42,-0.86,-1.02,-1.15,-1.18,-0.43,-1.01,-0.28,-0.31
10,Interest & Investment Income,11.6,11.01,11.76,9.3,8.45,4.57,4.43,7.54,5.42,6.3
11,Currency Exchange Gain (Loss),-0.9,-5.23,3.38,-2.58,7.31,3.05,-1.31,-3.37,-0.62,-3.55
12,EBT Excluding Unusual Items,162.52,73.13,157.99,109.2,149.45,-23.05,131.61,188.58,196.87,168.31
13,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-0.66
14,Impairment of Goodwill,-,-,-,-18.36,-,-,-,-8.85,-,-
15,Pretax Income,162.52,73.13,157.99,90.84,149.45,-23.05,131.61,179.74,196.87,164.95
16,Income Tax Expense,23.27,23.6,25.41,12.1,23.42,-4.19,20.13,28.6,34,27.52
17,Net Income,139.25,49.53,132.57,78.74,126.03,-18.86,111.48,151.14,162.87,137.44
18,Net Income to Common,139.25,49.53,132.57,78.74,126.03,-18.86,111.48,151.14,162.87,137.44
19,Net Income Growth,5.04%,-37.10%,5.19%,-,13.05%,-,-31.55%,9.97%,25.72%,86.88%
20,Shares Outstanding (Basic),1116,1115,1111,1109,1109,1111,1115,1115,1089,1046
21,Shares Outstanding (Diluted),1118,1118,1120,1119,1116,1125,1116,1117,1097,1067
22,Shares Change (YoY),-0.19%,-0.07%,0.39%,-0.55%,-0.01%,0.75%,1.68%,4.66%,4.57%,1.28%
23,EPS (Basic),0.12,0.04,0.12,0.07,0.11,-0.02,0.10,0.14,0.15,0.13
24,EPS (Diluted),0.12,0.04,0.12,0.07,0.11,-0.02,0.10,0.13,0.15,0.13
25,EPS Growth,0.56%,-42.99%,8.48%,-,10.00%,-,-33.11%,0.20%,24.59%,85.59%
26,Free Cash Flow,16.51,-51.12,-98.74,-15.48,143.2,152.4,-34.54,8.77,111.25,8.08
27,Free Cash Flow Per Share,0.01,-0.05,-0.09,-0.01,0.13,0.14,-0.03,0.01,0.10,0.01
28,Operating Margin,23.21%,15.22%,22.15%,19.87%,25.38%,-9.40%,28.80%,33.32%,40.16%,33.92%
29,Profit Margin,21.19%,11.13%,20.44%,15.12%,23.73%,-6.01%,24.91%,27.16%,34.00%,28.11%
30,Free Cash Flow Margin,2.51%,-11.48%,-15.22%,-2.97%,26.96%,48.56%,-7.72%,1.58%,23.23%,1.65%
31,EBITDA,194.06,94.34,188.02,124.57,175.72,-8.55,165.4,203,218.38,181.14
32,D&A For EBITDA,41.57,26.57,44.31,21.07,40.88,20.94,36.48,17.58,26.02,15.28
33,EBIT,152.49,67.77,143.71,103.5,134.84,-29.48,128.92,185.42,192.36,165.86
