,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,266,266,286,253,195,212,205,154,133,127,170,Upgrade
1,Market Cap Growth,4.92%,4.92%,46.81%,19.61%,-5.05%,37.84%,54.69%,21.31%,-21.95%,-43.52%,-32.79%,Upgrade
2,Enterprise Value,331,442,407,436,357,336,321,275,333,385,448,Upgrade
3,Last Close Price,0.64,0.64,0.66,0.58,0.42,0.46,0.44,0.33,0.26,0.25,0.33,Upgrade
4,PE Ratio,5.36,5.36,6.08,4.38,3.63,11.51,15.99,2.93,2.58,-34.14,-,Upgrade
5,Forward PE,4.92,9.11,9.11,9.11,9.11,9.11,9.11,9.11,9.11,9.11,9.11,Upgrade
6,PS Ratio,0.11,0.11,0.12,0.12,0.11,0.15,0.16,0.14,0.12,0.10,0.12,Upgrade
7,PB Ratio,0.71,0.70,0.77,0.74,0.58,0.70,0.72,0.54,0.46,0.51,0.72,Upgrade
8,P/TBV Ratio,0.72,0.72,0.79,0.75,0.58,0.70,0.72,0.54,0.46,0.51,0.72,Upgrade
9,P/FCF Ratio,2.48,2.48,-,4.23,-,-,17.53,1.81,0.92,1.18,15.84,Upgrade
10,P/OCF Ratio,2.03,2.03,-,1.67,2.16,2.44,2.33,1.07,0.82,1.12,4.95,Upgrade
11,PEG Ratio,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,Upgrade
12,EV/Sales Ratio,0.13,0.18,0.17,0.20,0.20,0.24,0.25,0.24,0.29,0.30,0.32,Upgrade
13,EV/EBITDA Ratio,2.01,2.92,2.72,3.15,3.24,5.04,5.10,7.40,22.21,24.36,18.74,Upgrade
14,EV/EBIT Ratio,3.98,5.32,5.23,6.10,6.00,13.00,11.80,-55.89,-,-38.43,-,Upgrade
15,EV/FCF Ratio,3.08,4.13,-,7.29,-,-,27.43,3.25,2.30,3.60,41.73,Upgrade
16,Debt / Equity Ratio,0.37,0.37,0.60,0.54,0.66,0.68,0.56,0.61,0.53,0.97,1.19,Upgrade
17,Debt / FCF Ratio,1.31,1.31,-,3.10,-,-,13.77,2.04,1.06,2.26,26.23,Upgrade
18,Return on Capital Employed (ROCE),18.77%,18.77%,17.87%,17.43%,14.63%,7.03%,7.96%,-1.46%,-,-3.33%,-,Upgrade
19,Earnings Yield,18.66%,18.66%,16.45%,22.81%,27.54%,8.69%,6.25%,34.17%,38.69%,-2.93%,-6.48%,Upgrade
20,FCF Yield,40.37%,40.37%,18.40%,23.63%,-22.99%,-8.54%,5.71%,55.14%,108.98%,84.51%,6.31%,Upgrade
21,Total Shareholder Return,5.31%,-,-,-,-,-,-,-,-,-,-,Upgrade
