,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1291,1221,1107,1079,714.12,686.66,587.15,540.73,591.06,678.4,Upgrade
1,Revenue Growth (YoY),16.65%,13.13%,55.00%,57.14%,21.62%,26.99%,-0.66%,-20.29%,-17.80%,-8.51%,Upgrade
2,Cost of Revenue,1194,1104,1020,986.04,658.6,627.89,541.14,514.14,558.06,647.47,Upgrade
3,Gross Profit,97.07,116.54,86.39,92.96,55.52,58.76,46.02,26.59,33,30.93,Upgrade
4,"Selling, General & Admin",62.38,73.44,57.72,54.16,48.94,53.23,41.01,58.71,38.2,45.25,Upgrade
5,Other Operating Expenses,-2.51,-2.88,-3.17,-0.81,-13.24,-0.51,-16.19,-6,-6.26,-3.25,Upgrade
6,Operating Expenses,59.87,70.56,54.54,53.35,35.7,52.72,24.82,52.72,31.94,42,Upgrade
7,Operating Income,37.2,45.99,31.85,39.61,19.82,6.05,21.2,-26.12,1.06,-11.07,Upgrade
8,Interest Expense,-5.74,-8.36,-5.34,-5.51,-2.72,-2.73,-1.96,-3.24,-4.53,-6.05,Upgrade
9,Interest & Investment Income,-,0.49,-,0.22,-,0.2,-,0.23,-,0.05,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-1.75,-4.55,-1.73,-0.02,-1.3,-0.65,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,0.39,Upgrade
12,EBT Excluding Unusual Items,31.47,38.12,26.51,34.32,15.35,-1.03,17.51,-29.16,-4.78,-17.34,Upgrade
13,Gain (Loss) on Sale of Investments,-,0.17,-,0.2,-,0.32,-,0.17,-,0.28,Upgrade
14,Gain (Loss) on Sale of Assets,-,-2.53,-,2.99,-,2.98,-,-,-,-,Upgrade
15,Other Unusual Items,-,0.28,-,4.6,7.7,1.95,-,67.36,15.52,-,Upgrade
16,Pretax Income,31.47,36.05,26.51,42.11,23.05,4.22,17.51,38.37,10.75,-17.06,Upgrade
17,Income Tax Expense,5.7,9.66,4.77,7.82,5.93,3.62,5.26,-1.85,-0.41,-2.19,Upgrade
18,Earnings From Continuing Operations,25.77,26.39,21.74,34.29,17.12,0.6,12.25,40.22,11.16,-14.87,Upgrade
19,Minority Interest in Earnings,-1.49,-1.11,0.09,1.63,0.68,0,-,-,-,-,Upgrade
20,Net Income,24.27,25.28,21.83,35.91,17.8,0.6,12.25,40.22,11.16,-14.87,Upgrade
21,Net Income to Common,24.27,25.28,21.83,35.91,17.8,0.6,12.25,40.22,11.16,-14.87,Upgrade
22,Net Income Growth,11.16%,-29.62%,22.69%,5885.50%,45.31%,-98.51%,9.76%,-,191.03%,-,Upgrade
23,Shares Outstanding (Basic),415,415,415,415,415,415,415,415,415,415,Upgrade
24,Shares Outstanding (Diluted),415,415,415,415,415,415,415,415,415,415,Upgrade
25,EPS (Basic),0.06,0.06,0.05,0.09,0.04,0.00,0.03,0.10,0.03,-0.04,Upgrade
26,EPS (Diluted),0.06,0.06,0.05,0.09,0.04,0.00,0.03,0.10,0.03,-0.04,Upgrade
27,EPS Growth,11.16%,-29.62%,22.69%,5888.72%,45.31%,-98.51%,9.76%,-,191.04%,-,Upgrade
28,Free Cash Flow,136.45,-29.22,81.91,-22.09,-22.75,4.67,7.05,77.62,67.1,39.87,Upgrade
29,Free Cash Flow Per Share,0.33,-0.07,0.20,-0.05,-0.05,0.01,0.02,0.19,0.16,0.10,Upgrade
30,Operating Margin,2.88%,3.77%,2.88%,3.67%,2.78%,0.88%,3.61%,-4.83%,0.18%,-1.63%,Upgrade
31,Profit Margin,1.88%,2.07%,1.97%,3.33%,2.49%,0.09%,2.09%,7.44%,1.89%,-2.19%,Upgrade
32,Free Cash Flow Margin,10.57%,-2.39%,7.40%,-2.05%,-3.19%,0.68%,1.20%,14.36%,11.35%,5.88%,Upgrade
33,EBITDA,71.04,80.74,68.91,69.6,40.52,26.26,36.79,0.42,14.58,1.22,Upgrade
34,D&A For EBITDA,33.84,34.75,37.06,29.99,20.7,20.21,15.6,26.54,13.52,12.29,Upgrade
35,EBIT,37.2,45.99,31.85,39.61,19.82,6.05,21.2,-26.12,1.06,-11.07,Upgrade
