,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,76.3,41.43,63.18,28.98,43.43,32.25,56.97,28.52,41.12,22.89,Upgrade
1,Short-Term Investments,-,4.5,-,4.6,-,4.47,-,3.2,-,0.74,Upgrade
2,Cash & Short-Term Investments,76.3,45.93,63.18,33.58,43.43,36.72,56.97,31.72,41.12,23.63,Upgrade
3,Cash Growth,20.77%,36.78%,45.46%,-8.56%,-23.76%,15.76%,38.55%,34.24%,102.28%,-39.43%,Upgrade
4,Accounts Receivable,553.12,608.35,441.88,462.86,334.08,307.56,277.22,268.98,248.32,329.01,Upgrade
5,Other Receivables,0.48,4.57,1.59,5,0.12,1.91,1.07,11.27,2.07,14.65,Upgrade
6,Receivables,553.6,612.92,443.47,467.85,334.2,309.48,278.29,280.25,250.39,343.66,Upgrade
7,Inventory,2.5,2.75,2.87,3.05,3.87,3.53,2.95,3.18,2.67,2.64,Upgrade
8,Prepaid Expenses,28.9,14.91,28.63,10.98,32.72,11.69,31.47,13.38,42.86,18.8,Upgrade
9,Other Current Assets,7.5,7.47,15.4,15.47,16.1,20.37,22.72,26.65,30.96,34.47,Upgrade
10,Total Current Assets,668.8,683.99,553.54,530.93,430.33,381.79,392.41,355.18,368,423.2,Upgrade
11,"Property, Plant & Equipment",257.67,277.32,304.87,318.52,280.33,228.47,216.65,204.67,233.26,245.29,Upgrade
12,Long-Term Investments,7.84,7.83,-,7.7,12.2,13.91,6.3,20.37,8.6,9.35,Upgrade
13,Other Intangible Assets,8.2,8.2,8.2,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,2.24,2.46,2.12,2.34,2.57,2.64,2.44,2.37,-,-,Upgrade
15,Other Long-Term Assets,32.63,31.6,47.22,33.38,43.32,30.84,42.18,18.41,32.73,29.44,Upgrade
16,Total Assets,977.37,1011,915.94,896.17,768.73,660.94,659.97,604.3,642.6,710.58,Upgrade
17,Accounts Payable,42.52,48.12,33.56,36.76,35.09,32.27,28.72,23.9,22.7,28,Upgrade
18,Accrued Expenses,360.59,316.91,304.97,256.66,194.3,152.43,147.35,115.77,111.23,142.15,Upgrade
19,Short-Term Debt,65.14,83.31,93.91,62.45,77.14,66.36,40.08,47.06,52.61,56.31,Upgrade
20,Current Portion of Long-Term Debt,30.89,103.36,52.12,119.51,81.72,57.25,90.25,60.58,141.89,178.79,Upgrade
21,Current Portion of Leases,12.92,8.34,10.22,10.15,11.4,9.28,12.58,13.25,12.77,11.75,Upgrade
22,Current Income Taxes Payable,18.36,11.13,6.46,2.6,0.99,0.43,1.09,0.22,1.04,1.98,Upgrade
23,Current Unearned Revenue,3.84,3.63,4.77,0.41,0.36,0.76,1.25,1.75,-,-,Upgrade
24,Other Current Liabilities,-,1.16,-,1.42,-,-,-,2.02,-,0.97,Upgrade
25,Total Current Liabilities,534.26,575.95,506.02,489.95,400.99,318.77,321.31,264.55,342.24,419.94,Upgrade
26,Long-Term Leases,31.48,28.28,29.14,31.2,34.89,28.44,30.11,32.75,33.96,34.98,Upgrade
27,Long-Term Deferred Tax Liabilities,18.73,21.91,23.27,23.36,19.54,14.57,11.86,7.41,7.24,8.39,Upgrade
28,Other Long-Term Liabilities,15.58,15.56,15.55,15.54,12.37,12.59,10.75,10.55,10.35,10.15,Upgrade
29,Total Liabilities,600.05,641.69,573.98,560.06,467.79,374.36,374.02,315.26,393.79,473.46,Upgrade
30,Common Stock,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,Upgrade
31,Additional Paid-In Capital,100.85,100.85,100.85,100.85,100.85,100.85,100.85,100.85,100.85,100.85,Upgrade
32,Retained Earnings,253.31,245.97,219.39,213,175.79,161.68,161.08,163.68,123.43,112.27,Upgrade
33,Comprehensive Income & Other,18.01,19.23,19.18,19.62,20.04,19.91,19.87,20.35,20.37,19.85,Upgrade
34,Total Common Equity,376.32,370.19,343.57,337.62,300.82,286.58,285.95,289.03,248.8,237.12,Upgrade
35,Minority Interest,1,-0.49,-1.6,-1.51,0.12,-0,-,-,-,-,Upgrade
36,Shareholders' Equity,377.33,369.7,341.97,336.11,300.94,286.58,285.95,289.03,248.8,237.12,Upgrade
37,Total Liabilities & Equity,977.37,1011,915.94,896.17,768.73,660.94,659.97,604.3,642.6,710.58,Upgrade
38,Total Debt,140.43,223.29,185.39,223.31,205.14,161.33,173.01,153.65,241.24,281.82,Upgrade
39,Net Cash (Debt),-64.13,-177.36,-122.22,-189.73,-161.71,-124.61,-116.04,-121.92,-200.12,-258.19,Upgrade
40,Net Cash Per Share,-0.15,-0.43,-0.29,-0.46,-0.39,-0.30,-0.28,-0.29,-0.48,-0.62,Upgrade
41,Filing Date Shares Outstanding,415,415,415,415,415,415,415,415,415,415,Upgrade
42,Total Common Shares Outstanding,415,415,415,415,415,415,415,415,415,415,Upgrade
43,Working Capital,134.54,108.04,47.52,40.97,29.33,63.03,71.1,90.63,25.76,3.26,Upgrade
44,Book Value Per Share,0.91,0.89,0.83,0.81,0.72,0.69,0.69,0.70,0.60,0.57,Upgrade
45,Tangible Book Value,368.12,361.99,335.37,337.62,300.82,286.58,285.95,289.03,248.8,237.12,Upgrade
46,Tangible Book Value Per Share,0.89,0.87,0.81,0.81,0.72,0.69,0.69,0.70,0.60,0.57,Upgrade
47,Land,-,81.69,-,81.69,-,81.69,-,81.69,-,81.69,Upgrade
48,Machinery,-,397.06,-,370.78,-,278.39,-,218.12,-,241.22,Upgrade
49,Construction In Progress,-,-,-,12.06,-,-,-,-,-,-,Upgrade
50,Leasehold Improvements,-,10.83,-,7.02,-,7.07,-,4.95,-,3.38,Upgrade
51,Order Backlog,4599,-,-,-,-,-,-,-,-,-,Upgrade
