,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,671.53,574.1,630.5,845.49,792.99,735.24,840.13,1057,792.36,1065,506.61,1085,680.84,453,383.25,558.22,265.9,168.72,138.06,54.92,Upgrade
1,Other Revenue,-5.3,5.3,-,31.34,-18.49,18.49,-,44.61,-6.58,6.58,-,6.13,-0.95,0.95,-,2.21,-0.42,0.42,-,11.05,Upgrade
2,Revenue,666.22,579.4,630.5,876.83,774.5,753.74,840.13,1101,785.78,1071,506.61,1091,679.89,453.95,383.25,560.43,265.48,169.14,138.06,65.97,Upgrade
3,Revenue Growth (YoY),-13.98%,-23.13%,-24.95%,-20.38%,-1.44%,-29.63%,65.83%,0.96%,15.58%,135.96%,32.19%,94.63%,156.10%,168.39%,177.60%,749.47%,141.10%,85.60%,144.81%,-28.17%,Upgrade
4,Cost of Revenue,552.32,472.5,526.64,712.8,668.05,632.58,728.27,882.03,696.71,945.42,418.38,1015,625.49,385.67,307.69,467.91,250.85,163.91,126.41,67.88,Upgrade
5,Gross Profit,113.91,106.9,103.86,164.03,106.45,121.16,111.86,219.18,89.07,125.73,88.23,75.39,54.4,68.28,75.56,92.52,14.63,5.22,11.65,-1.9,Upgrade
6,"Selling, General & Admin",35.57,32.77,23.98,66.5,26.36,32.3,26.62,75.01,34.26,27.03,19.46,28.93,17.1,17.29,18.86,28.79,13.23,13.37,14.18,18.24,Upgrade
7,Research & Development,2.13,5.44,3.93,2.18,2.56,5.12,4.21,7.47,4.53,1.53,2.36,3.21,3.48,4.61,1.49,4.1,5.19,1.69,0.16,1.16,Upgrade
8,Other Operating Expenses,0.35,2.91,0.94,2.95,0.47,2.72,1.36,3.71,2.73,2.49,1.74,3.98,1.57,1.19,1.25,2.54,0.64,0.69,0.6,1.39,Upgrade
9,Operating Expenses,36.67,39.27,30.06,83.06,35.52,44.27,39.13,119.7,20.74,45.67,35.29,30.87,21.42,31.25,21.65,42.92,5.39,-20.76,15.85,27.43,Upgrade
10,Operating Income,77.24,67.63,73.8,80.97,70.93,76.89,72.72,99.48,68.33,80.06,52.94,44.51,32.98,37.03,53.91,49.61,9.24,25.99,-4.2,-29.33,Upgrade
11,Interest Expense,-27.88,-18.84,-20.72,-25.18,-22.55,-18.6,-24.24,-33.27,-18.08,-30.2,-19.13,-25.98,-11.59,-12.88,-13.01,-11.1,-4.06,-9.09,-9.62,-9.58,Upgrade
12,Interest & Investment Income,-,6.59,1.1,16.85,5.04,11.25,1.41,9.2,1.56,2.29,14.68,15.71,0.09,2.58,1.27,0.98,0.7,0.59,0.57,0.14,Upgrade
13,Earnings From Equity Investments,-,-0.03,0.03,-,-,0.04,-0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-0.34,0.34,-,4.62,-5.63,5.63,-,3.39,-1.79,1.79,-,-3.3,1.48,-1.48,-,-4.4,-1.54,1.54,-,1.08,Upgrade
15,Other Non Operating Income (Expenses),-2.04,-0.17,-0.22,-6.74,4.35,0.45,-1.4,-3.56,6.59,-1.52,-1,0.24,-0.41,-0.64,-0.66,4.37,-1.65,-1.26,1.25,-2.12,Upgrade
16,EBT Excluding Unusual Items,46.97,55.52,53.99,70.52,52.13,75.66,48.45,75.24,56.61,52.42,47.49,31.19,22.54,24.61,41.52,39.46,2.68,17.76,-12.01,-39.81,Upgrade
17,Impairment of Goodwill,-,-,-,-7.97,-,-,-,-3.73,-,-,-,-,-,-,-,-4.63,-,-,-,-14.75,Upgrade
18,Gain (Loss) on Sale of Investments,-1.11,-,-,-,-,-,-,0.05,-0.03,-0.02,-,-0.11,-,0.5,-0.5,-1.14,0.84,0.03,-0.46,-3.21,Upgrade
19,Gain (Loss) on Sale of Assets,0.44,-0.3,-,-0.46,0,0.01,-,-0.01,0.09,-0,0,-0.65,0,-0,-,-0,-,-0.06,-0,0.12,Upgrade
20,Asset Writedown,5.2,-7.19,7.19,3.43,-5.99,-18.12,3.12,16.63,-16.63,10.4,-10.4,4.94,-4.94,6.67,-6.67,-,-,-,-,-,Upgrade
21,Legal Settlements,-,-,-,-,-,-,-,-9.74,-,-,-,-,-0.17,0.17,-,-,-0.54,0.54,-,-,Upgrade
22,Other Unusual Items,-0,0.55,-0.55,1.46,-,-,-,4.45,-,-,-,0.52,0.91,-,-,3.68,-,-,-,0.25,Upgrade
23,Pretax Income,51.5,48.59,60.62,66.99,46.14,57.55,51.57,82.91,40.03,62.79,37.1,35.88,18.34,31.96,34.35,37.37,2.98,18.27,-12.47,-57.41,Upgrade
24,Income Tax Expense,18.36,14.22,16.75,22.84,13.04,17.17,13.99,30.87,13.81,20.62,12.89,15.17,7.97,7.66,13.29,15.89,0.27,1.51,-2.84,-3.52,Upgrade
25,Earnings From Continuing Operations,33.14,34.37,43.88,44.15,33.1,40.38,37.58,52.04,26.22,42.17,24.21,20.71,10.38,24.3,21.06,21.47,2.71,16.76,-9.64,-53.89,Upgrade
26,Minority Interest in Earnings,-13.2,-14.88,-19.41,-18.11,-17.93,-20.37,-19.41,-37.19,-20.15,-22.5,-11.3,-14.21,-4.77,-5.2,-11.06,-12.68,2.38,2.9,-,-,Upgrade
27,Net Income,19.95,19.49,24.47,26.04,15.17,20.02,18.17,14.85,6.07,19.67,12.92,6.5,5.61,19.1,10,8.8,5.1,19.67,-9.64,-53.89,Upgrade
28,Net Income to Common,19.95,19.49,24.47,26.04,15.17,20.02,18.17,14.85,6.07,19.67,12.92,6.5,5.61,19.1,10,8.8,5.1,19.67,-9.64,-53.89,Upgrade
29,Net Income Growth,31.45%,-2.65%,34.64%,75.39%,149.79%,1.76%,40.69%,128.32%,8.35%,2.98%,29.10%,-26.07%,10.02%,-2.86%,-,-,-,-,-,-,Upgrade
30,Shares Outstanding (Basic),490,390,489,419,379,500,454,369,436,294,431,342,325,331,500,460,131,521,482,360,Upgrade
31,Shares Outstanding (Diluted),490,390,489,419,379,500,454,369,436,294,431,342,325,331,500,460,131,521,482,360,Upgrade
32,Shares Change (YoY),29.22%,-22.12%,7.72%,13.63%,-12.94%,70.43%,5.52%,8.00%,33.86%,-11.40%,-13.93%,-25.79%,147.60%,-36.40%,3.82%,27.93%,-70.26%,38.91%,12.85%,-32.92%,Upgrade
33,EPS (Basic),0.04,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.01,0.07,0.03,0.02,0.02,0.06,0.02,0.02,0.04,0.04,-0.02,-0.15,Upgrade
34,EPS (Diluted),0.04,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.01,0.07,0.03,0.02,0.02,0.06,0.02,0.02,0.04,0.04,-0.02,-0.15,Upgrade
35,EPS Growth,1.72%,25.00%,25.00%,54.36%,186.90%,-40.29%,33.33%,111.41%,-19.05%,16.23%,50.00%,-0.38%,-55.57%,52.74%,-,-,-,-,-,-,Upgrade
36,Free Cash Flow,125.71,39.69,-53.43,163.15,213.11,3.33,24.69,14.16,-8.07,145.43,96.47,48.14,-31.22,58.5,65.24,134.45,75.12,-46.98,-5.74,-26.78,Upgrade
37,Free Cash Flow Per Share,0.26,0.10,-0.11,0.39,0.56,0.01,0.05,0.04,-0.02,0.50,0.22,0.14,-0.10,0.18,0.13,0.29,0.57,-0.09,-0.01,-0.07,Upgrade
38,Dividend Per Share,-,-,-,0.059,-,-,-,0.030,-,-,-,0.025,-,-,-,0.020,-,-,-,-,Upgrade
39,Dividend Growth,-,-,-,96.67%,-,-,-,20.00%,-,-,-,25.00%,-,-,-,-,-,-,-,-,Upgrade
40,Gross Margin,17.10%,18.45%,16.47%,18.71%,13.74%,16.07%,13.31%,19.90%,11.34%,11.74%,17.42%,6.91%,8.00%,15.04%,19.71%,16.51%,5.51%,3.09%,8.44%,-2.88%,Upgrade
41,Operating Margin,11.59%,11.67%,11.70%,9.23%,9.16%,10.20%,8.66%,9.03%,8.70%,7.47%,10.45%,4.08%,4.85%,8.16%,14.07%,8.85%,3.48%,15.36%,-3.04%,-44.46%,Upgrade
42,Profit Margin,2.99%,3.36%,3.88%,2.97%,1.96%,2.66%,2.16%,1.35%,0.77%,1.84%,2.55%,0.60%,0.82%,4.21%,2.61%,1.57%,1.92%,11.63%,-6.98%,-81.69%,Upgrade
43,Free Cash Flow Margin,18.87%,6.85%,-8.47%,18.61%,27.52%,0.44%,2.94%,1.29%,-1.03%,13.58%,19.04%,4.41%,-4.59%,12.89%,17.02%,23.99%,28.30%,-27.78%,-4.16%,-40.59%,Upgrade
44,EBITDA,102.75,92.79,99.31,106.48,94.48,102.07,96.28,123.04,82.33,101.28,66.93,58.51,43.99,52.21,64.97,60.67,15.52,36.3,2.08,-23.05,Upgrade
45,EBITDA Margin,15.42%,16.02%,15.75%,12.14%,12.20%,13.54%,11.46%,11.17%,10.48%,9.46%,13.21%,5.36%,6.47%,11.50%,16.95%,10.83%,5.85%,21.46%,1.51%,-34.94%,Upgrade
46,D&A For EBITDA,25.51,25.16,25.51,25.51,23.56,25.18,23.56,23.56,14,21.22,14,14,11.01,15.18,11.07,11.07,6.28,10.31,6.28,6.28,Upgrade
47,EBIT,77.24,67.63,73.8,80.97,70.93,76.89,72.72,99.48,68.33,80.06,52.94,44.51,32.98,37.03,53.91,49.61,9.24,25.99,-4.2,-29.33,Upgrade
48,EBIT Margin,11.59%,11.67%,11.70%,9.23%,9.16%,10.20%,8.66%,9.03%,8.70%,7.47%,10.45%,4.08%,4.85%,8.16%,14.07%,8.85%,3.48%,15.36%,-3.04%,-44.46%,Upgrade
49,Effective Tax Rate,35.64%,29.26%,27.62%,34.10%,28.27%,29.83%,27.13%,37.23%,34.50%,32.83%,34.73%,42.29%,43.43%,23.96%,38.68%,42.53%,9.04%,8.28%,-,-,Upgrade
50,Revenue as Reported,666.22,579.4,630.5,876.83,774.5,753.74,840.13,1101,785.78,1071,506.61,1091,679.89,453.95,383.25,560.43,265.48,169.14,138.06,65.97,Upgrade
