,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,35.68,24.76,42.44,17.48,33.62,116.01,21.72,16.6,31,81.22,38,42.68,7.76,11.46,72.01,78.23,20.96,24.17,20.17,55.31,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,0.01,-,0.01,-,0.01,-,1.01,-,0.5,-,-,Upgrade
2,Loans & Lease Receivables,2464,2471,2542,2522,2517,2463,2670,2654,2692,2581,2552,2489,2558,2499.0,2501,2400.0,2406,2358,2517,2365,Upgrade
3,Other Receivables,0.59,0.29,0.81,0.94,0.46,0.18,0.26,0.16,0.67,0.44,2.27,0.18,0.86,0.22,0.6,0.99,0.91,0.93,4.27,0.08,Upgrade
4,"Property, Plant & Equipment",30.52,31.81,33.12,34.41,40.4,33.87,35.69,37.5,39.42,41.25,43.13,45.08,46.03,47.92,49.85,50.89,52.88,40.55,42.31,44.05,Upgrade
5,Goodwill,18.01,18.01,18.01,18.01,18.78,18.78,18.78,18.78,19.9,19.9,19.9,19.9,20.94,20.94,20.94,20.94,22.5,22.5,22.5,22.5,Upgrade
6,Other Intangible Assets,-,-,-,-,-,-,-,-,0.09,0.24,0.38,0.52,0.67,0.83,0.98,1.14,1.29,1.44,1.6,1.75,Upgrade
7,Other Current Assets,1.26,1.47,1.96,2.46,1.67,1.62,1.66,1.48,1.53,1.86,2.39,1.19,2.27,2.52,3.41,2.13,2.66,3.07,2.12,1.2,Upgrade
8,Long-Term Deferred Tax Assets,66.81,61.22,57.54,61.67,59.26,58.93,59.03,58.81,52.46,49.37,54.07,52.18,53.17,50.83,51.71,48.95,40.58,42.99,40.86,37.94,Upgrade
9,Total Assets,2617,2609,2696,2657,2671,2692,2807,2788,2837,2775,2713,2651,2690,2633.0,2700,2604.0,2548,2494,2651,2527,Upgrade
10,Accrued Expenses,16.9,11.02,20.87,15.05,19.29,10.3,13.28,14.18,14.59,4.97,36.51,13.99,11.64,9.51,106.19,6.48,110.45,4.58,110.05,7.84,Upgrade
11,Short-Term Debt,-,25.03,-,66.26,-,150.58,-,320.72,-,330.16,-,331.16,-,386.0,-,389.38,-,-,-,582.46,Upgrade
12,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,79.35,-,77.79,-,-,-,-,Upgrade
13,Current Portion of Leases,-,1.19,-,1.34,-,0.32,-,1.79,-,3.28,-,3.2,-,2.98,-,2.91,6.72,-,-,1.27,Upgrade
14,Long-Term Debt,536.49,496.93,589.12,527.26,622.58,490.96,763.16,439.21,841.38,382.53,679.12,313.81,738.57,211.76,687.83,189.03,561.99,593.82,710.54,133.51,Upgrade
15,Long-Term Leases,1.69,1.06,2.04,1.6,7.24,-,0.91,0.16,2.05,0.22,3.57,1.8,4.49,2.61,5.45,3.95,-,-,-,-,Upgrade
16,Current Income Taxes Payable,25.54,16.31,42.09,34.86,28.54,19.97,52.37,42.96,34.95,55.61,34.95,44.4,34.95,23.87,58.09,46.08,30.11,21.47,49.42,41.25,Upgrade
17,Other Current Liabilities,-,34.66,-,8.24,-,55.02,-,7.1,-,71.04,-,14.23,-,44.43,-,39.84,-,68.4,-,14.78,Upgrade
18,Total Liabilities,580.62,586.2,654.11,654.6,677.64,727.15,829.71,826.12,892.96,847.81,754.16,722.59,789.64,760.5,857.55,755.45,709.28,688.27,870.01,781.11,Upgrade
19,Common Stock,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180.0,1180,1180.0,1180,1180,1180,1180,Upgrade
20,Retained Earnings,-,783.85,-,762.51,-,725.91,-,717.06,-,679.19,-,683.17,-,625.11,-,566.23,-,521.1,-,455.99,Upgrade
21,Comprehensive Income & Other,799.31,2.11,802.69,2.11,756.1,2.11,741.98,1.43,701.36,1.43,713.24,0.98,653.31,0.98,598.98,0.98,552.06,0.98,489.75,0.98,Upgrade
22,Total Common Equity,1979,1966,1983,1945,1936,1908,1922,1898,1881,1861,1893,1864,1833,1806.0,1779,1747.0,1732,1702,1670,1637,Upgrade
23,Minority Interest,56.92,56.38,58.8,58.09,56.98,56.8,55.39,63.03,63.13,66.81,65.21,64.48,66.83,66.68,63.54,101.72,106.45,103.79,110.95,109.34,Upgrade
24,Shareholders' Equity,2036,2022,2041,2003,1993,1965,1977,1962,1944,1927,1958,1929,1900,1873.0,1843,1849.0,1839,1806,1781,1746,Upgrade
25,Total Liabilities & Equity,2617,2609,2696,2657,2671,2692,2807,2788,2837,2775,2713,2651,2690,2633.0,2700,2604.0,2548,2494,2651,2527,Upgrade
26,Total Debt,538.18,524.21,591.16,596.46,629.81,641.86,764.07,761.88,843.43,716.19,682.7,649.97,743.06,682.7,693.28,663.06,568.71,593.82,710.54,717.25,Upgrade
27,Net Cash (Debt),-502.51,-499.46,-548.72,-578.98,-596.2,-525.85,-742.35,-745.28,-812.43,-634.96,-644.7,-607.28,-735.3,-671.23,-621.27,-583.82,-547.75,-569.15,-690.37,-661.94,Upgrade
28,Net Cash Per Share,-0.43,-0.42,-0.47,-0.49,-0.51,-0.45,-0.63,-0.63,-0.69,-0.54,-0.55,-0.51,-0.62,-0.57,-0.53,-0.49,-0.46,-0.48,-0.59,-0.56,Upgrade
29,Filing Date Shares Outstanding,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180.0,1180,1180.0,1180,1180,1180,1180,Upgrade
30,Total Common Shares Outstanding,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180.0,1180,1180.0,1180,1180,1180,1180,Upgrade
31,Working Capital,2459,2409,2524,2417,2504,2344,2628,2286,2676,2199,2524,2127,2522,1967.0,2412,1920.0,2283,2292,2384,1774,Upgrade
