,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7713,7446,4863,5390,5943,6724,6665,8940,8226,6776,4851,5616,5435,4643,5070,3732,3827,4593,4164,3559,3382,Upgrade
1,Market Cap Growth,10.74%,10.74%,-27.04%,-39.71%,-27.76%,-0.76%,37.39%,59.19%,51.35%,45.94%,-4.31%,50.50%,42.03%,1.08%,21.73%,4.86%,13.15%,39.23%,25.51%,-12.65%,43.76%,Upgrade
2,Enterprise Value,8053,7923,5155,5690,6243,6962,6825,9390,8676,7060,5435,5739,5559,4360,4545,3588,3683,4429,3962,4043,3867,Upgrade
3,Last Close Price,19.59,18.91,12.35,13.55,14.92,16.88,16.73,22.39,20.60,16.97,12.15,14.00,14.02,11.98,13.03,9.59,9.83,11.80,12.68,10.84,10.30,Upgrade
4,PE Ratio,48.50,46.78,30.45,-,38.15,45.60,45.21,-,60.02,68.63,53.58,-,60.48,36.89,41.24,-,40.28,56.59,52.23,-,57.15,Upgrade
5,PS Ratio,0.80,0.80,0.53,0.58,0.65,0.76,0.73,1.01,0.96,0.89,0.71,0.88,0.97,0.95,1.09,0.85,0.90,1.17,1.10,1.01,1.02,Upgrade
6,PB Ratio,2.90,2.75,1.82,2.01,2.24,2.65,2.67,3.61,3.31,2.78,2.03,2.37,2.24,1.94,2.13,1.60,1.62,1.85,1.68,1.98,1.83,Upgrade
7,P/TBV Ratio,3.03,3.03,2.02,2.25,2.53,3.00,3.05,4.16,3.85,3.23,2.30,2.70,2.51,2.17,2.38,1.79,1.81,2.29,2.08,2.69,2.46,Upgrade
8,P/FCF Ratio,-,-601.77,-,-,36.71,-,-,-,3676.64,-,-6.06,-,-19.61,-,-,-,18.71,79.12,-,-,-21.09,Upgrade
