,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,76.12,45.46,17.13,41.23,19.31,74.22,39.95,63.91,26.37,-,Upgrade
1,Revenue Growth (YoY),344.49%,10.26%,-11.32%,-44.45%,-51.66%,16.12%,51.52%,-,-19.18%,-,Upgrade
2,Cost of Revenue,69.89,27.1,10.68,35.43,16.17,62.55,28.4,55.03,17.74,-,Upgrade
3,Gross Profit,6.24,18.35,6.44,5.8,3.15,11.67,11.55,8.88,8.63,-,Upgrade
4,"Selling, General & Admin",14.6,11.11,17.79,23.3,15.75,22.56,20.68,21.18,19.66,-,Upgrade
5,Research & Development,1.46,0.72,1.87,2.72,1.5,2,1.98,2.04,2.15,-,Upgrade
6,Other Operating Expenses,-0.82,0.01,-2.19,-1.52,-1.86,-1.39,-4.24,-3.44,-1.72,-,Upgrade
7,Operating Expenses,20.02,21.77,15,32.51,14.65,85.25,19.28,18.28,17.03,-,Upgrade
8,Operating Income,-13.78,-3.42,-8.56,-26.71,-11.5,-73.58,-7.74,-9.4,-8.41,-,Upgrade
9,Interest Expense,-1.19,-1.59,-1.72,-1.8,-1.98,-2.14,-2.01,-1.93,-1.91,-,Upgrade
10,Interest & Investment Income,0.04,0.03,0.02,0.02,0.17,0.27,0.36,0.01,0.37,-,Upgrade
11,Earnings From Equity Investments,-,-2.49,-0.07,-2.58,-0.27,-0.39,-0.54,-0.8,-0.07,-,Upgrade
12,Currency Exchange Gain (Loss),-0.01,0.26,0.03,-0.02,0.07,-0.02,-0.01,0.09,-0.02,-,Upgrade
13,EBT Excluding Unusual Items,-14.95,-7.21,-10.3,-31.09,-13.51,-75.86,-9.94,-12.03,-10.05,-,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-27.91,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,1.46,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,2.49,0.52,-0.04,1.79,-,-,-,-,-,Upgrade
17,Asset Writedown,-,-4.72,-,-0.82,-,-0.02,-,-,-,-,Upgrade
18,Other Unusual Items,-,0.03,-0.03,-2.87,2.87,0.02,-0.02,3.3,0.57,-,Upgrade
19,Pretax Income,-14.95,-7.95,-9.81,-34.82,-8.85,-103.77,-9.96,-8.73,-9.48,-,Upgrade
20,Income Tax Expense,0,0.01,0.01,-,0,0.04,0.01,-0.35,-0.97,-,Upgrade
21,Earnings From Continuing Operations,-14.95,-7.95,-9.82,-34.82,-8.86,-103.81,-9.96,-8.38,-8.51,-,Upgrade
22,Net Income to Company,-14.95,-7.95,-9.82,-34.82,-8.86,-103.81,-9.96,-8.38,-8.51,-,Upgrade
23,Minority Interest in Earnings,1.63,-1.09,1.01,1.93,0.78,3,1.1,1.36,0.4,-,Upgrade
24,Net Income,-13.32,-9.04,-8.8,-32.9,-8.08,-100.81,-8.87,-7.02,-8.11,-,Upgrade
25,Net Income to Common,-13.32,-9.04,-8.8,-32.9,-8.08,-100.81,-8.87,-7.02,-8.11,-,Upgrade
26,Shares Outstanding (Basic),365,302,290,260,250,243,237,206,206,-,Upgrade
27,Shares Outstanding (Diluted),365,302,290,260,250,243,237,206,206,-,Upgrade
28,Shares Change (YoY),25.79%,15.93%,15.71%,7.04%,5.88%,17.72%,14.58%,-,19.99%,-,Upgrade
29,EPS (Basic),-0.04,-0.03,-0.03,-0.13,-0.03,-0.41,-0.04,-0.03,-0.04,-,Upgrade
30,EPS (Diluted),-0.04,-0.03,-0.03,-0.13,-0.03,-0.41,-0.04,-0.03,-0.04,-,Upgrade
31,Free Cash Flow,-25.89,5.35,-22.85,3.43,-6.37,-11.04,-7.36,-2.99,-8.07,-,Upgrade
32,Free Cash Flow Per Share,-0.07,0.02,-0.08,0.01,-0.03,-0.05,-0.03,-0.01,-0.04,-,Upgrade
33,Operating Margin,-18.11%,-7.53%,-49.97%,-64.78%,-59.54%,-99.14%,-19.36%,-14.71%,-31.88%,-,Upgrade
34,Profit Margin,-17.50%,-19.89%,-51.39%,-79.79%,-41.82%,-135.84%,-22.20%,-10.99%,-30.76%,-,Upgrade
35,Free Cash Flow Margin,-34.01%,11.77%,-133.43%,8.31%,-32.96%,-14.88%,-18.43%,-4.68%,-30.61%,-,Upgrade
36,EBITDA,-12.73,-1.19,-6.31,-24.38,-9.16,-70.48,-5.4,-6.42,-3.24,-,Upgrade
37,D&A For EBITDA,1.05,2.23,2.25,2.33,2.34,3.09,2.34,2.99,5.17,5.56,Upgrade
38,EBIT,-13.78,-3.42,-8.56,-26.71,-11.5,-73.58,-7.74,-9.4,-8.41,-,Upgrade
