,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,4,33.37,12.82,2.35,9.74,8.01,13.92,4.18,14.01,46.31,Upgrade
1,Short-Term Investments,29.01,13.82,10.57,11.74,-,-,9.76,8.94,16.99,-,Upgrade
2,Cash & Short-Term Investments,33.01,47.19,23.39,14.09,9.74,8.01,23.68,13.13,31,46.31,Upgrade
3,Cash Growth,41.12%,235.00%,140.20%,75.89%,-58.88%,-38.98%,-23.59%,-71.66%,124.17%,101.20%,Upgrade
4,Accounts Receivable,31.99,22.35,18.58,23.96,12.41,19.34,42.42,40.74,29.31,36.1,Upgrade
5,Other Receivables,23.31,22.11,-1.14,-2.37,36.83,46.29,42.18,24.96,15.35,70.05,Upgrade
6,Receivables,55.29,44.47,38.76,42.9,49.24,65.63,106.54,86.75,58.4,106.15,Upgrade
7,Inventory,45.45,45.82,48.11,48.46,45.79,55.29,44.96,50.22,40.81,45.81,Upgrade
8,Other Current Assets,0.07,0.07,0.08,0.12,-,-,5.46,0.03,1.69,-,Upgrade
9,Total Current Assets,133.82,137.54,110.34,105.57,104.77,128.93,180.65,150.12,131.89,198.28,Upgrade
10,"Property, Plant & Equipment",28.43,29.52,36.44,45.11,47.47,60.49,58.1,51.68,51.59,45.87,Upgrade
11,Long-Term Investments,33.87,33.87,51.33,51.59,53.92,54.74,54.96,55.5,55.93,-,Upgrade
12,Goodwill,22.17,22.17,23.38,23.38,25.23,25.23,51.3,51.3,47.47,47.47,Upgrade
13,Other Intangible Assets,-,-,-,-,-,-,-,0.03,1.09,4.54,Upgrade
14,Other Long-Term Assets,-,-,-,0.38,2.25,2.07,1.31,1.09,1.24,0.14,Upgrade
15,Total Assets,218.28,223.1,221.49,226.02,233.64,271.45,346.32,309.71,289.21,296.29,Upgrade
16,Accounts Payable,23.64,13.81,13.02,18.19,7.26,8.31,10.6,8.18,10.35,16.96,Upgrade
17,Accrued Expenses,6.37,6.84,4.01,6.94,33.34,3.13,36.11,33.2,19.35,13.99,Upgrade
18,Short-Term Debt,43.54,50.65,56.55,62.75,60.92,72.34,69,69,61.66,66.14,Upgrade
19,Current Portion of Leases,0.22,0.54,0.67,3.83,5.03,6.17,3.56,3.41,3.26,1.72,Upgrade
20,Current Income Taxes Payable,0.67,0.54,0.63,0.75,0.38,0.31,0.47,0.35,0.14,0.08,Upgrade
21,Current Unearned Revenue,9.87,10.05,17.12,32.22,28.93,40.73,31.92,29.63,24.72,22.28,Upgrade
22,Other Current Liabilities,27.44,24.46,28.44,31.34,-,32.07,-,0.34,-,-,Upgrade
23,Total Current Liabilities,111.76,106.88,120.43,156.01,135.86,163.05,151.65,144.1,119.48,121.17,Upgrade
24,Long-Term Leases,-,-,0.22,1.64,0.98,2.97,2.1,2.97,4.68,0.65,Upgrade
25,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,0.3,1.26,Upgrade
26,Total Liabilities,111.76,106.88,120.65,157.65,136.84,166.02,153.75,147.07,124.46,123.08,Upgrade
27,Common Stock,37.1,36.03,30.03,26.03,313.09,313.09,298.59,258.09,258.09,258.09,Upgrade
28,Additional Paid-In Capital,874.95,870.79,852.98,842.28,843.13,843.13,843.42,844.03,844.03,844.03,Upgrade
29,Retained Earnings,-817.12,-803.8,-794.76,-785.96,-1052,-1044,-943.54,-934.67,-927.65,-919.54,Upgrade
30,Comprehensive Income & Other,10.16,10.15,10.63,-13.22,-8.8,-8.98,-11.23,-11.23,-16.95,-17.02,Upgrade
31,Total Common Equity,105.09,113.17,98.88,69.13,95,102.89,187.25,156.22,157.52,165.57,Upgrade
32,Minority Interest,1.43,3.04,1.97,-0.76,1.8,2.54,5.33,6.42,7.24,7.64,Upgrade
33,Shareholders' Equity,106.52,116.21,100.85,68.37,96.8,105.44,192.57,162.64,164.75,173.21,Upgrade
34,Total Liabilities & Equity,218.28,223.1,221.49,226.02,233.64,271.45,346.32,309.71,289.21,296.29,Upgrade
35,Total Debt,43.76,51.19,57.43,68.22,66.93,81.48,74.66,75.38,69.59,68.51,Upgrade
36,Net Cash (Debt),-10.75,-3.99,-34.04,-54.13,-57.19,-73.47,-50.98,-62.26,-38.6,-22.2,Upgrade
37,Net Cash Per Share,-0.03,-0.01,-0.12,-0.21,-0.23,-0.30,-0.22,-0.30,-0.19,-,Upgrade
38,Filing Date Shares Outstanding,370.97,360.31,300.31,260.31,250.47,250.47,238.87,206.47,206.47,206.47,Upgrade
39,Total Common Shares Outstanding,370.97,360.31,300.31,260.31,250.47,250.47,238.87,206.47,206.47,206.47,Upgrade
40,Working Capital,22.06,30.66,-10.09,-50.45,-31.09,-34.12,29,6.02,12.4,77.11,Upgrade
41,Book Value Per Share,0.28,0.31,0.33,0.27,0.38,0.41,0.78,0.76,0.76,0.80,Upgrade
42,Tangible Book Value,82.92,91,75.5,45.75,69.77,77.67,135.95,104.89,108.96,113.56,Upgrade
43,Tangible Book Value Per Share,0.22,0.25,0.25,0.18,0.28,0.31,0.57,0.51,0.53,0.55,Upgrade
44,Buildings,-,37.22,-,40.01,-,47.87,-,45.92,-,42.1,Upgrade
45,Machinery,-,15.14,-,16.16,-,17.54,-,5.93,-,3.76,Upgrade
46,Leasehold Improvements,-,3.86,-,3.99,-,4.2,-,4.83,-,3.02,Upgrade
