,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4459,4287,3553,3885,4040,4392,4477,4138,3906,3666,3793,3878,4357,4258,4787,3926,3845,4066,3824,3922,4421,Upgrade
1,Market Cap Growth,-2.41%,-2.41%,-20.63%,-6.13%,3.43%,19.81%,18.03%,6.73%,-10.36%,-13.91%,-20.77%,-1.23%,13.31%,4.74%,25.20%,0.10%,-13.02%,-4.78%,-21.67%,-30.61%,-5.65%,Upgrade
2,Enterprise Value,4328,3513,3328,4648,4803,4249,4721,4839,4606,2951,2715,4056,4536,3798,3319,2487,2406,2468,1824,701,1200,Upgrade
3,Last Close Price,6.65,6.08,5.04,5.38,5.60,6.08,6.20,5.73,5.41,5.08,5.25,5.37,6.04,5.90,6.50,5.15,5.05,5.17,4.77,4.90,5.52,Upgrade
4,PE Ratio,15.85,14.10,11.88,14.16,14.96,17.21,20.56,21.29,25.93,15.29,15.88,18.30,18.84,17.91,17.90,12.44,18.40,19.45,15.41,-,12.73,Upgrade
5,Forward PE,13.57,13.82,11.45,12.11,13.64,17.86,19.54,13.26,13.19,13.16,12.51,13.58,16.26,16.00,18.50,13.88,13.59,17.42,16.59,10.05,11.47,Upgrade
6,PS Ratio,1.48,1.31,1.05,1.19,1.17,1.31,1.35,1.27,1.21,1.08,1.11,1.12,1.24,1.20,1.36,1.09,1.15,1.22,1.12,1.17,1.22,Upgrade
7,PB Ratio,0.68,0.65,0.53,0.58,0.62,0.68,0.70,0.65,0.62,0.59,0.61,0.63,0.71,0.71,0.80,0.65,0.64,0.69,0.64,0.65,0.73,Upgrade
8,P/TBV Ratio,0.69,0.69,0.57,0.63,0.67,0.73,0.75,0.70,0.67,0.64,0.66,0.68,0.77,0.77,0.87,0.70,0.68,0.74,0.69,0.70,0.78,Upgrade
9,P/FCF Ratio,39.99,-,-,-,17.45,61.91,-,59.79,30.75,9.93,-,9.93,10.09,6.38,-,6.66,8.48,15.65,-,-,23.09,Upgrade
10,P/OCF Ratio,15.25,-,7.72,10.78,10.49,20.18,-,21.97,16.16,7.88,-,7.91,8.00,5.43,-,5.40,6.62,10.50,-,-,13.50,Upgrade
11,PEG Ratio,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,Upgrade
12,EV/Sales Ratio,1.33,1.08,0.99,1.42,1.39,1.27,1.42,1.49,1.43,0.87,0.79,1.17,1.29,1.07,0.94,0.69,0.72,0.74,0.53,0.21,0.33,Upgrade
13,EV/EBITDA Ratio,53.47,-1031.79,38.74,44.64,-,22.29,24.89,42.75,-,14.39,-,16.56,-,12.04,-,10.83,-,17.89,-,4.17,-,Upgrade
14,EV/EBIT Ratio,-,-38.83,-711.18,423.00,-,45.54,51.30,332.12,-,28.40,-,28.30,-,17.78,-,19.35,-,64.42,-,9.95,-,Upgrade
15,EV/FCF Ratio,38.81,-,-,-,20.74,59.89,-,69.90,36.26,7.99,-,10.39,10.50,5.69,-,4.22,5.31,9.50,-,-,6.27,Upgrade
16,Debt / Equity Ratio,0.30,0.30,0.24,0.24,0.37,0.43,0.41,0.39,0.41,0.40,0.38,0.38,0.32,0.33,0.28,0.16,0.16,0.19,0.25,0.26,0.18,Upgrade
17,Debt / EBITDA Ratio,24.62,3.42,7.02,7.02,-,2.96,6.89,4.97,-,2.68,123.26,6.30,-,1.92,38.75,1.86,-,1.45,-,9.72,-,Upgrade
18,Debt / FCF Ratio,17.87,-,-,-,10.40,39.13,-,35.92,20.10,6.78,-,5.98,4.59,2.94,-,1.65,2.16,4.26,-,-,5.70,Upgrade
19,Asset Turnover,0.29,0.30,0.28,0.39,0.31,0.23,0.33,0.35,0.30,0.21,0.33,0.44,0.34,0.26,0.40,0.50,0.36,0.29,0.28,0.50,Upgrade,
20,Inventory Turnover,2.05,1.13,2.07,1.95,3.74,1.38,1.77,2.26,3.15,1.41,1.84,2.36,3.47,1.29,1.67,2.37,3.31,1.37,2.13,1.82,3.30,Upgrade
21,Quick Ratio,0.80,0.80,1.02,1.02,0.79,0.58,0.78,0.63,0.60,0.51,0.87,0.88,0.91,0.58,0.74,0.92,1.04,1.00,1.13,1.19,1.31,Upgrade
22,Current Ratio,1.67,1.67,1.79,1.79,1.39,1.31,1.36,1.20,1.04,1.05,1.16,1.14,1.21,1.17,1.09,1.28,1.40,1.46,1.49,1.53,1.70,Upgrade
23,Return on Equity (ROE),2.92%,6.53%,6.60%,5.04%,3.61%,5.00%,6.54%,4.42%,0.99%,3.00%,4.03%,9.98%,1.39%,1.50%,5.20%,10.76%,2.84%,4.58%,-2.40%,10.13%,Upgrade,
24,Return on Assets (ROA),3.10%,0.29%,0.27%,-5.37%,4.79%,0.62%,2.32%,-5.57%,4.85%,-1.19%,1.59%,-2.94%,5.82%,-0.85%,2.85%,-2.43%,4.52%,-1.43%,0.42%,-2.44%,Upgrade,
25,Return on Capital (ROIC),3.65%,0.34%,0.33%,-6.50%,5.71%,0.75%,2.88%,-6.99%,6.00%,-1.47%,2.03%,-3.78%,7.37%,-1.09%,3.77%,-3.20%,5.75%,-1.79%,0.54%,-3.14%,Upgrade,
26,Return on Capital Employed (ROCE),-,-1.32%,-0.07%,0.16%,-,1.39%,1.39%,0.22%,-,1.64%,-,2.29%,-,3.51%,-,2.10%,-,0.64%,-,1.13%,-,Upgrade
27,Earnings Yield,6.82%,7.09%,8.42%,7.06%,6.69%,5.81%,4.86%,4.70%,3.86%,6.54%,6.30%,5.47%,5.31%,5.58%,5.59%,8.04%,5.43%,5.14%,6.49%,5.45%,7.86%,Upgrade
28,FCF Yield,2.50%,2.60%,7.88%,5.03%,5.73%,1.62%,4.34%,1.67%,3.25%,10.07%,7.74%,10.07%,9.91%,15.68%,14.06%,15.02%,11.80%,6.39%,4.43%,3.17%,4.33%,Upgrade
29,Dividend Yield,1.80%,-,-,-,2.14%,-,-,-,-,-,-,-,-,-,-,-,1.98%,-,-,-,1.81%,Upgrade
30,Payout Ratio,20.05%,-,45.99%,45.99%,-,18.45%,15.97%,10.22%,-,485.31%,20.49%,37.12%,5.39%,210.05%,513.62%,9.22%,5.68%,218.48%,7.25%,-,5.61%,Upgrade
31,Buyback Yield / Dilution,-0.83%,-7.86%,3.98%,-4.76%,3.88%,5.34%,-17.48%,9.25%,-16.49%,2.56%,19.18%,-5.15%,9.19%,-13.70%,14.07%,-2.33%,-1.11%,17.83%,-17.42%,8.23%,-3.35%,Upgrade
32,Total Shareholder Return,0.96%,-7.86%,3.98%,-4.76%,6.02%,5.34%,-17.48%,9.25%,-16.49%,2.56%,19.18%,-5.15%,9.19%,-13.70%,14.07%,-2.33%,0.87%,17.83%,-17.42%,8.23%,-1.54%,Upgrade
