,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,898.39,791.59,791.59,1255,1470,1407,1703,1534,1492,1116,1375,1582,1232,1159,1253,1301,986.67,1194,957.83,1068,Upgrade
1,Short-Term Investments,-,505.75,505.75,724.24,-,705.03,-,350.3,-,1824,1937,1472,-,335.84,-,-,214.84,212.47,210.42,208.04,Upgrade
2,Trading Asset Securities,1348,1256,1256,815.42,651.89,748.68,657.77,427.26,422.5,299.87,230.6,292.94,678.64,720.13,1263,1524,1393,1722,2479,2302,Upgrade
3,Cash & Short-Term Investments,2246,2553,2553,2795,2122,2861,2361,2311,1915,3240,3542,3347,1911,2215,2517,2825,2595,3129,3647,3578,Upgrade
4,Cash Growth,5.85%,-10.76%,8.16%,20.90%,10.81%,-11.68%,-33.36%,-30.93%,0.21%,46.25%,40.76%,18.47%,-26.36%,-29.20%,-31.00%,-21.04%,-42.67%,-25.09%,-14.11%,151.56%,Upgrade
5,Accounts Receivable,440.54,264.33,264.33,363.06,425.87,277.35,424.64,363.98,439.24,327.77,394.44,372.88,457.66,258.57,416.98,410.15,512.48,387.37,453.03,456.52,Upgrade
6,Other Receivables,45.79,75.06,75.06,98.25,41.11,65.2,29.73,88.15,24.46,57.14,12.86,58.69,14.02,44.51,14.22,86.34,16.96,62.83,18.91,21.75,Upgrade
7,Receivables,486.33,339.39,339.39,461.31,466.98,342.55,454.37,452.13,463.7,384.91,407.3,431.57,471.67,303.08,431.2,496.49,529.44,450.2,471.95,478.27,Upgrade
8,Inventory,914.71,785.62,785.62,884.76,947.48,852.92,849.39,973.42,1065,914.36,881.66,1022,1119,976.06,935.87,1008,1223,951.67,917.42,1032,Upgrade
9,Other Current Assets,2082,1419,1419,1598,2321,1517,1644,1095,1424,297.04,307.93,240.01,1341,216.43,216.2,154.99,193.04,186.23,228.82,156.02,Upgrade
10,Total Current Assets,5729,5097,5097,5739,5858,5573,5309,4832,4867,4836,5139,5040,4843,3711,4100,4484,4540,4717,5265,5244,Upgrade
11,"Property, Plant & Equipment",548.9,530.59,530.59,429.8,444.93,465.83,523.92,535.65,536.44,426.41,407.96,424,432.23,466.99,395.49,323.49,323.8,321.31,325.42,327.67,Upgrade
12,Long-Term Investments,1018,1690,1690,3560,1008,3563,1013,4550,995.3,4033,976.7,3698,946.93,4045,938.17,3136,924.05,2838,922.72,2221,Upgrade
13,Other Intangible Assets,350.55,353.69,353.69,354.89,356.79,358.29,354.03,356.27,360.33,358.07,352.82,354.73,352.45,354.14,357.74,359.45,358.27,363.76,366.08,365,Upgrade
14,Long-Term Deferred Tax Assets,307.9,269.06,269.06,287.37,292.29,265.31,271.31,265.27,266.49,250.15,250.19,226.04,306.46,259.73,264.24,249.28,279.04,262.79,267.31,240.36,Upgrade
15,Long-Term Deferred Charges,166.23,151.43,151.43,172.11,156.33,160.33,161.52,179.45,154.41,151.94,153.21,163.26,144.92,150.24,160.32,175.34,166.51,181.3,199.49,206.75,Upgrade
16,Other Long-Term Assets,2170,1632,1632,332.78,3061,344.82,3336,333.17,3810,445.34,3467,484.23,3200,492.32,3105,557.67,2538,595.28,2343,626.15,Upgrade
17,Total Assets,10290,9724,9724,10876,11177,10731,10969,11052,10990,10500,10747,10391,10226,9479,9320,9285,9130,9279,9689,9231,Upgrade
18,Accounts Payable,869.26,693.58,693.58,1112,1043,874.43,1157,1281,1289,1009,1268,1348,1226,964.13,1246,1214,1168,799.36,1023,1157,Upgrade
19,Accrued Expenses,60.85,64.35,64.35,93.12,60.68,59.66,41.25,88.93,69.26,81.33,50.54,95.3,64.04,67.4,46.29,79.4,62.81,82.03,50.43,105.9,Upgrade
20,Short-Term Debt,1782,1461,1461,2231,2590,2445,2347,2409,2359,2289,2241,1884,1856,1544,951.37,978.57,1107,1490,1583,1091,Upgrade
21,Current Portion of Leases,103.03,85.58,85.58,72.78,78.02,77.74,73.26,80.65,69.91,57.37,50.76,49.73,48.46,48.78,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,64.48,34.79,34.79,44.17,72.55,49.85,90.7,52.52,96.33,37.91,62.22,29.85,88.89,30.66,56.36,36.02,60.12,21.33,75.09,65.8,Upgrade
23,Current Unearned Revenue,260.26,263.87,263.87,253.39,305.26,292.78,308.45,307.46,363.81,353.6,356.69,345.78,409.04,376.91,340.51,390.11,365.99,375.59,455.07,-,Upgrade
24,Other Current Liabilities,284.19,238.89,238.89,317.69,325.65,304.89,420.97,424.06,392.87,334.9,461.52,419.98,449.42,370.2,559.16,508.77,352.33,393.77,264.27,664.64,Upgrade
25,Total Current Liabilities,3424,2842,2842,4124,4476,4104,4439,4644,4640,4162,4491,4172,4142,3402,3199,3207,3116,3162,3450,3084,Upgrade
26,Long-Term Debt,-,-,-,60.05,60.04,60.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Long-Term Leases,107.1,90.62,90.62,45.05,47.98,47.13,65.8,62.37,72.78,50.5,43.23,50.73,57.4,64.38,24.17,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,0.16,0.17,0.17,0.18,0.18,0.19,0.19,0.2,0.2,0.2,0.21,0.21,0.22,0.22,0.23,0.23,0.24,0.24,0.24,0.25,Upgrade
29,Long-Term Deferred Tax Liabilities,112.08,97.14,97.14,90.78,83.93,77.41,69.31,59.34,50.65,53.82,46.55,40.47,42.64,40.16,34.73,31.79,31.5,27.75,20.62,23.38,Upgrade
30,Other Long-Term Liabilities,5.16,5.1,5.1,4.8,4.51,4.31,4.4,4.41,-,-,-,-,-,-,-,-,89.85,105.45,198.89,65.8,Upgrade
31,Total Liabilities,3649,3035,3035,4325,4673,4293,4579,4770,4764,4267,4581,4264,4242,3507,3258,3239,3238,3296,3670,3174,Upgrade
32,Common Stock,705.02,705.02,705.02,755.67,755.67,755.67,755.67,755.67,755.67,755.67,755.67,755.67,755.67,755.67,755.67,755.67,755.67,755.67,755.67,755.67,Upgrade
33,Additional Paid-In Capital,1643,1642,1642,1881,1882,1881,1880,1880,1875,1874,1874,1874,1874,1892,1892,1892,1884,1884,1884,1884,Upgrade
34,Retained Earnings,4241,4191,4191,4090,4021,3977,3908,3819,3761,3752,3707,3662,3517,3511,3564,3499,3350,3315,3324,3366,Upgrade
35,Treasury Stock,-79.78,-,-,-290.86,-290.86,-290.86,-290.86,-290.86,-290.86,-290.86,-290.86,-290.86,-290.86,-290.86,-203.83,-140.75,-133.44,-,-,-,Upgrade
36,Comprehensive Income & Other,10.56,8.01,8.01,-6.7,28.32,26.78,18.51,15.04,11.51,14.35,-7.92,6.17,0.05,6.88,-18.19,-18.34,-13.86,-11.29,-9.68,-7.29,Upgrade
37,Total Common Equity,6519,6546,6546,6429,6397,6350,6272,6179,6113,6105,6038,6006,5856,5875,5989,5988,5843,5943,5954,5998,Upgrade
38,Minority Interest,122.47,142.35,142.35,122.8,108.3,88.66,118.44,102.72,113.07,128.1,128.91,120.28,127.9,97.99,72.46,58.54,49,40.66,64.68,59.07,Upgrade
39,Shareholders' Equity,6641,6689,6689,6551,6505,6438,6390,6282,6226,6233,6167,6127,5984,5973,6062,6046,5892,5984,6019,6057,Upgrade
40,Total Liabilities & Equity,10290,9724,9724,10876,11177,10731,10969,11052,10990,10500,10747,10391,10226,9479,9320,9285,9130,9279,9689,9231,Upgrade
41,Total Debt,1992,1638,1638,2408,2776,2630,2486,2552,2502,2397,2335,1985,1962,1657,975.54,978.57,1107,1490,1583,1091,Upgrade
