,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,526.67,844.58,427.01,340.91,378.72,533.69,327.08,327.3,209.02,330.97,Upgrade
1,Revenue Growth (YoY),23.34%,147.74%,12.75%,-36.12%,15.79%,63.06%,56.48%,-1.11%,-28.32%,-29.56%,Upgrade
2,Cost of Revenue,202.53,320.43,167.07,139.29,142.28,225.77,111.11,111.22,54.39,108.39,Upgrade
3,Gross Profit,324.14,524.15,259.93,201.62,236.44,307.92,215.96,216.08,154.63,222.58,Upgrade
4,"Selling, General & Admin",195.69,315.53,143.84,130.79,133.85,189.19,116.74,116.66,112.72,130.63,Upgrade
5,Operating Expenses,195.69,315.53,143.84,130.79,133.85,189.19,116.74,116.66,112.72,130.63,Upgrade
6,Operating Income,128.45,208.62,116.1,70.83,102.59,118.73,99.23,99.42,41.92,91.96,Upgrade
7,Interest Expense,-6.57,-9.92,-7.95,-9.22,-6.12,-5.91,-5.85,-6.04,-10.02,-11.94,Upgrade
8,Interest & Investment Income,30.05,20.84,15.91,10.97,0.84,0.64,0.59,-,-,-,Upgrade
9,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-1.47,-0.5,1,Upgrade
10,Other Non Operating Income (Expenses),17.18,-19.21,16.36,41.58,-41.37,3.93,-0.17,0.71,4.75,-0.55,Upgrade
11,EBT Excluding Unusual Items,169.12,200.34,140.41,114.15,55.93,117.4,93.8,92.62,36.15,80.47,Upgrade
12,Gain (Loss) on Sale of Investments,-,12.89,-,-45.93,-,-19.56,6.31,14.3,0.77,6.89,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,1.4,-,-,-,Upgrade
14,Asset Writedown,-249.53,-188.25,4.12,-224.44,-105.8,-61.25,-142.88,-337.99,-309.51,170.64,Upgrade
15,Legal Settlements,-,-,-,-,-,-,-,3.9,-,8.5,Upgrade
16,Other Unusual Items,-,-,-,29.23,-,-,-,17.98,-,-,Upgrade
17,Pretax Income,-80.41,24.98,144.53,-127,-49.87,36.6,-41.37,-209.2,-272.6,266.5,Upgrade
18,Income Tax Expense,34.49,43.64,5.49,22.09,9.05,7.41,14.4,22.41,18.29,35.17,Upgrade
19,Earnings From Continuing Operations,-114.9,-18.66,139.04,-149.08,-58.92,29.19,-55.78,-231.6,-290.89,231.33,Upgrade
20,Minority Interest in Earnings,-44.98,-67.29,-42.75,-5.47,0.69,-14.01,-8.83,-11.49,26.38,9.38,Upgrade
21,Net Income,-159.88,-85.95,96.29,-154.56,-58.22,15.18,-64.61,-243.1,-264.51,240.71,Upgrade
22,Net Income to Common,-159.88,-85.95,96.29,-154.56,-58.22,15.18,-64.61,-243.1,-264.51,240.71,Upgrade
23,Net Income Growth,-,-,-,-,-,-,-,-,-,-20.10%,Upgrade
24,Shares Outstanding (Basic),2070,2070,2071,2076,2081,2090,2090,2101,2114,2061,Upgrade
25,Shares Outstanding (Diluted),2070,2070,2071,2076,2081,2090,2090,2101,2114,2061,Upgrade
26,Shares Change (YoY),-0.08%,-0.30%,-0.44%,-0.66%,-0.46%,-0.54%,-1.11%,1.94%,2.47%,0.99%,Upgrade
27,EPS (Basic),-0.08,-0.04,0.05,-0.07,-0.03,0.01,-0.03,-0.12,-0.13,0.12,Upgrade
28,EPS (Diluted),-0.08,-0.04,0.05,-0.07,-0.03,0.01,-0.03,-0.12,-0.13,0.12,Upgrade
29,EPS Growth,-,-,-,-,-,-,-,-,-,-20.85%,Upgrade
30,Free Cash Flow,160.17,132.84,37.71,64.24,143.64,62.94,104.36,73.23,20.23,27.54,Upgrade
31,Free Cash Flow Per Share,0.08,0.06,0.02,0.03,0.07,0.03,0.05,0.03,0.01,0.01,Upgrade
32,Dividend Per Share,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.030,0.015,0.015,Upgrade
33,Dividend Growth,0%,0%,0%,0%,0%,-50.00%,0%,100.00%,0%,0%,Upgrade
34,Operating Margin,24.39%,24.70%,27.19%,20.78%,27.09%,22.25%,30.34%,30.38%,20.05%,27.78%,Upgrade
35,Profit Margin,-30.36%,-10.18%,22.55%,-45.34%,-15.37%,2.84%,-19.75%,-74.27%,-126.54%,72.73%,Upgrade
36,Free Cash Flow Margin,30.41%,15.73%,8.83%,18.84%,37.93%,11.79%,31.91%,22.37%,9.68%,8.32%,Upgrade
37,EBITDA,132.97,213.18,120.91,75.68,107.41,123.69,105.49,106.18,48.54,100.15,Upgrade
38,D&A For EBITDA,4.52,4.56,4.82,4.85,4.82,4.96,6.26,6.76,6.62,8.19,Upgrade
39,EBIT,128.45,208.62,116.1,70.83,102.59,118.73,99.23,99.42,41.92,91.96,Upgrade
