,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,95.79,76.35,57.37,121.37,112.51,152.23,120.8,124.3,65.94,87.75,Upgrade
1,Trading Asset Securities,3.99,4.51,3.29,11.95,14.97,28.39,18.61,48.18,77.4,79.84,Upgrade
2,Cash & Short-Term Investments,99.77,80.85,60.66,133.32,127.48,180.61,139.41,172.48,143.34,167.59,Upgrade
3,Cash Growth,64.47%,-39.35%,-52.41%,-26.19%,-8.56%,4.71%,-2.75%,2.92%,-26.10%,-25.06%,Upgrade
4,Accounts Receivable,23.19,27.74,10.75,9.12,10.5,8.6,38.5,35.87,49.65,79.05,Upgrade
5,Other Receivables,6.49,17.65,-,36.33,-,23.42,0,-,-,0,Upgrade
6,Receivables,29.68,45.39,10.75,45.45,10.5,32.01,38.51,35.87,49.65,79.05,Upgrade
7,Inventory,111.55,89.65,24.41,15.86,22.46,44.8,58.97,33.74,47.67,82.68,Upgrade
8,Prepaid Expenses,9.89,8.4,92.27,11.93,30.26,1.22,8.94,15.05,25.63,13.67,Upgrade
9,Total Current Assets,250.9,224.28,188.09,206.55,190.7,258.64,245.82,257.14,266.3,342.98,Upgrade
10,"Property, Plant & Equipment",33.03,33.37,33.4,34.69,36.32,29.74,31.16,32.37,33.69,35.42,Upgrade
11,Long-Term Investments,1493,1452,1435,1355,1344,1296,1239,1141,948.92,867.16,Upgrade
12,Other Intangible Assets,3.06,3.06,3.49,3.49,3.49,3.49,3.83,3.83,3.84,3.85,Upgrade
13,Other Long-Term Assets,161.94,159.61,143.48,153.82,129.81,157.44,151.53,152,145.41,144.41,Upgrade
14,Total Assets,1942,1872,1804,1754,1724,1745,1671,1587,1398,1394,Upgrade
15,Accounts Payable,31.95,39.51,6.55,5.71,13,4.28,19.95,4.99,9.55,21.63,Upgrade
16,Accrued Expenses,16.05,15.93,15.41,15.89,13.65,18.25,20.84,21.27,23.96,20.32,Upgrade
17,Short-Term Debt,71.88,36.11,49.58,19.62,4.83,6.44,-,-,25.74,97.81,Upgrade
18,Current Portion of Leases,0.05,0.12,0.2,0.34,0.59,0.7,0.85,0.87,3,3.62,Upgrade
19,Current Income Taxes Payable,2.01,2.89,1.54,1.54,3.03,4.79,5.66,6.92,0.94,1.44,Upgrade
20,Current Unearned Revenue,2.03,1.89,2.62,3.39,2.54,20.56,10.33,36.41,12.16,5.79,Upgrade
21,Other Current Liabilities,53.12,52.26,79.88,79.22,53.2,53.35,75.77,76,45.12,44.84,Upgrade
22,Total Current Liabilities,177.08,148.71,155.78,125.7,90.84,108.36,133.4,146.47,120.47,195.44,Upgrade
23,Long-Term Leases,-,0.02,0.05,0.14,0.25,0.49,0.81,0.78,1.83,3.09,Upgrade
24,Long-Term Deferred Tax Liabilities,13.88,13.88,14.41,14.41,14.6,14.58,14.37,14.37,14.28,14.3,Upgrade
25,Total Liabilities,190.96,162.61,170.24,140.25,105.68,123.43,148.58,161.61,136.58,212.82,Upgrade
26,Common Stock,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,Upgrade
27,Additional Paid-In Capital,429.72,429.72,429.72,429.72,429.72,429.72,429.72,429.72,429.72,429.72,Upgrade
28,Retained Earnings,1210,1172,1085,1063,1070,1068,971.58,872.21,712.32,634.23,Upgrade
29,Comprehensive Income & Other,20.3,16.6,18.2,20.51,18.18,24.5,20.41,22.14,17.94,14.67,Upgrade
30,Total Common Equity,1751,1710,1624,1604,1609,1613,1513,1415,1251,1169,Upgrade
31,Minority Interest,-,-,9.42,9.42,9.42,9.42,10.07,10.07,10.74,11.51,Upgrade
32,Shareholders' Equity,1751,1710,1634,1613,1618,1622,1523,1425,1262,1181,Upgrade
33,Total Liabilities & Equity,1942,1872,1804,1754,1724,1745,1671,1587,1398,1394,Upgrade
34,Total Debt,71.93,36.25,49.83,20.1,5.66,7.62,1.66,1.65,30.58,104.52,Upgrade
35,Net Cash (Debt),27.85,44.61,10.83,113.22,121.82,172.99,137.74,170.84,112.77,63.06,Upgrade
36,Net Cash Growth,157.07%,-60.60%,-91.11%,-34.55%,-11.56%,1.26%,22.15%,170.90%,-8.28%,-57.13%,Upgrade
37,Net Cash Per Share,0.03,0.05,0.01,0.12,0.13,0.19,0.15,0.19,0.12,0.07,Upgrade
38,Filing Date Shares Outstanding,908.66,908.66,908.66,908.66,908.66,908.66,908.66,908.66,908.66,908.66,Upgrade
39,Total Common Shares Outstanding,908.66,908.66,908.66,908.66,908.66,908.66,908.66,908.66,908.66,908.66,Upgrade
40,Working Capital,73.82,75.57,32.32,80.85,99.86,150.28,112.43,110.67,145.84,147.55,Upgrade
41,Book Value Per Share,1.93,1.88,1.79,1.77,1.77,1.77,1.66,1.56,1.38,1.29,Upgrade
42,Tangible Book Value,1748,1706,1621,1600,1605,1609,1509,1411,1247,1166,Upgrade
43,Tangible Book Value Per Share,1.92,1.88,1.78,1.76,1.77,1.77,1.66,1.55,1.37,1.28,Upgrade
44,Land,-,8.62,-,8.79,-,14.31,-,14.29,-,13.78,Upgrade
45,Buildings,-,5.41,-,5.41,-,-,-,-,-,-,Upgrade
46,Machinery,-,14.2,-,14.42,-,17.16,-,16.46,-,16.72,Upgrade
47,Leasehold Improvements,-,8.51,-,8.51,-,8.51,-,8.51,-,9.68,Upgrade
