,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,356,545,370,452,290,271,255,212,241,1602,Upgrade
1,Revenue Growth (YoY),-3.78%,20.58%,27.59%,66.79%,13.73%,27.83%,5.81%,-86.77%,-70.17%,673.91%,Upgrade
2,Cost of Revenue,121,160,129,146,90,138,102,67,78,1325,Upgrade
3,Gross Profit,235,385,241,306,200,133,153,145,163,277,Upgrade
4,"Selling, General & Admin",317,337,338,327,308,354,298,355,302,391,Upgrade
5,Other Operating Expenses,-2,-1,-29,-,-1,-,14,-1,-5,-,Upgrade
6,Operating Expenses,315,336,309,327,307,354,312,354,297,391,Upgrade
7,Operating Income,-80,49,-68,-21,-107,-221,-159,-209,-134,-114,Upgrade
8,Interest Expense,-176,-173,-166,-157,-167,-167,-201,-124,-126,-145,Upgrade
9,Interest & Investment Income,2,5,9,12,9,5,6,1,1,8,Upgrade
10,Currency Exchange Gain (Loss),33,3,17,-26,40,-49,-39,-8,-2,27,Upgrade
11,EBT Excluding Unusual Items,-221,-116,-208,-192,-225,-432,-393,-340,-261,-224,Upgrade
12,Gain (Loss) on Sale of Investments,5,-,-,-,-,-,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,113,-,-,-,-,Upgrade
14,Asset Writedown,126,-,-,-,-,-,-,-,-229,-,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,10,-60,15,-,Upgrade
16,Pretax Income,-90,-116,-208,-192,-225,-319,-383,-400,-475,-224,Upgrade
17,Income Tax Expense,-13,37,37,29,37,17,25,17,21,29,Upgrade
18,Earnings From Continuing Operations,-77,-153,-245,-221,-262,-336,-408,-417,-496,-253,Upgrade
19,Net Income,-77,-153,-245,-221,-262,-336,-408,-417,-496,-253,Upgrade
20,Net Income to Common,-77,-153,-245,-221,-262,-336,-408,-417,-496,-253,Upgrade
21,Shares Outstanding (Basic),2038,2038,2038,2038,2038,2038,2040,1849,2772,402,Upgrade
22,Shares Outstanding (Diluted),2038,2038,2038,2038,2038,2038,2040,1849,2772,402,Upgrade
23,Shares Change (YoY),-,-,-,-,-0.08%,10.24%,-26.42%,359.71%,589.31%,-,Upgrade
24,EPS (Basic),-0.04,-0.08,-0.12,-0.11,-0.13,-0.16,-0.20,-0.23,-0.18,-0.63,Upgrade
25,EPS (Diluted),-0.04,-0.08,-0.12,-0.11,-0.13,-0.16,-0.20,-0.23,-0.18,-0.63,Upgrade
26,Free Cash Flow,-,-108,168,3,-100,145,-316,-338,-462,909,Upgrade
27,Free Cash Flow Per Share,-,-0.05,0.08,0.00,-0.05,0.07,-0.15,-0.18,-0.17,2.26,Upgrade
28,Operating Margin,-22.47%,8.99%,-18.38%,-4.65%,-36.90%,-81.55%,-62.35%,-98.58%,-55.60%,-7.12%,Upgrade
29,Profit Margin,-21.63%,-28.07%,-66.22%,-48.89%,-90.34%,-123.99%,-160.00%,-196.70%,-205.81%,-15.79%,Upgrade
30,Free Cash Flow Margin,-,-19.82%,45.41%,0.66%,-34.48%,53.51%,-123.92%,-159.43%,-191.70%,56.74%,Upgrade
31,EBITDA,-1,117,6,52,-22,-132,-73,-120,-29,-31,Upgrade
32,D&A For EBITDA,79,68,74,73,85,89,86,89,105,83,Upgrade
33,EBIT,-80,49,-68,-21,-107,-221,-159,-209,-134,-114,Upgrade
