,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,164.64,164.49,191.19,139.8,161.32,140.28,101.93,137.87,117.38,151.95
1,Revenue Growth (YoY),-13.89%,17.66%,18.52%,-0.35%,58.26%,1.75%,-13.16%,-9.26%,-28.48%,8.72%
2,Cost of Revenue,125.34,122.48,146.16,101.42,124.64,101.83,74.4,104.89,86.08,112.41
3,Gross Profit,39.3,42.01,45.03,38.38,36.68,38.45,27.53,32.99,31.3,39.54
4,"Selling, General & Admin",39.7,57.58,43.88,53.1,48.11,56.57,35.21,43.15,37.68,35.69
5,Other Operating Expenses,-7.64,-9.45,-6.7,-12.45,-8.2,-11.11,-4.81,-9.62,-3.4,-1.36
6,Operating Expenses,33.43,48.77,39.67,39.76,41.92,64.22,30.4,34.38,34.27,34.33
7,Operating Income,5.87,-6.76,5.36,-1.38,-5.25,-25.77,-2.87,-1.39,-2.98,5.21
8,Interest Expense,-0.18,-0.69,-1.88,-2.46,-2.16,-1.89,-2.66,-3.24,-3.46,-4.77
9,Interest & Investment Income,0.04,0.67,0.31,0.37,0.61,0.45,0.33,0.58,0.77,-
10,Earnings From Equity Investments,-0.01,-,-0.05,-0.19,-0.03,-0.04,-,-,-,-
11,Currency Exchange Gain (Loss),1.15,4.93,-4.93,-4.58,4.58,-,-,-0.33,0.33,1.31
12,Other Non Operating Income (Expenses),-,-0.4,-,-,-,-,-,-,-,-
13,EBT Excluding Unusual Items,6.87,-2.26,-1.18,-8.23,-2.24,-27.24,-5.19,-4.39,-5.34,1.75
14,Gain (Loss) on Sale of Investments,0.09,-3.05,-2.04,0.02,-0.02,-0.6,2.49,3.91,-,-60.52
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,1.03,-,-,-,-
16,Asset Writedown,-6.03,-3.77,-,-2.74,2.74,12.87,-1.2,-38.08,-37.29,-12.74
17,Other Unusual Items,-,-2.43,-0.13,-0.45,-,-,-,-,-,-
18,Pretax Income,0.93,-11.51,-3.35,-11.41,0.48,-13.94,-3.91,-38.56,-42.63,-71.52
19,Income Tax Expense,1.46,3.98,-0.22,2.88,0.81,-1.68,1.25,-13.44,0.69,-2.68
20,Earnings From Continuing Operations,-0.53,-15.48,-3.13,-14.28,-0.33,-12.26,-5.15,-25.12,-43.32,-68.84
21,Minority Interest in Earnings,1.3,-5.31,-0.01,-0.34,-0.19,-0.31,-,-,-,-
22,Net Income,0.77,-20.79,-3.14,-14.62,-0.52,-12.57,-5.15,-25.12,-43.32,-68.84
23,Net Income to Common,0.77,-20.79,-3.14,-14.62,-0.52,-12.57,-5.15,-25.12,-43.32,-68.84
24,Shares Outstanding (Basic),1574,1460,1393,1241,1077,1079,908,898,898,898
25,Shares Outstanding (Diluted),1574,1460,1393,1241,1077,1079,908,898,898,898
26,Shares Change (YoY),12.97%,17.63%,29.30%,15.05%,18.69%,20.16%,1.11%,-,-,-0.05%
27,EPS (Basic),0.00,-0.01,-0.00,-0.01,-0.00,-0.01,-0.01,-0.03,-0.05,-0.08
28,EPS (Diluted),0.00,-0.01,-0.00,-0.01,-0.00,-0.01,-0.01,-0.03,-0.05,-0.08
29,Free Cash Flow,-38.14,-0.99,35.72,5.13,-39.98,17.73,-7.93,3.91,-26.21,23.56
30,Free Cash Flow Per Share,-0.02,-0.00,0.03,0.00,-0.04,0.02,-0.01,0.00,-0.03,0.03
31,Operating Margin,3.57%,-4.11%,2.80%,-0.98%,-3.25%,-18.37%,-2.81%,-1.01%,-2.54%,3.43%
32,Profit Margin,0.47%,-12.64%,-1.64%,-10.46%,-0.32%,-8.96%,-5.06%,-18.22%,-36.91%,-45.30%
33,Free Cash Flow Margin,-23.17%,-0.60%,18.68%,3.67%,-24.78%,12.64%,-7.78%,2.84%,-22.33%,15.50%
34,EBITDA,16.11,0,22.02,8.32,15.72,-5.31,14.99,14.88,16.31,19.98
35,D&A For EBITDA,10.23,6.77,16.66,9.7,20.97,20.46,17.86,16.27,19.29,14.77
36,EBIT,5.87,-6.76,5.36,-1.38,-5.25,-25.77,-2.87,-1.39,-2.98,5.21
