,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Revenue,3.88,3.61,4.43,4.43,6.07,6.95,-5.33,6.67,6.64,7.62,0.78,0.29,3.65,1.75,4.42,4.97,8.85,8.36,6.68,7.38,Upgrade
1,Revenue Growth (YoY),-36.07%,-48.09%,-,-33.56%,-8.64%,-8.73%,-,2240.70%,81.87%,336.56%,-82.41%,-94.26%,-58.74%,-79.13%,-33.86%,-32.70%,-61.63%,-83.27%,-81.69%,-79.10%,Upgrade
2,Cost of Revenue,1.88,2.06,2.53,2.53,5.85,5.53,1.92,3.8,2.1,4.29,1.99,0.27,1.26,1.32,4.31,4.68,7.81,7.43,6.82,6.93,Upgrade
3,Gross Profit,2,1.55,1.9,1.9,0.22,1.42,-7.25,2.87,4.54,3.33,-1.21,0.02,2.39,0.42,0.11,0.28,1.04,0.93,-0.14,0.45,Upgrade
4,"Selling, General & Admin",2.35,4.12,-0.97,-0.97,12.17,1.82,19.97,8.49,3.78,4.06,22.21,3.31,1.98,4,20.44,3.03,3.43,3.29,12.6,4.61,Upgrade
5,Operating Expenses,2.35,4.12,-0.97,-0.97,12.17,1.82,19.97,8.49,3.78,4.06,22.21,3.31,1.98,4,20.44,3.03,3.43,3.29,12.6,4.61,Upgrade
6,Operating Income,-0.34,-2.57,2.87,2.87,-11.95,-0.4,-27.22,-5.62,0.76,-0.73,-23.43,-3.3,0.41,-3.58,-20.33,-2.75,-2.4,-2.35,-12.74,-4.16,Upgrade
7,Interest Expense,-0.03,-0.03,-0.13,-0.13,-0.08,-0.05,-0.18,-0.06,-0.08,-0.09,-0.31,-0.07,-0.11,-0.23,-0.46,-0.74,-0.75,-0.68,-0.71,-0.75,Upgrade
8,Interest & Investment Income,-,-,0,0,-,-,-,-,-,-,0.01,-,-,-,0.2,-,-,-,0.31,-,Upgrade
9,Currency Exchange Gain (Loss),-,-,0.23,0.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),-,-,-2.71,-2.71,-,-,-0.33,0.35,-,-,0.07,-,0.05,0.02,-1.41,0.03,0.76,0.71,-0.19,0.08,Upgrade
11,EBT Excluding Unusual Items,-0.38,-2.61,0.26,0.26,-12.02,-0.45,-27.73,-5.33,0.68,-0.82,-23.66,-3.37,0.36,-3.78,-21.99,-3.46,-2.39,-2.33,-13.32,-4.83,Upgrade
12,Impairment of Goodwill,-,-,-0.77,-0.77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Unusual Items,-,-,0.74,0.74,-,-,-,-,-,-,0.03,-,-,-,6.52,-,-,-5.3,-,-,Upgrade
14,Pretax Income,-0.38,-2.61,0.23,0.23,-12.02,1.54,-27.73,-5.33,0.68,-0.82,-23.63,-3.37,0.36,-3.78,-15.46,-3.46,-2.39,-7.63,-13.32,-4.83,Upgrade
15,Income Tax Expense,-,-,0.25,0.25,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0.16,-,Upgrade
16,Earnings From Continuing Operations,-0.38,-2.61,-0.02,-0.02,-12.02,1.54,-27.73,-5.33,0.68,-0.82,-23.63,-3.37,0.36,-3.78,-15.46,-3.46,-2.39,-7.63,-13.48,-4.83,Upgrade
17,Minority Interest in Earnings,-,-,0.04,0.04,-0.2,-0.07,-0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Net Income,-0.38,-2.61,0.01,0.01,-12.22,1.47,-27.77,-5.33,0.68,-0.82,-23.63,-3.37,0.36,-3.78,-15.46,-3.46,-2.39,-7.63,-13.48,-4.83,Upgrade
19,Net Income to Common,-0.38,-2.61,0.01,0.01,-12.22,1.47,-27.77,-5.33,0.68,-0.82,-23.63,-3.37,0.36,-3.78,-15.46,-3.46,-2.39,-7.63,-13.48,-4.83,Upgrade
20,Net Income Growth,-,-,-,-,-,-,-,-,91.01%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Shares Outstanding (Basic),327,318,213,213,216,195,177,163,162,156,130,130,130,130,130,130,130,130,130,130,Upgrade
22,Shares Outstanding (Diluted),327,318,213,213,216,195,177,163,162,156,130,130,130,130,130,130,130,130,130,130,Upgrade
23,Shares Change (YoY),51.78%,63.04%,19.82%,30.45%,33.42%,25.22%,36.51%,25.38%,24.38%,20.00%,-,-,-,-,-,-,-,-,-,-,Upgrade
24,EPS (Basic),-0.00,-0.01,0.00,0.00,-0.06,0.01,-0.16,-0.03,0.00,-0.01,-0.18,-0.03,0.00,-0.03,-0.12,-0.03,-0.02,-0.06,-0.10,-0.04,Upgrade
25,EPS (Diluted),-0.00,-0.01,0.00,0.00,-0.06,0.01,-0.16,-0.03,0.00,-0.01,-0.18,-0.03,0.00,-0.03,-0.12,-0.03,-0.02,-0.06,-0.10,-0.04,Upgrade
26,EPS Growth,-,-,-,-,-,-,-,-,53.58%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Free Cash Flow,-12.75,-12.75,-2.02,-2.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Free Cash Flow Per Share,-0.04,-0.04,-0.01,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
