,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,819.29,1067,701.23,2119,906.71,879.43,546.35,1655,1064,838.15,964.47,1527,845.16,938.38,921.89,1941,555.92,615.02,569.12,1449,Upgrade
1,Trading Asset Securities,1212,161.34,114.52,259.93,343.7,357.69,539.81,632.49,480.29,520.24,612.58,733.87,762.02,710.23,610.24,750.01,629.85,594.09,579.24,796.58,Upgrade
2,Cash & Short-Term Investments,2031,1228,815.75,2379,1250,1237,1086,2287,1544,1358,1577,2260,1607,1649,1532,2691,1186,1209,1148,2245,Upgrade
3,Cash Growth,62.46%,-0.73%,-24.90%,4.03%,-19.03%,-8.93%,-31.13%,1.18%,-3.91%,-17.60%,2.93%,-16.01%,35.54%,36.35%,33.42%,19.86%,-10.66%,8.00%,-32.87%,45.84%,Upgrade
4,Accounts Receivable,4386,4981,5328,5304,4595,4641,4583,4618,4589,4287,4078,4013,4166,4071,3652,3592,4283,4245,3989,3346,Upgrade
5,Other Receivables,163.1,16.04,150.39,16.59,157.49,11.46,141.39,14.95,139.5,2.34,141.44,2.46,157.81,9.32,145.24,2.69,150.17,129.48,118.3,0.55,Upgrade
6,Receivables,4549,5015,5478,5339,4752,4668,4724,4648,4729,4306,4220,4027,4323,4102,3797,3613,4433,4374,4107,3366,Upgrade
7,Inventory,2920,2624,2230,1966,2688,2736,2534,2364,3048,2929,3166,3035,2705,2557,2486,2784,1673,1385,1122,1889,Upgrade
8,Prepaid Expenses,-,0.2,-,0.19,-,0.36,-,0.15,-,0.14,-,-,-,-,-,-,-,0.03,-,-,Upgrade
9,Other Current Assets,427.83,640.58,485.45,504.29,404.76,308.32,208.9,438.4,204.18,364.58,168.68,314.47,192.31,295.02,274.39,231.71,187.59,207.88,161.26,277.25,Upgrade
10,Total Current Assets,9928,9507,9009,10189,9096,8950,8554,9737,9525,8958,9132,9637,8828,8603,8090,9320,7480,7176,6539,7777,Upgrade
11,"Property, Plant & Equipment",437.37,448.3,459.27,463.18,437.05,445.34,454.65,461.45,471.01,480.64,490.19,506.27,520.69,531.77,535.12,453.06,462.95,470.36,479.18,490.71,Upgrade
12,Long-Term Investments,169.93,170.5,170.77,171.29,154.42,153.41,137.11,184.58,179.67,213.19,222.45,271.08,289.72,319.75,298.08,317.83,651.07,572.09,578.33,590.45,Upgrade
