,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2584,2328,1768,5433,2371,2285,1962,4819,2731,2519,1925,4258,2164,2885,2042,3920,2389,2248,2123,3906,Upgrade
1,Other Revenue,-,-,-,5.23,-,-,-,5.3,-,-,-,5.6,-2.61,2.61,-,5.99,-2.66,2.66,-,6.12,Upgrade
2,Revenue,2584,2328,1768,5439,2371,2285,1962,4824,2731,2519,1925,4264,2162,2888,2042,3926,2386,2251,2123,3912,Upgrade
3,Revenue Growth (YoY),8.98%,1.88%,-9.88%,12.73%,-13.20%,-9.31%,1.96%,13.14%,26.34%,-12.76%,-5.75%,8.62%,-9.39%,28.28%,-3.83%,0.35%,13.40%,14.53%,-1.91%,34.61%,Upgrade
4,Cost of Revenue,2241,2036,1494,4623,1975,1878,1660,4273,2282,2108,1551,3628,1775,2386,1644,3368,1884,1913,1790,3244,Upgrade
5,Gross Profit,342.53,291.69,274.58,815.87,396.13,406.43,301.98,551.22,449.35,411.46,373.85,636.14,387.3,501.56,397.96,557.34,502.12,338.25,332.97,667.94,Upgrade
6,"Selling, General & Admin",162.26,192.13,119.54,328.47,161.79,185.53,117.74,383.69,147.93,169.74,115.43,335.62,157.16,159.5,131.37,286.85,193.18,145.39,111.66,362.54,Upgrade
7,Research & Development,170.93,117.22,142.65,237.19,200.77,148.98,125.06,193.81,165.95,129.41,119.9,198.19,116.97,131.59,128.72,190.84,125.86,81.16,112.95,133.4,Upgrade
8,Other Operating Expenses,1.47,-2.63,-13.86,-16.53,-11.07,-11.67,-13.22,34.1,4.94,-13.17,-7.91,28.39,-7.54,-8.3,-4.64,31.38,-1.93,0.29,-7.39,22.31,Upgrade
9,Operating Expenses,381.73,305.21,350.88,505.16,379.13,376.48,280.21,589.72,259.4,373.22,320.48,572.27,237.28,405.4,323.88,475.39,412.92,270.98,236.84,472.69,Upgrade
10,Operating Income,-39.2,-13.52,-76.3,310.71,16.99,29.95,21.78,-38.5,189.94,38.25,53.37,63.86,150.02,96.16,74.09,81.94,89.2,67.28,96.13,195.25,Upgrade
11,Interest Expense,-12.66,-10.58,-2.55,-7.05,-5.83,-6.62,-4.89,-7.33,-5.09,-11.58,-3.67,-10.16,-10.23,-9.43,-6.6,-10.7,-7.93,-15.2,-9.85,-14.29,Upgrade
12,Interest & Investment Income,2.6,2.28,6.54,69.2,7.54,16.06,7.7,10.56,1.02,11.9,14.48,32.05,8.63,8.26,10.85,258.62,34.96,18.85,1.93,33.94,Upgrade
13,Currency Exchange Gain (Loss),3.52,-3.52,-,-3.8,6.28,-6.28,-,-8.6,4.27,-4.27,-,2.11,-0.91,0.91,-,7.62,2.69,-2.69,-,-2.21,Upgrade
14,Other Non Operating Income (Expenses),7.9,-6.94,-7.29,-1.41,-7.73,-2.95,0.2,-42.59,-1.89,30.57,3.8,-16.01,2.94,-6.93,-2.91,-3.17,-2.82,-8.52,-2.38,-3.81,Upgrade
15,EBT Excluding Unusual Items,-37.84,-32.28,-79.6,367.65,17.24,30.17,24.78,-86.46,188.25,64.86,67.97,71.84,150.45,88.97,75.43,334.32,116.09,59.72,85.83,208.87,Upgrade
16,Impairment of Goodwill,-,-,-,-97.13,-,-,-,-,-,-,-,-,-,-,-,-119.44,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,4.17,0.31,0.2,-74.56,0.07,-1.05,-1.81,-39.36,-0.69,-45.13,-0.89,-10.35,3.49,3,-0.87,-2.74,-0.04,0.87,-4.06,-20.17,Upgrade
18,Gain (Loss) on Sale of Assets,-0.05,0.18,-,0,0.09,-0.09,-,0.1,-0.15,0.15,-,-0.26,0.11,-0.1,-,-0.76,-,-,-,-3.5,Upgrade
19,Asset Writedown,-65.49,4.58,-4.58,28.21,-28.21,27.07,-27.07,215.37,-215.37,49.34,-49.34,147.77,-147.77,31.88,-31.88,66.38,-65.74,52.27,-52.92,40.37,Upgrade
20,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.32,5.29,-5.29,-,-25.32,Upgrade
