,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1591,1365,1116,1159,1679,1575,1445,1440,1297,1259,1325,1479,1631,2060,1822,2150,1803,2243,2402,2744,3336,Upgrade
1,Market Cap Growth,-13.33%,-13.33%,-22.81%,-19.55%,29.44%,25.14%,9.04%,-2.60%,-20.45%,-38.91%,-27.25%,-31.23%,-9.55%,-8.16%,-24.15%,-21.64%,-45.95%,-49.74%,38.91%,85.81%,170.77%,Upgrade
2,Enterprise Value,1369,1133,908,979,1499,1398,1303,1250,1107,1073,1158,1297,1449,1886,1616,1956,1608,2055,2142,2626,3218,Upgrade
3,Last Close Price,11.82,10.13,8.23,8.59,12.45,11.68,10.66,10.69,9.62,9.34,9.77,10.88,12.00,15.16,13.41,15.56,13.05,16.23,17.60,19.38,23.56,Upgrade
4,PE Ratio,83.99,-,41.57,-,-404.81,-38.70,-,-,-,381.79,-600.75,-,133.19,-,36.26,33.89,27.17,18.62,13.57,12.62,15.18,Upgrade
5,PS Ratio,16.88,14.46,11.68,11.20,14.97,13.07,11.74,11.05,10.13,9.59,10.22,10.39,8.95,9.22,6.25,6.76,5.79,5.40,4.62,4.61,5.57,Upgrade
6,PB Ratio,3.43,2.95,2.32,2.57,3.69,3.44,-,3.14,2.81,2.52,2.66,2.99,3.27,4.14,3.62,4.07,3.47,4.42,4.94,5.19,6.46,Upgrade
7,P/TBV Ratio,3.01,3.01,2.37,2.63,3.77,3.52,-,3.21,2.88,2.58,2.73,3.06,3.36,4.24,3.72,4.17,3.56,4.54,5.08,5.30,6.60,Upgrade
8,P/FCF Ratio,206.87,177.54,85.14,73.91,166.68,135.59,126.33,-,45.78,34.92,35.52,-,-220.54,124.45,118.19,-,158.27,-48.77,-,-,-,Upgrade
