,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,2770,2310,1796,2470,3045,3379,2464,2760,2570,2251,2525,2989,3114,3208,3477,3850,2830,3493,4401,4061,3468,Upgrade
1,Market Cap Growth,-31.64%,-31.64%,-27.10%,-10.50%,18.48%,50.10%,-2.41%,-7.65%,-17.48%,-29.82%,-27.37%,-22.38%,10.05%,-8.15%,-21.01%,-5.18%,-18.40%,29.90%,65.81%,45.97%,37.02%,Upgrade
2,Enterprise Value,2720,2195,1833,2584,3159,3430,2622,2844,2654,2399,2752,3109,3235,3229,3526,3528,2705,3363,4303,3899,3306,Upgrade
3,Last Close Price,8.58,6.96,5.41,7.09,8.75,9.94,7.25,7.80,7.26,6.36,7.13,8.44,8.80,9.06,9.82,10.57,7.91,9.76,12.12,11.18,9.56,Upgrade
4,PE Ratio,33.50,27.67,12.62,14.61,19.43,16.96,15.52,20.83,18.45,-13.25,-14.51,-18.67,-,16.09,15.47,16.81,12.89,19.65,28.26,26.12,22.52,Upgrade
5,Forward PE,-,13.36,13.36,13.36,13.36,13.36,13.36,13.36,13.19,11.90,12.65,11.33,12.44,11.22,12.77,16.62,13.44,17.23,22.69,23.31,22.45,Upgrade
6,PS Ratio,1.86,1.53,1.10,1.43,1.78,1.95,1.46,1.71,1.54,1.36,1.49,1.70,1.80,1.76,1.94,2.30,1.79,2.48,3.27,3.03,2.60,Upgrade
7,PB Ratio,2.35,1.96,1.59,2.10,2.65,2.98,2.38,2.68,2.51,2.30,2.73,3.36,3.56,2.80,3.20,3.39,2.53,3.42,4.68,4.25,3.64,Upgrade
8,P/TBV Ratio,2.05,2.05,1.67,2.20,2.79,3.12,2.50,2.83,2.65,2.44,2.90,3.59,3.81,2.95,3.37,3.57,2.67,3.64,4.87,4.42,3.80,Upgrade
9,P/FCF Ratio,11.48,9.57,10.61,-,10.12,12.14,7.11,-,20.87,11.31,-98.79,-,-20.38,-,-26.98,-,110.22,-,-44.95,-,-46.85,Upgrade
10,P/OCF Ratio,7.18,7.18,6.97,-,7.06,8.92,5.38,6.58,9.23,5.51,12.23,-,31.67,-,33.29,-,12.91,27.75,39.09,-,40.26,Upgrade
11,EV/Sales Ratio,1.81,1.46,1.12,1.50,1.85,1.98,1.55,1.76,1.59,1.45,1.63,1.76,1.87,1.77,1.97,2.11,1.71,2.39,3.20,2.90,2.48,Upgrade
12,EV/EBITDA Ratio,14.56,12.44,8.33,9.56,12.31,20.61,12.37,33.16,-,186.21,-,453.29,-,11.43,11.07,10.86,8.67,13.72,19.26,17.56,15.88,Upgrade
13,EV/EBIT Ratio,40.11,23.82,13.49,13.77,-,40.79,19.53,301.89,-,-44.35,-,-57.21,-,14.39,13.40,13.10,10.43,17.23,24.41,21.93,19.82,Upgrade
14,EV/FCF Ratio,11.27,9.09,10.82,-,10.50,12.32,7.57,-,21.55,12.05,-107.66,-,-21.16,-,-27.36,-,105.34,-,-43.94,-,-44.66,Upgrade
15,Debt / Equity Ratio,0.30,0.30,0.40,0.49,0.46,0.43,0.46,0.46,0.42,0.44,0.59,0.66,0.59,0.40,0.36,0.19,0.04,0.08,0.11,0.05,-,Upgrade
16,Debt / EBITDA Ratio,1.92,0.96,2.20,3.14,3.68,0.90,1.11,3.70,-,0.59,-,4.36,-,1.76,1.22,1.94,0.09,0.20,0.34,0.73,-,Upgrade
17,Debt / FCF Ratio,1.48,1.48,2.69,-,1.74,1.76,1.38,-,3.51,2.14,-21.25,-,-3.36,-,-3.02,-,1.60,-,-1.06,-,-,Upgrade
18,Asset Turnover,0.68,0.66,0.47,0.79,0.85,0.83,0.48,0.90,0.85,0.72,0.55,0.80,0.85,0.87,0.57,1.25,1.09,0.89,0.52,1.10,Upgrade,
19,Inventory Turnover,8.14,9.04,9.35,6.65,9.52,8.67,8.38,5.87,10.76,9.38,7.34,6.13,10.08,10.90,10.78,7.09,13.99,11.04,9.15,5.52,8.52,Upgrade
20,Quick Ratio,0.77,0.77,0.99,0.85,0.90,0.79,0.81,0.77,0.75,0.85,0.78,0.72,0.76,1.15,1.12,1.22,1.23,1.06,1.01,1.12,1.12,Upgrade
21,Current Ratio,1.17,1.17,1.14,1.19,1.04,0.96,0.99,0.96,0.93,1.05,0.96,0.91,0.92,1.32,1.28,1.50,1.43,1.29,1.23,1.45,1.45,Upgrade
22,Return on Equity (ROE),12.16%,9.15%,6.53%,1.03%,34.64%,20.62%,2.59%,18.16%,22.47%,11.87%,6.11%,-104.53%,17.69%,14.71%,4.13%,36.44%,30.49%,19.09%,0.87%,24.13%,Upgrade,
23,Return on Assets (ROA),8.15%,1.65%,2.58%,-2.07%,12.35%,7.42%,1.25%,-12.57%,19.22%,-6.65%,1.90%,-18.61%,5.48%,6.62%,1.73%,13.70%,13.26%,10.22%,0.61%,6.51%,Upgrade,
24,Return on Capital (ROIC),11.54%,2.27%,3.62%,-3.02%,18.47%,11.12%,1.87%,-19.19%,28.89%,-9.83%,3.05%,-30.00%,8.32%,9.99%,2.73%,22.73%,20.97%,15.36%,0.94%,10.47%,Upgrade,
25,Return on Capital Employed (ROCE),4.47%,6.07%,9.18%,12.21%,-,5.42%,9.25%,0.65%,-,-3.84%,-,-4.32%,-,15.89%,19.58%,20.23%,20.52%,18.13%,17.71%,17.54%,16.17%,Upgrade
26,Earnings Yield,3.01%,3.61%,7.92%,6.84%,5.15%,5.90%,6.44%,4.80%,5.42%,-7.55%,-6.89%,-5.36%,-5.20%,6.21%,6.46%,5.95%,7.76%,5.09%,3.54%,3.83%,4.44%,Upgrade
27,FCF Yield,8.71%,10.45%,9.43%,9.28%,9.88%,8.24%,14.06%,11.30%,4.79%,8.84%,-1.01%,-0.33%,-4.91%,-6.57%,-3.71%,-4.33%,0.91%,-2.13%,-2.22%,-2.54%,-2.13%,Upgrade
28,Dividend Yield,2.92%,-,-,-,3.09%,-,-,-,2.07%,-,-,-,-,-,-,-,3.79%,-,-,-,2.09%,Upgrade
29,Payout Ratio,120.48%,8.85%,342.03%,16.76%,131.11%,3.65%,95.36%,50.70%,36.30%,2.99%,-,41.34%,-,2.06%,237.20%,12.56%,0.21%,0.03%,140.90%,-,-,Upgrade
30,Buyback Yield / Dilution,-4.58%,1.69%,-6.69%,-2.71%,-10.88%,2.16%,1.72%,2.26%,9.14%,-3.13%,3.12%,-0.71%,-2.37%,1.34%,-4.73%,-1.25%,-7.99%,1.04%,1.82%,-0.15%,6.05%,Upgrade
31,Total Shareholder Return,-1.65%,1.69%,-6.69%,-2.71%,-7.79%,2.16%,1.72%,2.26%,11.20%,-3.13%,3.12%,-0.71%,-2.37%,1.34%,-4.73%,-1.25%,-4.20%,1.04%,1.82%,-0.15%,8.14%,Upgrade
