,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,1090,1005,1141,1077,1165,1256,1115,1249,1124,1041,Upgrade
1,Revenue Growth (YoY),-4.49%,-6.70%,-2.05%,-14.24%,4.49%,0.56%,-0.78%,19.91%,-0.04%,-10.10%,Upgrade
2,Cost of Revenue,746.2,695.4,815.4,772.6,835.4,891.5,809.9,879.1,766.6,722.6,Upgrade
3,Gross Profit,343.5,309.4,325.5,304.3,329.4,364.2,304.9,369.6,357,318.8,Upgrade
4,"Selling, General & Admin",194.2,183.5,172.8,182.3,189.3,208.6,171.9,202.6,175.6,190.4,Upgrade
5,Research & Development,45.9,39.7,42,41,42.3,41.7,42.6,44.7,41.7,41,Upgrade
6,Other Operating Expenses,-0.8,-,-,-,-,-,-,-,-,-,Upgrade
7,Operating Expenses,239.3,223.2,214.8,223.3,231.6,250.3,214.5,247.3,217.3,231.4,Upgrade
8,Operating Income,104.2,86.2,110.7,81,97.8,113.9,90.4,122.3,139.7,87.4,Upgrade
9,Interest Expense,-0.9,-1.9,-3,-6.3,-5.7,-4.8,-4.8,-3.9,-3.4,-4.2,Upgrade
10,Interest & Investment Income,-,-,-,-,-,-,3.6,-,-,-,Upgrade
11,Earnings From Equity Investments,0.1,-,-,-,-,0.1,0.3,0.3,0.1,-,Upgrade
12,EBT Excluding Unusual Items,103.4,84.3,107.7,74.7,92.1,109.2,89.5,118.7,136.4,83.2,Upgrade
13,Gain (Loss) on Sale of Investments,-,-0.3,-0.4,0.5,-0.8,-1.2,-3.4,-0.4,-1.1,-2.6,Upgrade
14,Other Unusual Items,-,-,-,-,2,0.3,0.2,1.7,4,-,Upgrade
15,Pretax Income,103.4,84,107.3,75.2,93.3,108.3,86.3,120,139.3,80.6,Upgrade
16,Income Tax Expense,16,11,13.7,8,11.3,12.5,9.4,12.7,15.7,7.9,Upgrade
17,Net Income,87.4,73,93.6,67.2,82,95.8,76.9,107.3,123.6,72.7,Upgrade
18,Net Income to Common,87.4,73,93.6,67.2,82,95.8,76.9,107.3,123.6,72.7,Upgrade
19,Net Income Growth,-6.62%,8.63%,14.15%,-29.85%,6.63%,-10.72%,-37.78%,47.59%,4.75%,-10.47%,Upgrade
20,Shares Outstanding (Basic),253,253,253,252,253,252,252,252,252,252,Upgrade
21,Shares Outstanding (Diluted),253,253,253,252,253,252,252,252,252,252,Upgrade
22,Shares Change (YoY),0.12%,0.12%,0.04%,0.12%,0.12%,0.12%,-0.04%,-0.12%,0.28%,0.24%,Upgrade
23,EPS (Basic),0.35,0.29,0.37,0.27,0.32,0.38,0.30,0.43,0.49,0.29,Upgrade
24,EPS (Diluted),0.35,0.29,0.37,0.27,0.32,0.38,0.30,0.43,0.49,0.29,Upgrade
25,EPS Growth,-6.60%,8.65%,13.93%,-30.01%,6.51%,-10.78%,-37.76%,47.82%,4.46%,-10.79%,Upgrade
26,Free Cash Flow,-53,286.9,35.9,223.2,-12.3,225.3,-121.6,253.2,-20.9,190.9,Upgrade
27,Free Cash Flow Per Share,-0.21,1.14,0.14,0.88,-0.05,0.89,-0.48,1.01,-0.08,0.76,Upgrade
28,Dividend Per Share,0.170,0.480,0.170,0.420,0.170,0.510,0.170,0.740,0.170,0.360,Upgrade
29,Dividend Growth,0%,14.29%,0%,-17.65%,0%,-31.08%,0%,105.56%,0%,-28.00%,Upgrade
30,Operating Margin,9.56%,8.58%,9.70%,7.52%,8.40%,9.07%,8.11%,9.79%,12.43%,8.39%,Upgrade
31,Profit Margin,8.02%,7.27%,8.20%,6.24%,7.04%,7.63%,6.90%,8.59%,11.00%,6.98%,Upgrade
32,Free Cash Flow Margin,-4.86%,28.55%,3.15%,20.73%,-1.06%,17.94%,-10.91%,20.28%,-1.86%,18.33%,Upgrade
33,EBITDA,120.8,102.9,127.8,98.3,115.9,135.3,111.2,141.6,157.9,106.8,Upgrade
34,D&A For EBITDA,16.6,16.7,17.1,17.3,18.1,21.4,20.8,19.3,18.2,19.4,Upgrade
35,EBIT,104.2,86.2,110.7,81,97.8,113.9,90.4,122.3,139.7,87.4,Upgrade
