,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Cash & Equivalents,36.12,36.12,32.38,-,12.34,-,40.14,-,54.01,-,61.94,-,62.67,-,65.74,-,63.38,-,60.45,-,Upgrade
1,Short-Term Investments,9.49,9.49,14.77,-,36.12,-,14.23,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,45.61,45.61,47.15,48.46,48.46,54.37,54.37,-,54.01,61.94,61.94,-,62.67,65.74,65.74,-,63.38,60.45,60.45,-,Upgrade
3,Cash Growth,-5.87%,-16.11%,-13.29%,-,-10.28%,-12.22%,-12.22%,-,-13.82%,-5.78%,-5.78%,-,-1.13%,8.75%,8.75%,-,-7.47%,-14.99%,-14.99%,-,Upgrade
4,Accounts Receivable,4.9,4.9,5.87,-,4.87,-,4.52,-,5.54,-,4.01,-,6.03,-,4.67,-,4.71,-,6.02,-,Upgrade
5,Other Receivables,-,-,0.18,-,0.1,-,0.04,-,-,-,0.03,-,-,-,0.04,-,-,-,0.14,-,Upgrade
6,Receivables,4.9,4.9,6.05,-,4.97,-,4.56,-,5.54,-,4.04,-,6.03,-,4.71,-,4.71,-,6.16,-,Upgrade
7,Prepaid Expenses,0.97,0.97,0.88,-,0.9,-,0.89,-,0.64,-,0.88,-,0.25,-,0.55,-,0.44,-,1.01,-,Upgrade
8,Other Current Assets,0.4,0.4,0.44,-,0.44,-,0.48,-,0.45,-,0.5,-,0.45,-,0.58,-,0.5,-,0.7,-,Upgrade
