,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Market Capitalization,18,23,26,25,35,30,30,28,42,28,46,47,53,51,49,53,49,39,49,46,60,Upgrade
1,Market Cap Growth,-23.53%,-23.53%,-11.76%,-12.50%,-16.67%,6.25%,-34.62%,-40.74%,-20.00%,-44.83%,-7.14%,-10.00%,7.14%,31.82%,0%,15.38%,-17.65%,-35.29%,-42.86%,-74.00%,-77.92%,Upgrade
2,Enterprise Value,-25,-20,-17,-19,-9,-19,-19,-24,-10,-31,-13,-12,-7,-11,-13,-6,-10,-17,-6,-23,-9,Upgrade
3,Last Close Price,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,Upgrade
4,PE Ratio,-,-,-,-3.86,-,-,-,-2.84,-,-,-,-9.18,-,60.07,-,8.69,63.90,-16.07,-29.85,-,-,Upgrade
5,PS Ratio,0.96,1.25,1.28,1.30,1.94,1.72,1.63,1.51,2.29,1.51,2.43,2.54,3.15,2.95,2.77,3.05,2.31,1.82,2.31,2.05,4.44,Upgrade
6,PB Ratio,0.32,0.42,0.48,0.44,0.61,0.52,0.47,0.45,-,0.43,0.62,0.65,-,0.67,0.63,0.67,-,0.51,0.68,0.63,-,Upgrade
7,P/TBV Ratio,0.42,0.42,0.49,0.44,0.61,0.52,0.48,0.45,-,0.44,0.63,0.65,-,0.67,0.63,0.68,-,0.52,0.69,0.64,-,Upgrade
8,Debt / Equity Ratio,0.05,0.05,0.05,0.06,0.07,0.07,0.08,0.08,-,0.03,0.04,0.04,-,0.04,0.05,0.05,-,0.06,0.07,0.07,-,Upgrade
9,Debt / EBITDA Ratio,0.51,1.15,1.15,0.07,-,0.21,-,0.14,-,0.13,-,0.08,-,0.70,-,47.12,-,0.90,-,0.46,-,Upgrade
10,Asset Turnover,0.26,0.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
11,Quick Ratio,7.29,7.29,7.29,8.88,-,7.40,-,11.46,-,13.47,-,13.57,-,16.13,-,15.33,-,17.38,-,13.51,-,Upgrade
12,Current Ratio,7.48,7.48,7.48,9.10,-,7.59,-,11.73,-,13.71,-,13.85,-,16.30,-,15.58,-,17.62,-,13.85,-,Upgrade
13,Return on Equity (ROE),-5.25%,-5.16%,2.83%,-8.42%,-8.60%,-24.12%,-,-,-8.49%,-35.91%,-,-,2.80%,-13.26%,-,-,14.67%,4.44%,-,-,Upgrade,
14,Return on Assets (ROA),0.46%,0.46%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Return on Capital (ROIC),0.51%,0.49%,51.40%,-20.91%,18.91%,-15.94%,-,-,11.93%,-8.99%,-,-,2.81%,-8.78%,-,-,3.28%,-6.68%,-,-,Upgrade,
16,Return on Capital Employed (ROCE),5.85%,13.71%,22.39%,13.56%,-,9.64%,-,8.51%,-,9.41%,-,4.68%,-,-4.25%,-,-,-,-0.67%,-,1.16%,-,Upgrade
17,Earnings Yield,-16.65%,-12.81%,-12.60%,-25.89%,-17.70%,-22.74%,-23.22%,-35.21%,-23.65%,-40.32%,-20.25%,-10.89%,-7.70%,1.66%,5.87%,11.50%,1.56%,-6.22%,-3.35%,-9.65%,-1.16%,Upgrade
18,FCF Yield,-13.16%,-4.34%,-1.88%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
