,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Operating Revenue,3.46,3.46,7.56,1.82,5.67,1.82,7.19,1.05,6.21,2.19,6.51,1.51,6.71,2.03,7.49,2.06,4.9,1.57,8.41,2.13,Upgrade
1,Other Revenue,0.52,0.52,0.2,0.72,0.56,0.45,-0.2,0.74,0.97,0.38,0.28,0.48,0.64,0.45,-2.63,0.48,2.93,0.42,0.44,0.33,Upgrade
2,Revenue,3.98,3.98,7.76,2.54,6.22,2.28,6.99,1.79,7.17,2.57,6.79,1.98,7.35,2.49,4.86,2.54,7.84,1.99,8.85,2.46,Upgrade
3,Revenue Growth (YoY),-36.09%,74.56%,11.05%,41.92%,-13.22%,-11.47%,2.95%,-9.83%,-2.49%,3.54%,39.69%,-21.86%,-6.15%,24.75%,-45.08%,3.17%,-1.04%,-33.86%,-,-49.93%,Upgrade
4,Cost of Revenue,3.17,3.17,3.04,3.35,3.33,2.87,3.07,3.68,2.86,2.92,3.51,2.69,2.55,2.54,2.83,2.22,1.99,2.19,2.5,2.16,Upgrade
5,Gross Profit,0.8,0.8,4.72,-0.82,2.89,-0.6,3.92,-1.89,4.32,-0.35,3.27,-0.7,4.81,-0.05,2.03,0.32,5.85,-0.2,6.35,0.3,Upgrade
6,"Selling, General & Admin",0.71,0.71,0.57,0.53,0.83,0.94,0.51,0.71,0.96,0.62,0.6,0.64,0.95,0.56,0.55,0.63,0.61,0.76,-0.54,1.55,Upgrade
7,Other Operating Expenses,-0.02,-0.02,-8.15,3.8,-2.83,2.79,-5.19,1.34,-0.03,1.75,-6.58,2.01,2.95,2.26,1.45,0.89,4.21,1.1,4.27,0.85,Upgrade
8,Operating Expenses,0.69,0.69,-7.74,4.33,-2,3.73,-5,2.05,0.93,2.37,-5.49,2.66,3.91,2.82,2.13,1.52,4.82,1.86,3.73,2.4,Upgrade
9,Operating Income,0.12,0.12,12.46,-5.14,4.89,-4.33,8.92,-3.94,3.39,-2.72,8.77,-3.36,0.9,-2.87,-0.1,-1.19,1.02,-2.05,2.62,-2.1,Upgrade
10,Interest Expense,-0.03,-0.03,-0.2,-0.02,-0.02,-0.02,-,-0.04,-0.08,-0.02,-0.01,-0.04,-0.05,-0.04,-0.04,-0.04,-0.04,-0.05,-0.16,-,Upgrade
11,Interest & Investment Income,0.48,0.48,0.43,0.49,0.5,0.46,0.27,0.53,0.23,0.17,0.14,0.19,0.17,0.18,0.18,0.2,0.26,0.21,0.32,0.27,Upgrade
12,Currency Exchange Gain (Loss),0.95,0.95,-1.31,2.85,-1.07,0.13,-0.28,1.27,-2.28,-2.16,0.74,0.16,-0.02,0.02,-0.2,2.16,-0.18,2.78,-3.19,-,Upgrade
13,Other Non Operating Income (Expenses),-2.43,-2.43,-10.95,-,-5.28,-,-8.95,-,-1.91,-,-8.57,-,-,-,-,-,-,-,-0.93,0.62,Upgrade
14,EBT Excluding Unusual Items,-0.91,-0.91,0.43,-1.83,-0.98,-3.76,-0.04,-2.18,-0.65,-4.73,1.07,-3.05,1.01,-2.7,-0.15,1.14,1.07,0.89,-1.34,-1.21,Upgrade
15,Gain (Loss) on Sale of Investments,0.25,0.25,0.01,0.67,-0.3,-0.02,0.82,0.4,-0.78,-1.78,-0.29,-0.18,-0.46,0.15,-0.03,1.21,1.87,-,-1.78,0.16,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02,-,-,-,-2.11,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,0.02,0.05,-,-,-,-,-,-,1.21,-,-,-,-,-,Upgrade
18,Pretax Income,-0.66,-0.66,0.44,-1.16,-1.28,-3.77,0.81,-1.74,-1.42,-6.52,0.78,-3.23,0.55,-2.55,1.01,2.34,2.94,0.89,-5.23,-1.05,Upgrade
19,Income Tax Expense,0.05,0.05,0.04,0.04,0.01,0.01,-0.02,0.1,0.04,0.03,-0,0.06,0.01,0.03,-0.78,0.6,0.25,0.1,-0.17,0.3,Upgrade
20,Earnings From Continuing Operations,-0.71,-0.71,0.4,-1.2,-1.29,-3.78,0.83,-1.83,-1.46,-6.55,0.79,-3.29,0.54,-2.58,1.79,1.74,2.69,0.8,-5.07,-1.35,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.42,-,Upgrade
22,Net Income to Company,-0.71,-0.71,0.4,-1.2,-1.29,-3.78,0.83,-1.83,-1.46,-6.55,0.79,-3.29,0.54,-2.58,1.79,1.74,2.69,0.8,-3.65,-1.35,Upgrade
23,Minority Interest in Earnings,-0.21,-0.21,-0.01,-0.25,-0.03,-0.18,-0.29,-0.2,-0,-0.37,-0.32,-0.09,0.08,-0.26,-0.22,-0.24,-0.04,-0.48,-0.05,-0.31,Upgrade
24,Net Income,-0.93,-0.93,0.39,-1.46,-1.32,-3.96,0.54,-2.03,-1.46,-6.91,0.47,-3.39,0.62,-2.85,1.57,1.5,2.65,0.32,-3.7,-1.66,Upgrade
25,Net Income to Common,-0.93,-0.93,0.39,-1.46,-1.32,-3.96,0.54,-2.03,-1.46,-6.91,0.47,-3.39,0.62,-2.85,1.57,1.5,2.65,0.32,-3.7,-1.66,Upgrade
26,Net Income Growth,-,-,-27.68%,-,-,-,15.81%,-,-,-,-70.27%,-,-76.75%,-,-,-,-22.18%,-,-,-,Upgrade
27,Shares Outstanding (Basic),1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,Upgrade
28,Shares Outstanding (Diluted),1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,Upgrade
29,EPS (Basic),-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,Upgrade
30,EPS (Diluted),-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,Upgrade
31,EPS Growth,-,-,-27.83%,-,-,-,15.73%,-,-,-,-70.30%,-,-76.77%,-,-,-,-22.15%,-,-,-,Upgrade
32,Free Cash Flow,-0.49,-0.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Free Cash Flow Per Share,-0.00,-0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Gross Margin,20.18%,20.18%,60.79%,-32.10%,46.42%,-26.16%,56.07%,-105.59%,60.18%,-13.56%,48.25%,-35.43%,65.39%,-2.05%,41.85%,12.68%,74.61%,-9.79%,71.77%,12.07%,Upgrade
