,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,321.92,308.28,396.55,505.49,487.23,752.2,641.78,577.17,673.7,455.6,Upgrade
1,Short-Term Investments,79.08,68.77,91.21,90.45,95.88,121.19,171.66,158.18,463.8,122.55,Upgrade
2,Trading Asset Securities,9.65,7.88,7.29,42.1,209.45,7.11,6.52,6.25,5.71,310.51,Upgrade
3,Cash & Short-Term Investments,410.64,384.93,495.06,638.04,792.56,880.5,819.96,741.6,1143,888.65,Upgrade
4,Cash Growth,-17.05%,-39.67%,-37.54%,-27.54%,-3.34%,18.73%,-28.28%,-16.55%,30.97%,0.56%,Upgrade
5,Accounts Receivable,225.99,270.72,305.86,368.23,397.15,359.62,380.59,371.08,407.16,413.34,Upgrade
6,Other Receivables,24.76,24.98,5.06,11.31,13.21,14.15,88.46,409.15,6.72,6.41,Upgrade
7,Receivables,250.76,295.7,310.92,379.53,410.36,373.77,469.05,780.23,413.88,425.4,Upgrade
8,Inventory,632.1,696.49,785.72,865,909.01,998.37,1024,923.29,898.4,982.02,Upgrade
9,Prepaid Expenses,65.59,79.55,100.63,108.9,214.05,213.82,174.71,192.38,134.49,143.21,Upgrade
10,Other Current Assets,7.01,1.4,0.87,1.11,1.41,0.74,3.32,14.07,9.51,13.41,Upgrade
11,Total Current Assets,1366,1458,1693,1993,2327,2467,2491,2652,2599,2453,Upgrade
12,"Property, Plant & Equipment",1151,1027,823.39,725.97,487.96,502.94,490.74,709.78,683.55,669.98,Upgrade
13,Long-Term Investments,8.9,9.05,9.07,10.35,9,12.04,15.14,1.54,1.04,1.24,Upgrade
14,Other Intangible Assets,3.32,4.01,4.58,5.31,10.68,18.18,37.74,42.9,13.24,14.57,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,7.53,16.12,24.25,31.95,25.29,24.23,Upgrade
16,Long-Term Deferred Tax Assets,19.23,54.5,99.69,104.39,94.62,105.94,107.32,99.81,89.9,86.42,Upgrade
17,Other Long-Term Assets,792.88,854.85,848.29,817.77,847.27,863.44,843.23,476.56,361.48,371.23,Upgrade
