,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+5 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+5 Quarters
0,Market Capitalization,3673,2738,2956,2912,3709,4236,4654,5718,4041,3857,4256,2863,3188,3646,3516,4210,3868,4047,4554,7626,5492,Upgrade
1,Market Cap Growth,-35.36%,-35.36%,-36.50%,-49.08%,-8.21%,9.83%,9.36%,99.72%,26.76%,5.78%,21.05%,-31.98%,-17.58%,-9.90%,-22.79%,-44.80%,-29.57%,-1.40%,-,-,-,Upgrade
2,Enterprise Value,2609,1674,1866,1862,2726,3253,3589,4702,3021,2837,3215,1867,2221,2679,2478,3179,2880,3059,3505,6568,4429,Upgrade
3,Last Close Price,32.76,24.42,26.36,25.14,32.02,36.57,40.18,48.62,34.36,32.79,36.22,24.02,26.75,30.60,29.50,34.80,31.97,33.46,37.64,63.04,44.81,Upgrade
4,PE Ratio,25.59,19.10,28.57,25.13,26.59,28.92,38.25,40.25,30.27,-,26.55,20.30,27.83,32.42,31.51,39.11,36.82,40.62,41.45,71.96,46.97,Upgrade
5,PS Ratio,7.83,5.84,6.65,6.69,8.08,8.76,10.86,12.74,9.07,10.13,9.19,6.52,7.65,9.17,8.72,10.80,11.13,12.15,12.96,22.45,14.24,Upgrade
6,PB Ratio,2.67,1.99,2.15,2.14,2.62,3.09,3.38,4.24,2.96,2.94,3.18,2.23,2.51,2.93,2.90,3.57,3.18,3.39,3.93,6.74,4.62,Upgrade
7,P/TBV Ratio,2.02,2.02,2.18,2.17,2.66,3.14,3.44,4.30,3.00,2.99,3.24,2.27,2.55,2.98,2.95,3.64,3.24,3.46,4.01,6.88,4.71,Upgrade
8,P/FCF Ratio,-,-,33.08,38.59,46.73,81.62,98.13,131.27,-,334.47,-,364.60,-,4701.59,-,118.34,-,78.49,-,183.85,-,Upgrade
9,P/OCF Ratio,-,-,27.11,27.83,34.04,49.31,56.43,65.78,52.56,60.51,65.30,61.41,-,91.25,-,57.86,-,49.09,82.57,125.59,-,Upgrade
10,EV/Sales Ratio,5.57,3.57,4.20,4.28,5.94,6.72,8.38,10.48,6.78,7.45,6.94,4.25,5.33,6.74,6.15,8.15,8.28,9.18,9.98,19.33,11.48,Upgrade
11,EV/EBITDA Ratio,15.36,9.86,21.36,19.36,24.76,-,34.20,43.15,27.19,-,29.72,19.43,25.75,33.09,23.39,28.88,29.44,34.20,35.09,69.35,39.51,Upgrade
12,EV/EBIT Ratio,16.44,10.55,24.48,21.95,27.66,-,38.62,48.16,30.28,-,32.73,21.61,28.75,37.09,25.41,31.16,31.93,37.21,37.66,74.59,41.91,Upgrade
