,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,530.63,493.09,359.7,534.5,603.98,525.61,464.22,585.53,515.6,389.91,437.29,147.5,536.22,384.18,342.44,201.45,394.58,293.29,206.28,187.18,Upgrade
1,Other Revenue,-3.03,3.03,-,35.15,-14.34,14.34,-,171.99,-89.24,89.24,-,461.19,-159.07,159.07,-,138.57,-52.37,52.37,-,109.73,Upgrade
2,Revenue,527.6,496.12,359.7,569.65,589.64,539.95,464.22,757.51,426.35,479.15,437.29,608.69,377.14,543.25,342.44,340.02,342.2,345.66,206.28,296.91,Upgrade
3,Revenue Growth (YoY),-10.52%,-8.12%,-22.51%,-24.80%,38.30%,12.69%,6.16%,24.45%,13.05%,-11.80%,27.70%,79.02%,10.21%,57.16%,66.00%,14.52%,4.34%,5.88%,-20.26%,-5.55%,Upgrade
4,Cost of Revenue,358.87,340.38,254.27,454.39,429.16,442.81,379.52,632.93,365.17,280.39,280.9,521.94,259.86,454.41,269.41,290.89,272.12,275.39,154.36,241.36,Upgrade
5,Gross Profit,168.74,155.73,105.43,115.26,160.48,97.14,84.69,124.58,61.18,198.76,156.39,86.76,117.28,88.85,73.03,49.13,70.08,70.27,51.93,55.55,Upgrade
6,"Selling, General & Admin",40.07,30.61,34.35,10.19,32.46,30.14,42.78,76.17,31.31,29.48,29.54,-14.6,46.22,35.51,33.13,19.57,44.59,26.53,24.77,28.62,Upgrade
7,Research & Development,14.67,15.36,16.7,16.99,20.23,16.1,9.86,16.95,12.85,18.8,10.1,15.6,5.56,5.43,5.8,4.73,4.74,4.55,3.52,6.77,Upgrade
8,Other Operating Expenses,1.61,7.22,-0.69,-0.1,1.86,0.85,3.66,13.76,1.01,1.59,-0.88,9.27,2.83,2.85,2.58,6.51,-0.22,2.03,-0.21,6.31,Upgrade
9,Operating Expenses,59.86,44.54,49.8,-10.09,55.39,47.85,54.97,168.06,39.58,61.8,51.2,36.4,56.69,45.84,42.56,25.39,50.2,41.6,27.68,38.93,Upgrade
