,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,385.66,441.54,448.4,302.08,383.41,371.28,533.19,426.85,245.15,-,271.2,324.1,299.19,356.31,367.55,367.47,300.54,293.36,379.77,411.59,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.73,-,62.73,Upgrade
2,Trading Asset Securities,152.59,113.41,131.96,221.59,242.76,195.69,151.54,239.1,202.74,-,58.83,15.63,21.14,8.91,27.32,130.2,118.3,142.2,190,50,Upgrade
3,Cash & Short-Term Investments,538.25,554.95,580.36,523.67,626.17,566.97,684.73,665.95,447.89,-,330.03,339.72,320.33,365.21,394.87,497.67,418.84,498.3,569.77,524.32,Upgrade
4,Cash Growth,-14.04%,-2.12%,-15.24%,-21.37%,39.80%,-,107.48%,96.03%,39.82%,-,-16.42%,-31.74%,-23.52%,-26.71%,-30.70%,-5.08%,21.20%,-18.62%,45.70%,-12.29%,Upgrade
5,Accounts Receivable,1074,1176,1110,1146,967.35,1042,887.46,716.01,748.68,-,867.07,847.31,861.03,974.85,867.72,786.21,757.06,661.82,503.44,498.68,Upgrade
6,Other Receivables,12.03,12.23,20.77,11.37,10.92,8.37,10.42,7.2,10.71,-,9.18,6.67,8.18,13.76,9.64,11.68,10.99,11.71,8.84,7.32,Upgrade
7,Receivables,1086,1189,1131,1157,978.27,1050,897.87,723.21,759.39,-,876.26,853.98,869.21,988.61,877.36,797.89,768.05,673.54,512.29,506.01,Upgrade
8,Inventory,762.68,778.08,745.8,724.32,599.45,553.47,625.9,628.95,636.59,-,669.69,650.88,600.74,478.61,526.76,523.52,586.61,567.43,478.77,456.89,Upgrade
9,Other Current Assets,48.73,55,83.13,53.54,37.34,22.69,22.93,22.67,49.87,-,74.61,80.89,92.03,48.94,66.06,62.74,167.74,91.8,104.82,71.55,Upgrade
10,Total Current Assets,2436,2577,2540,2459,2241,2194,2231,2041,1894,-,1951,1925,1882,1881,1865,1882,1941,1831,1666,1559,Upgrade
11,"Property, Plant & Equipment",1713,1749,1774,1809,1634,1654,1683,1736,1770,-,1828,1855,1808,1741,1754,1725,1693,1700,1335,1357,Upgrade
12,Long-Term Investments,561.96,552.81,539.03,530.72,511.26,547.92,535.78,527.02,621.39,-,603.26,597.5,579.62,571.66,520.61,518.65,452.75,447.2,533.6,498.76,Upgrade
13,Goodwill,603.31,612.24,609.86,608.94,592.77,596.21,569.74,576.69,557.76,-,531.49,532.67,542.35,538.98,547.29,543.82,590.26,610.4,572.49,564.35,Upgrade
14,Other Intangible Assets,166.14,180.86,155.73,164.36,116.05,125.81,117.4,125.6,116.85,-,118.31,128.73,120.71,121.82,122.45,123.5,117.91,118.83,85.59,86.23,Upgrade
15,Long-Term Deferred Tax Assets,56.04,57.96,56.49,55.79,52.99,54.34,54.85,58.08,55.23,-,57.31,56.82,53.8,54.73,54.65,54.85,32.81,34.1,33.16,33.25,Upgrade
16,Long-Term Deferred Charges,15.17,15.86,14.77,14.19,13.51,14.14,13.46,13.75,11.95,-,13.22,13.04,13.2,12.53,14.07,15.11,14.69,15.78,16.85,16.9,Upgrade
17,Other Long-Term Assets,105.93,59.91,71.54,61.94,68.17,68.92,76.64,55.57,50.7,-,44.02,38.61,79.26,104.21,107.28,112.93,57.89,64.44,73.18,65.89,Upgrade
18,Total Assets,5658,5805,5762,5704,5230,5255,5282,5133,5077,-,5146,5148,5079,5027,4985,4976,4900,4822,4315,4181,Upgrade
19,Accounts Payable,467.67,567.83,553.7,561.85,507.98,561.77,569.91,453.64,566.2,-,523.1,600.19,448.44,452.42,455,403.06,448.64,401.78,262.17,243.15,Upgrade
20,Accrued Expenses,65.77,78.17,63.09,93.74,54.59,67.82,48.11,82.2,47.37,-,53.06,67.03,48.57,72.75,44.43,65.39,49.81,59.53,26.5,42.92,Upgrade
21,Short-Term Debt,398.42,653.81,642.93,686.26,469.29,181.49,236,259.4,186.4,-,339.56,440,548,553.5,450.87,527.37,454,488,401,311,Upgrade
22,Current Portion of Long-Term Debt,131.05,174.72,206.89,198.23,197.29,370.17,379.15,374.43,384.68,-,164.19,150.5,301.09,516.12,329.49,350.35,14.23,14.41,14.7,14.21,Upgrade
23,Current Portion of Leases,-,8.47,-,13.9,-,13.04,-,19.02,-,-,-,14.98,-,2.29,-,1.13,-,0.24,-,0.26,Upgrade
24,Current Income Taxes Payable,31.1,16.45,28.85,6.61,22.57,10.37,32.23,10.01,27.68,-,35.26,9.09,30.27,15.96,40.43,23.52,13.4,2.18,5.38,1.56,Upgrade
