,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,96.24,76.07,76.07,149.54,103.46,102.36,59.32,153.48,151.77,102.26,58.91,198.5,99.24,116.4,77.01,191.3,125.76,127.49,50.99,231.23,Upgrade
1,Other Revenue,-0.16,0.08,0.08,1.46,-0.22,0.22,-,7.71,-0.41,0.41,-,11.68,-1.02,1.02,-,10.92,-,-,-,-,Upgrade
2,Revenue,96.08,76.16,76.16,151.01,103.24,102.59,59.32,161.19,151.36,102.67,58.91,210.18,98.22,117.42,77.01,202.22,125.76,127.49,50.99,231.23,Upgrade
3,Revenue Growth (YoY),-6.93%,-25.76%,28.39%,-6.32%,-31.79%,-0.09%,0.68%,-23.31%,54.11%,-12.56%,-23.50%,3.94%,-21.90%,-7.89%,51.02%,-12.55%,63.63%,10.65%,14.17%,51.36%,Upgrade
4,Cost of Revenue,65.54,54.28,54.28,97.37,68.91,72.37,60.88,85.79,90.94,62.14,58.61,107.77,68.7,67.73,60.85,127.12,80.61,72.08,51.09,115.43,Upgrade
5,Gross Profit,30.54,21.88,21.88,53.63,34.32,30.22,-1.56,75.39,60.42,40.53,0.31,102.41,29.52,49.69,16.17,75.09,45.15,55.41,-0.1,115.8,Upgrade
6,"Selling, General & Admin",16.93,17.53,17.53,16.6,20.51,24.38,21.96,28.86,24.36,26.83,20.97,30.13,28.52,24.86,22.29,36.69,24.22,18.84,18.36,41.43,Upgrade
7,Research & Development,10.22,8.27,8.27,10.79,11.29,11.47,7.13,16.17,6.8,11.23,4.22,26.31,5.15,11.07,4.62,16.23,8.12,5.47,5.83,16.93,Upgrade
8,Other Operating Expenses,0.05,0.14,0.14,4.07,-2.4,-1.01,-1.37,5.43,-2.43,-3.75,-5.52,12.4,-3.28,-3.84,-3.49,10.42,-5.9,-2.51,-3.12,9.43,Upgrade
9,Operating Expenses,31.36,33.38,33.38,31.75,31.04,40.05,29.89,50.17,31.87,37.02,21.32,66.44,30.95,37.17,26.49,63.8,29.75,28.95,21.35,75.04,Upgrade
10,Operating Income,-0.82,-11.51,-11.51,21.88,3.28,-9.83,-31.45,25.22,28.54,3.51,-21.01,35.97,-1.44,12.53,-10.33,11.29,15.4,26.46,-21.46,40.75,Upgrade
