,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,102,224,473,850,1023,1272,2442,2900,3001,3154,3103,Upgrade
1,Market Cap Growth,-73.65%,-73.65%,-53.73%,-33.20%,-58.12%,-56.13%,-18.63%,-8.06%,-3.28%,17.97%,44.99%,Upgrade
2,Enterprise Value,9604,8716,8719,9893,11269,13129,14926,13669,11217,8103,7669,Upgrade
3,Last Close Price,0.02,0.04,0.09,0.17,0.20,0.25,0.48,0.57,0.59,0.62,0.61,Upgrade
4,PE Ratio,-,-,-,175.81,-,13.46,-,4.53,6.01,7.35,5.75,Upgrade
5,PS Ratio,0.05,0.10,0.13,0.18,0.26,0.71,0.68,0.68,0.78,1.31,1.43,Upgrade
6,PB Ratio,0.02,0.05,0.09,0.15,0.18,0.21,0.39,0.47,0.52,0.68,0.69,Upgrade
7,P/TBV Ratio,0.05,0.05,0.10,0.16,0.19,0.22,0.41,0.49,0.54,0.71,0.70,Upgrade
8,P/FCF Ratio,-,-6.92,-,1.02,0.81,0.59,1.37,-2.74,-,-,-,Upgrade
9,P/OCF Ratio,-,-6.97,-,1.02,0.81,0.59,1.37,-2.75,-,-,-,Upgrade
10,EV/Sales Ratio,4.32,3.92,2.40,2.11,2.89,7.28,4.15,3.19,2.93,3.37,3.53,Upgrade
11,EV/EBITDA Ratio,-,-53.32,-,11.03,15.70,80.09,30.50,14.27,11.46,9.36,8.93,Upgrade
12,EV/EBIT Ratio,-,-50.53,-,11.09,15.84,86.57,31.16,14.41,11.60,9.53,9.10,Upgrade
13,EV/FCF Ratio,-296.92,-269.46,-,11.85,8.90,6.07,8.39,-12.92,-,-,-,Upgrade
14,Debt / Equity Ratio,1.98,1.98,1.66,1.49,1.60,1.71,1.96,2.03,1.99,1.96,1.28,Upgrade
15,Debt / FCF Ratio,-,-287.88,-,10.01,7.25,4.84,6.89,-11.91,-,-,-,Upgrade
16,Return on Capital Employed (ROCE),-,-2.34%,-,7.27%,5.07%,0.93%,2.74%,4.94%,6.24%,6.56%,7.61%,Upgrade
17,Earnings Yield,-882.99%,-401.36%,-108.16%,0.57%,4.65%,7.43%,8.53%,22.07%,16.64%,13.61%,17.38%,Upgrade
18,FCF Yield,-31.78%,-14.45%,-2.39%,98.26%,123.85%,170.01%,72.83%,-36.50%,-134.46%,-85.20%,25.86%,Upgrade
19,Buyback Yield / Dilution,10.61%,-,19.18%,19.33%,0.39%,0.30%,16.20%,-23.67%,-19.41%,13.35%,-41.65%,Upgrade
20,Total Shareholder Return,10.61%,-,19.18%,19.33%,0.39%,0.30%,16.20%,-23.67%,-19.41%,13.35%,-41.65%,Upgrade
