,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,543482,530388,529669,449678,418715,408594,427703,402167,367532,345039,418733,444542,387015,375129,414071,403842,352380,333615,388272,387984,441170,Upgrade
1,Market Cap Growth,29.81%,29.81%,23.84%,11.81%,13.93%,18.42%,2.14%,-9.53%,-5.03%,-8.02%,1.13%,10.08%,9.83%,12.44%,6.64%,4.09%,-20.13%,-19.40%,-19.25%,-24.16%,-6.67%,Upgrade
2,Last Close Price,6.89,5.77,5.54,4.64,4.40,4.28,4.32,4.11,3.74,3.45,4.17,4.32,3.62,3.55,3.72,3.53,2.92,2.65,3.17,3.15,3.68,Upgrade
3,PE Ratio,5.42,5.65,5.83,5.09,4.46,4.43,4.39,4.10,3.84,3.66,4.35,4.32,3.85,3.63,4.43,4.58,4.02,4.35,5.18,4.73,5.29,Upgrade
4,PS Ratio,2.28,2.38,2.48,2.09,1.89,1.88,1.95,1.76,1.66,1.57,1.82,1.82,1.56,1.56,1.79,1.84,1.61,1.68,2.00,1.95,2.19,Upgrade
5,PB Ratio,0.48,0.42,0.44,0.37,0.35,0.35,0.38,0.33,0.31,0.31,0.36,0.36,0.32,0.32,0.37,0.38,0.34,0.35,0.43,0.43,0.49,Upgrade
6,P/FCF Ratio,-,-16.15,-,-,4.24,1.61,0.38,-,0.97,0.44,-,-,-5.46,-,-,-,-0.55,-,-,-,-3.43,Upgrade
7,P/OCF Ratio,34.80,34.80,-,-,2.77,1.33,0.36,-,0.88,0.42,-,-,-9.07,-,-,-,-0.57,-,-,-,-4.78,Upgrade
8,Debt / Equity Ratio,2.70,2.70,2.61,2.61,2.79,2.56,2.65,2.45,2.53,2.51,2.49,2.52,2.55,2.54,2.59,2.64,2.67,2.81,1.86,3.04,1.78,Upgrade
9,Debt / FCF Ratio,-,-103.85,-,-,34.20,11.58,2.68,-,7.77,3.57,-,-,-43.12,-,-,-,-4.33,-,-,-,-12.38,Upgrade
10,Return on Equity (ROE),8.35%,8.19%,8.26%,8.68%,8.69%,8.19%,9.54%,9.35%,9.55%,8.40%,9.45%,9.70%,9.56%,8.95%,10.02%,12.17%,7.98%,7.56%,10.62%,8.76%,Upgrade,
11,Return on Assets (ROA),0.66%,0.65%,0.65%,0.68%,0.67%,0.63%,0.75%,0.74%,0.76%,0.67%,0.78%,0.81%,0.79%,0.73%,0.82%,0.97%,0.61%,0.59%,0.85%,0.70%,Upgrade,
12,Earnings Yield,17.28%,19.27%,18.66%,21.87%,24.40%,24.53%,23.77%,26.54%,28.33%,29.14%,25.07%,24.72%,27.78%,28.96%,24.34%,23.14%,26.38%,23.89%,20.07%,21.91%,19.60%,Upgrade
13,FCF Yield,-6.04%,-6.19%,-24.31%,124.53%,23.61%,62.30%,263.47%,73.76%,103.53%,227.35%,-33.11%,-8.94%,-18.31%,-194.73%,-208.72%,-247.81%,-182.63%,-135.01%,-169.54%,5.92%,-29.14%,Upgrade
14,Dividend Yield,5.67%,12.44%,-,10.88%,9.39%,-,-,-,11.28%,-,-,-,12.04%,-,-,-,12.89%,-,-,-,9.58%,Upgrade
15,Payout Ratio,56.55%,-,3.72%,3.72%,20.85%,-,7.07%,0.70%,23.30%,-,8.13%,-,-,126.90%,-,-,-,171.44%,-,-,56.04%,Upgrade
16,Buyback Yield / Dilution,1.12%,-1.19%,14.37%,0.51%,3.17%,11.57%,-18.31%,0.77%,7.24%,-4.35%,2.75%,-2.83%,-3.60%,-8.82%,-4.42%,14.74%,14.27%,-12.77%,13.49%,-14.02%,3.13%,Upgrade
17,Total Shareholder Return,6.79%,11.25%,14.37%,11.39%,12.56%,11.57%,-18.31%,0.77%,18.53%,-4.35%,2.75%,-2.83%,8.44%,-8.82%,-4.42%,14.74%,27.16%,-12.77%,13.49%,-14.02%,12.71%,Upgrade
