,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest Income on Loans,112341,114019,114019,114641,116814,116396,112010,108864,106663,102875,99665,97767,95927,93581,90371,91100,91772,92428,93801,92752,Upgrade
1,Total Interest Income,112341,114019,114019,114641,116814,116396,112010,108864,106663,102875,99665,97767,95927,93581,90371,91100,91772,92428,93801,92752,Upgrade
2,Interest Paid on Deposits,69779,71902,71902,74643,75076,74657,71362,66968,63742,60329,57146,55318,55169,53648,51818,51778,51607,55315,57065,54996,Upgrade
3,Net Interest Income,42562,42117,42117,39998,41738,41739,40648,41896,42921,42546,42519,42449,40758,39933,38553,39322,40165,37113,36736,37756,Upgrade
4,Net Interest Income Growth (YoY),1.97%,0.91%,3.61%,-4.53%,-2.76%,-1.90%,-4.40%,-1.30%,5.31%,6.54%,10.29%,7.95%,1.48%,7.60%,4.95%,4.15%,10.75%,5.42%,5.39%,5.66%,Upgrade
5,Income From Trading Activities,-,-,-,-,-,-8304,8304,-,-9954,7784,2170,-17286,7117,4197,5972,5086,1405,3823,3530,-12782,Upgrade
6,Gain (Loss) on Sale of Assets,94,188.5,188.5,77,300,416,-,87,406,246,-,454,-302,302,-,166,-,-,-,287,Upgrade
7,Gain (Loss) on Sale of Investments,-,-6957,6957,-2,-,132,-132,-,-660,616,44,-1030,258,661,111,-965,637,1064,441,-679,Upgrade
8,Gain (Loss) on Sale of Equity Investments,-,-,-,-,-,-53,53,-,-70,48,22,-170,56,58,56,79,58,62,23,63,Upgrade
9,Other Non-Interest Income,21120,30825,16911,18631,19696,36056,18296,19178,31898,16167,18932,44763,18176,20586,23718,17221,16411,19830,24337,30710,Upgrade
10,Total Non-Interest Income,21214,24057,24057,18645,19996,28247,26521,19257,21620,24861,21168,26447,25305,25804,29857,21587,18511,24779,28331,17599,Upgrade
