,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,10835,11928,10437,11677,10163,12072,12468,11917,11144,10770,13416,14285,12424,11395,13319,12028,12174,12452,15406,11992,13243,Upgrade
1,Market Cap Growth,-1.20%,-1.20%,-16.29%,-2.01%,-8.80%,12.09%,-7.07%,-16.58%,-10.30%,-5.49%,0.73%,18.77%,2.05%,-8.49%,-13.54%,0.30%,-8.07%,-9.51%,-3.89%,-21.26%,13.56%,Upgrade
2,Enterprise Value,29417,29945,28083,27333,25819,26496,21435,18379,17606,13733,14514,17977,16116,15746,17219,15827,15974,18223,23485,19073,20324,Upgrade
3,Last Close Price,10.90,12.03,9.63,10.97,9.54,11.44,11.24,10.80,10.06,9.64,11.83,12.97,11.12,10.06,11.64,10.33,10.57,10.70,13.37,10.25,11.30,Upgrade
4,PE Ratio,20.79,20.26,16.45,17.30,5.59,5.64,5.83,5.82,7.04,5.17,6.27,5.95,7.65,11.14,13.25,15.19,10.99,10.57,12.99,9.22,12.21,Upgrade
5,PS Ratio,3.76,3.67,3.27,3.63,1.54,1.74,1.81,1.76,2.21,1.69,2.08,2.11,2.69,3.91,4.82,5.00,3.39,3.30,3.92,2.91,3.95,Upgrade
6,PB Ratio,0.87,0.65,0.58,0.63,0.60,0.72,0.74,0.69,0.73,0.74,1.07,1.10,0.99,0.99,1.22,1.11,1.11,1.19,1.51,1.15,1.30,Upgrade
7,P/FCF Ratio,-,-52.26,-,-,-,-,-,-,-4.40,-,45.68,-,11.49,40.89,6.04,-,3.72,3.27,-2719.24,-,-9.69,Upgrade
8,P/OCF Ratio,-,-52.26,-,-,-,-,-,-,-4.40,-,45.68,-,11.49,40.89,6.04,-,3.72,3.27,-2719.24,-,-9.69,Upgrade
