,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,2594,3084,2754,3036,2860,2589,2774,2287,1735,1291,Upgrade
1,Revenue Growth (YoY),-5.78%,1.57%,-3.72%,17.27%,3.13%,13.22%,59.89%,77.13%,19.20%,-23.00%,Upgrade
2,Cost of Revenue,1850,2216,2033,2226,2074,1828,1968,1632,1274,945.13,Upgrade
3,Gross Profit,744.62,867.77,720.49,810.53,786.16,760.94,805.46,654.39,460.9,345.77,Upgrade
4,"Selling, General & Admin",621.75,563.68,543.53,554.84,509.43,472.32,438.76,398.79,312.15,322.03,Upgrade
5,Other Operating Expenses,-95.77,-78.71,-106.38,-63.18,-77.28,-49.44,-53.32,-82.39,-32.3,-39.51,Upgrade
6,Operating Expenses,533.28,487.41,440.27,487.09,432.07,415.54,397.63,328.45,291.21,291.87,Upgrade
7,Operating Income,211.35,380.36,280.22,323.44,354.09,345.41,407.83,325.94,169.69,53.9,Upgrade
8,Interest Expense,-32.19,-33.77,-38.19,-29.7,-20.33,-14.32,-17.45,-23.38,-30.6,-42.34,Upgrade
9,Interest & Investment Income,11.7,13.79,3.13,3.73,3.03,3.15,3.57,3.9,3.83,2.88,Upgrade
10,Earnings From Equity Investments,-0.09,0.02,-0.28,-0.04,-0.02,-0.06,0.11,-8.59,0.34,0.96,Upgrade
11,Currency Exchange Gain (Loss),-2.55,6.44,-6.98,10.33,-22.22,9.49,2.28,6.27,7.06,-4.28,Upgrade
12,Other Non Operating Income (Expenses),-1.22,-1.33,-3.12,-2.29,-1.62,-0.66,-1.14,-1.59,-0.72,-1.27,Upgrade
13,EBT Excluding Unusual Items,187,365.51,234.77,305.47,312.94,343,395.2,302.53,149.6,9.86,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-0.22,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-1.78,-1.39,-0.11,-0.11,0.27,-0.62,-0.2,-1.32,0.65,0.27,Upgrade
16,Asset Writedown,9.5,0.49,-0.27,0.65,11.02,23.12,5.42,1.95,4.54,2.68,Upgrade
17,Pretax Income,194.72,364.6,234.39,306.01,324.23,365.51,400.2,303.17,154.79,12.81,Upgrade
18,Income Tax Expense,28.8,52.07,29.19,44.97,53.04,63.85,76.35,72.65,41.64,25.42,Upgrade
19,Earnings From Continuing Operations,165.92,312.54,205.2,261.04,271.19,301.66,323.85,230.52,113.15,-12.62,Upgrade
20,Minority Interest in Earnings,-17.54,-33.62,-,-,-,-,-,-,-,-,Upgrade
21,Net Income,148.39,278.92,205.2,261.04,271.19,301.66,323.85,230.52,113.15,-12.62,Upgrade
22,Net Income to Common,148.39,278.92,205.2,261.04,271.19,301.66,323.85,230.52,113.15,-12.62,Upgrade
23,Net Income Growth,-27.69%,6.85%,-24.33%,-13.47%,-16.26%,30.86%,186.21%,-,611.95%,-,Upgrade
24,Shares Outstanding (Basic),1364,1370,1376,1376,1376,1376,1364,1310,1310,1310,Upgrade
25,Shares Outstanding (Diluted),1364,1370,1376,1376,1376,1376,1364,1310,1310,1310,Upgrade
26,Shares Change (YoY),-0.87%,-0.46%,-,0.00%,0.87%,5.03%,4.13%,0.00%,0.00%,-,Upgrade
27,EPS (Basic),0.11,0.20,0.15,0.19,0.20,0.22,0.24,0.18,0.09,-0.01,Upgrade
28,EPS (Diluted),0.11,0.20,0.15,0.19,0.20,0.22,0.24,0.18,0.09,-0.01,Upgrade
29,EPS Growth,-27.01%,7.34%,-24.37%,-13.43%,-16.88%,24.54%,175.58%,-,628.81%,-,Upgrade
30,Free Cash Flow,-474.31,-356.83,-54.86,-105.67,-313.81,-441.39,45.29,269.71,219.49,126.12,Upgrade
31,Free Cash Flow Per Share,-0.35,-0.26,-0.04,-0.08,-0.23,-0.32,0.03,0.21,0.17,0.10,Upgrade
32,Dividend Per Share,0.030,0.050,0.045,0.045,0.040,0.040,0.060,0.027,0.027,-,Upgrade
33,Dividend Growth,-33.33%,11.11%,12.50%,12.50%,-33.33%,47.06%,119.78%,-,-,-,Upgrade
34,Operating Margin,8.15%,12.33%,10.18%,10.65%,12.38%,13.34%,14.70%,14.25%,9.78%,4.18%,Upgrade
35,Profit Margin,5.72%,9.05%,7.45%,8.60%,9.48%,11.65%,11.68%,10.08%,6.52%,-0.98%,Upgrade
36,Free Cash Flow Margin,-18.28%,-11.57%,-1.99%,-3.48%,-10.97%,-17.05%,1.63%,11.80%,12.65%,9.77%,Upgrade
37,EBITDA,321.68,477.98,389.3,402.06,436.19,406.04,468.01,379.55,225.99,107.4,Upgrade
38,D&A For EBITDA,110.34,97.62,109.08,78.62,82.1,60.63,60.18,53.61,56.29,53.5,Upgrade
39,EBIT,211.35,380.36,280.22,323.44,354.09,345.41,407.83,325.94,169.69,53.9,Upgrade
