,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,69.71,254.78,181.53,301.98,209.38,699.57,262.35,168.95,181.94,194.16,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,0.2,4.23,24.23,4.23,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,16.92,19.94,28.2,Upgrade
3,Accounts Receivable,946.59,949.02,1651,1276,1395,1542,2486,2171,3063,2733,Upgrade
4,Other Receivables,585.45,651.14,422.53,631.91,1315,750.44,1615,762.85,2190,322.46,Upgrade
5,Inventory,17.04,14.99,1.7,1.92,0.29,0.94,3.35,3.6,1.63,1.22,Upgrade
6,Prepaid Expenses,-,90.09,-,56.61,-,69.28,-,75.89,-,233.79,Upgrade
7,Loans Receivable Current,5.67,0.61,7.46,1.82,-,-,-,-,-,-,Upgrade
8,Other Current Assets,1291,1296,-,60.17,311.49,736.77,184.88,3902,-,3904,Upgrade
9,Total Current Assets,2915,3257,2265,2330,3231,3799,4551,7106,5481,7422,Upgrade
10,"Property, Plant & Equipment",1041,1102,2163,2231,2282,3067,5413,5661,8842,9194,Upgrade
11,Goodwill,-,-,0.55,0.55,0.55,0.55,29.62,29.62,96.93,96.93,Upgrade
12,Other Intangible Assets,14.54,2.14,-,-,-,-,-,-,-,-,Upgrade
13,Long-Term Investments,856.55,894.68,908.33,857.73,791.46,1077,1222,1208,1200,1517,Upgrade
14,Long-Term Loans Receivable,124.89,124.89,339.92,119.58,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,13.47,12.16,12.16,11.96,9.79,8.12,3.7,3.7,4.05,4.25,Upgrade
16,Long-Term Deferred Charges,-,8.5,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Accounts Receivable,274.4,191.84,-,176.23,-,1.88,-,-,-,-,Upgrade
18,Other Long-Term Assets,120.18,129.54,265.04,276.63,277.51,281.37,284.09,295.44,356,438.84,Upgrade
19,Total Assets,5360,5723,5954,6004,6592,8235,11503,14303,15980,18672,Upgrade
20,Accounts Payable,36.75,24.48,91.77,104.31,126.21,167.56,260.18,289.31,702.08,1042,Upgrade
21,Short-Term Debt,26.1,26.1,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Long-Term Debt,1022,1036,405.95,401.6,1184,1882,1790,2806,1067,1378,Upgrade
23,Current Unearned Revenue,-,0.14,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,30.51,22.63,13.63,13.41,21.27,19.99,19.88,23.14,50.63,23.25,Upgrade
25,Current Income Taxes Payable,5.54,5.31,2.42,2.97,3.44,6.98,2.85,6.33,4.22,5.28,Upgrade
26,Other Current Liabilities,867.74,913.6,226.5,282.13,251.09,484.65,716.34,2563,574.63,1960,Upgrade
27,Total Current Liabilities,1989,2028,740.26,804.41,1586,2561,2789,5688,2398,4410,Upgrade
28,Long-Term Debt,526.39,639.68,1667,1649,1244,1787,4010,3753,8059,8578,Upgrade
29,Long-Term Leases,89.04,124.67,111.72,116.57,119.71,125.25,155.15,159.09,191.64,191.08,Upgrade
30,Total Liabilities,2605,2792,2519,2570,2950,4473,6954,9601,10649,13179,Upgrade
31,Common Stock,6487,6487,6487,6487,6487,6487,6487,6487,6487,6487,Upgrade
32,Retained Earnings,-2918,-2754,-2423,-2418,-2214,-2171,-1388,-1239,-646.3,-616.37,Upgrade
33,Comprehensive Income & Other,-882.69,-890.78,-717.6,-722.26,-714.72,-637.19,-631.95,-626.53,-591.93,-459.4,Upgrade
34,Total Common Equity,2686,2842,3346,3346,3557,3678,4466,4621,5248,5411,Upgrade
35,Minority Interest,69.35,88.29,89.08,88.05,85.13,83.49,82.39,81.86,82.72,82.48,Upgrade
36,Shareholders' Equity,2755,2930,3435,3434,3643,3762,4549,4703,5331,5493,Upgrade
37,Total Liabilities & Equity,5360,5723,5954,6004,6592,8235,11503,14303,15980,18672,Upgrade
38,Total Debt,1695,1849,2198,2180,2569,3814,5975,6741,9368,10171,Upgrade
39,Net Cash (Debt),-1625,-1594,-2017,-1878,-2360,-3115,-5713,-6551,-9142,-9944,Upgrade
40,Net Cash Per Share,-0.11,-0.11,-0.13,-0.13,-0.16,-0.21,-0.38,-0.44,-0.61,-0.66,Upgrade
41,Filing Date Shares Outstanding,14964,14964,14964,14964,14964,14964,14964,14964,14964,14964,Upgrade
42,Total Common Shares Outstanding,14964,14964,14964,14964,14964,14964,14964,14964,14964,14964,Upgrade
43,Working Capital,926.29,1229,1524,1526,1645,1237,1762,1417,3083,3012,Upgrade
44,Book Value Per Share,0.18,0.19,0.22,0.22,0.24,0.25,0.30,0.31,0.35,0.36,Upgrade
45,Tangible Book Value,2672,2840,3345,3346,3557,3677,4437,4591,5151,5314,Upgrade
46,Tangible Book Value Per Share,0.18,0.19,0.22,0.22,0.24,0.25,0.30,0.31,0.34,0.36,Upgrade
47,Buildings,-,24.24,-,20.6,-,20.47,-,20.36,-,20.21,Upgrade
48,Machinery,-,1281,-,2637,-,3426,-,6225,-,9674,Upgrade
49,Construction In Progress,-,3.39,-,3.39,-,6.9,-,11.91,-,121.27,Upgrade
