,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,229.09,242.14,232.66,270.75,284.98,429.08,563.68,703.96,774.25,923.01,Upgrade
1,Revenue Growth (YoY),-1.53%,-10.57%,-18.36%,-36.90%,-49.44%,-39.05%,-27.20%,-23.73%,-33.06%,-10.22%,Upgrade
2,"Selling, General & Admin",177.21,96.81,96.67,78.63,88.38,159.41,104.22,183.27,113.77,189.24,Upgrade
3,Provision for Bad Debts,20.54,37.41,7.39,4.07,10.08,-74.12,62.78,13.22,0.4,13.87,Upgrade
4,Other Operating Expenses,110.54,119.35,135.79,134.25,154.42,194.04,218.32,271.15,285.81,430.74,Upgrade
5,Total Operating Expenses,308.29,253.57,239.85,216.94,252.89,279.33,385.32,467.64,399.97,633.84,Upgrade
6,Operating Income,-79.2,-11.43,-7.19,53.8,32.09,149.75,178.35,236.32,374.28,289.17,Upgrade
7,Interest Expense,-58.04,-84.25,-79.99,-79.23,-106.85,-207.45,-290.84,-340.46,-394.89,-460.41,Upgrade
8,Interest Income,6.79,14.76,26.95,3.6,2.15,0.18,1.19,2.5,9.14,0.05,Upgrade
9,Net Interest Expense,-51.25,-69.49,-53.04,-75.63,-104.7,-207.27,-289.65,-337.96,-385.75,-460.36,Upgrade
10,Income (Loss) on Equity Investments,-26.5,9.36,47.36,9.66,-0.96,-63.98,7.18,-4.34,2.63,-21.73,Upgrade
11,Currency Exchange Gain (Loss),1.9,-7.95,7.95,-7.2,7.2,-0.69,0.69,3.14,-3.14,2.45,Upgrade
12,Other Non-Operating Income (Expenses),-11.38,-135.75,7.01,-136.48,-7.53,-179.87,8.51,-52.59,-1.98,-76.81,Upgrade
13,EBT Excluding Unusual Items,-166.43,-215.26,2.09,-155.85,-73.91,-302.06,-94.92,-155.44,-13.95,-267.28,Upgrade
14,Impairment of Goodwill,-,-4.02,-,-,-,-0.75,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-6.84,-7.46,-,-7.21,-,-0.15,0.28,2.26,-8.75,-7.55,Upgrade
16,Gain (Loss) on Sale of Assets,-4.75,-95.27,-,-1.37,-7.91,-513.44,-51.75,-338.26,-4.61,-333.45,Upgrade
17,Asset Writedown,-,-,-,-36.41,-,-,-,-84.46,-,-43.74,Upgrade
18,Legal Settlements,-,3.22,-,-,-,-,-,-,-,-,Upgrade
19,Other Unusual Items,-,2.68,-,6.54,-,43.33,-,2.83,-,-,Upgrade
20,Pretax Income,-178.02,-316.11,2.09,-194.3,-81.82,-773.07,-146.38,-573.06,-27.31,-652.01,Upgrade
21,Income Tax Expense,4.65,8.36,6.27,6.56,7.65,8.97,6.92,19.19,6.17,5.8,Upgrade
22,Earnings From Continuing Ops.,-182.66,-324.47,-4.18,-200.85,-89.47,-782.04,-153.3,-592.25,-33.49,-657.81,Upgrade
23,Minority Interest in Earnings,18.94,-6.12,-1.03,-2.92,-1.64,-1.57,-0.06,-0.84,-0.25,0.8,Upgrade
24,Net Income,-163.73,-330.59,-5.21,-203.78,-91.1,-783.61,-153.36,-593.09,-33.73,-657.01,Upgrade
25,Net Income to Common,-163.73,-330.59,-5.21,-203.78,-91.1,-783.61,-153.36,-593.09,-33.73,-657.01,Upgrade
26,Shares Outstanding (Basic),14964,14964,14964,14964,14964,14964,14964,14964,14964,14964,Upgrade
27,Shares Outstanding (Diluted),14964,14964,14964,14964,14964,14964,14964,14964,14964,14964,Upgrade
28,EPS (Basic),-0.01,-0.02,-0.00,-0.01,-0.01,-0.05,-0.01,-0.04,-0.00,-0.04,Upgrade
29,EPS (Diluted),-0.01,-0.02,-0.00,-0.01,-0.01,-0.05,-0.01,-0.04,-0.00,-0.04,Upgrade
30,Free Cash Flow,-17.97,59.4,-229.06,540.22,86.91,733.54,367.07,452.27,244.99,487.78,Upgrade
31,Free Cash Flow Per Share,-0.00,0.00,-0.02,0.04,0.01,0.05,0.02,0.03,0.02,0.03,Upgrade
32,Profit Margin,-71.47%,-136.53%,-2.24%,-75.26%,-31.97%,-182.63%,-27.21%,-84.25%,-4.36%,-71.18%,Upgrade
33,Free Cash Flow Margin,-7.85%,24.53%,-98.45%,199.53%,30.50%,170.96%,65.12%,64.25%,31.64%,52.85%,Upgrade
34,EBITDA,-41.8,37.96,45.39,112.47,110,265.9,336.76,423.21,582.94,549.04,Upgrade
35,D&A For EBITDA,37.41,49.39,52.58,58.67,77.91,116.15,158.4,186.89,208.66,259.87,Upgrade
36,EBIT,-79.2,-11.43,-7.19,53.8,32.09,149.75,178.35,236.32,374.28,289.17,Upgrade
