,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,"Property, Plant & Equipment",253.39,254.16,256.46,256.54,266.36,267.77,206.06,208.09,204.13,206.33,Upgrade
1,Cash & Equivalents,435.89,452.54,342.84,571.24,801.44,462.39,406.56,466.78,522.81,538.64,Upgrade
2,Accounts Receivable,4.22,3.54,8.51,9.92,10,9.26,9.09,7.01,7.29,3.89,Upgrade
3,Other Receivables,11.79,231.89,-,232.59,-,248.96,-,241.48,-,224.67,Upgrade
4,Investment In Debt and Equity Securities,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.67,Upgrade
5,Other Current Assets,540.58,303.39,526.79,287.76,537.19,287.98,533.31,1143,511.84,1316,Upgrade
6,Trading Asset Securities,898.07,821.42,841.82,762.07,832.23,828.3,918.65,13.61,804.72,15.66,Upgrade
7,Other Long-Term Assets,11142,11142,11022,11022,11253,11232,10635,10652,10193,10193,Upgrade
8,Total Assets,13286,13209,12999,13143,13700,13337,12709,12732,12244,12499,Upgrade
9,Current Portion of Long-Term Debt,285,877.45,1481,1499,1777,1487,977,1377,222,391,Upgrade
10,Long-Term Debt,1160,660,23.44,-,256.59,256,507.67,102.81,1492,1167,Upgrade
11,Accounts Payable,0.79,1.75,0.07,1.41,0.55,1.66,1.87,2.8,1.04,2.04,Upgrade
12,Accrued Expenses,-,7.74,-,12.52,-,22.92,-,21.34,-,-,Upgrade
13,Current Income Taxes Payable,58.74,57.46,60.61,60.06,60.78,55.69,53.82,53.81,50.9,53.52,Upgrade
14,Current Unearned Revenue,-,-,-,-,-,-,-,-,-,7.88,Upgrade
15,Other Current Liabilities,233.18,230.61,239.98,231.51,253.01,245.26,258.49,229.11,221.39,217.88,Upgrade
16,Long-Term Deferred Tax Liabilities,1420,1420,1376,1376,1415,1415,1276,1276,1197,1197,Upgrade
17,Other Long-Term Liabilities,83.47,50.18,-,266.58,-,-,-,-,-,-,Upgrade
18,Total Liabilities,3241,3305,3181,3447,3763,3484,3179,3313,3334,3367,Upgrade
19,Common Stock,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,Upgrade
20,Additional Paid-In Capital,332.49,332.49,332.49,332.49,332.49,332.49,332.49,332.49,332.49,332.49,Upgrade
21,Retained Earnings,7497,7385,7337,7239,7080,7013,6710,6622,6553,6700,Upgrade
22,Comprehensive Income & Other,298.72,298.86,310.32,310.32,688.51,688.51,585.03,585.03,329.83,329.83,Upgrade
23,Total Common Equity,8170,8058,8022,7924,8143,8076,7670,7581,7257,7404,Upgrade
24,Minority Interest,1875,1845,1797,1772,1794,1778,1860,1838,1653,1728,Upgrade
25,Shareholders' Equity,10045,9904,9818,9696,9937,9853,9530,9419,8910,9132,Upgrade
26,Total Liabilities & Equity,13286,13209,12999,13143,13700,13337,12709,12732,12244,12499,Upgrade
27,Total Debt,1445,1537,1504,1499,2034,1743,1589,1729,1864,1889,Upgrade
28,Net Cash / Debt,-111.04,-263.49,-319.42,-165.28,-399.91,-452.31,-263.67,-1249,-536.2,-1335,Upgrade
29,Net Cash Per Share,-0.13,-0.32,-0.38,-0.20,-0.48,-0.54,-0.32,-1.49,-0.64,-1.60,Upgrade
30,Filing Date Shares Outstanding,836.07,836.07,836.07,836.07,836.07,836.07,836.07,836.07,836.07,836.07,Upgrade
31,Total Common Shares Outstanding,836.07,836.07,836.07,836.07,836.07,836.07,836.07,836.07,836.07,836.07,Upgrade
32,Book Value Per Share,9.77,9.64,9.59,9.48,9.74,9.66,9.17,9.07,8.68,8.86,Upgrade
33,Tangible Book Value,8170,8058,8022,7924,8143,8076,7670,7581,7257,7404,Upgrade
34,Tangible Book Value Per Share,9.77,9.64,9.59,9.48,9.74,9.66,9.17,9.07,8.68,8.86,Upgrade
35,Land,-,49.84,-,49.84,-,49.84,-,49.84,-,49.84,Upgrade
36,Construction In Progress,-,228.22,-,229.58,-,237.96,-,235.29,-,229.33,Upgrade
