,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,6157,5550,5210,5892,4831,4538,3200,2629,1898,1967,Upgrade
1,Revenue Growth (YoY),18.18%,-5.79%,7.85%,29.83%,50.96%,72.64%,68.57%,33.65%,18.11%,22.22%,Upgrade
2,Cost of Revenue,5130,4391,4404,4954,3983,3724,2635,2152,1551,1582,Upgrade
3,Gross Profit,1028,1159,806.06,937.52,847.83,813.7,565.12,476.98,347.64,384.4,Upgrade
4,"Selling, General & Admin",538.38,551.87,403.1,328.86,354.93,326.1,267.73,233.4,189.93,211.66,Upgrade
5,Other Operating Expenses,250.36,235.6,141.35,171.4,174.06,176.42,134.73,99.73,85.63,118.72,Upgrade
6,Operating Expenses,907.72,903.86,630.17,584.19,610.82,584.31,480.4,409.25,345.99,398.85,Upgrade
7,Operating Income,119.89,255.58,175.89,353.33,237.01,229.4,84.72,67.73,1.64,-14.45,Upgrade
8,Interest Expense,-8.54,-9.58,-15.64,-11.7,-0.66,-0.49,-0.43,-0.39,-0.19,-0.24,Upgrade
9,Interest & Investment Income,58.07,45.22,48.07,32.76,20.09,13.79,11.62,10.22,12.76,15.81,Upgrade
10,Earnings From Equity Investments,-,-,-4.47,-0.46,-,-0.21,-0.28,-0.89,-0.96,-0.39,Upgrade
11,Currency Exchange Gain (Loss),13.51,-20.96,16.44,-1.1,17.94,8.14,2.02,-31.25,2.77,3.31,Upgrade
12,Other Non Operating Income (Expenses),-,48.52,-,10.2,-,6.04,-,3.81,2.76,4.24,Upgrade
13,EBT Excluding Unusual Items,182.93,318.77,220.29,383.04,274.37,256.66,97.65,49.23,18.78,8.28,Upgrade
14,Gain (Loss) on Sale of Investments,1.83,-0.72,-0.02,-0.74,-,-3.76,-2.79,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,0.35,1.24,0.47,0.98,-,0.91,-0,-,-,-,Upgrade
16,Pretax Income,185.11,319.3,220.73,383.28,274.37,253.82,94.86,49.23,18.78,8.28,Upgrade
17,Income Tax Expense,9.73,40.26,18.69,57.55,40.52,33.08,5.88,0.48,0.6,0.51,Upgrade
18,Earnings From Continuing Operations,175.38,279.04,202.04,325.73,233.84,220.74,88.98,48.76,18.18,7.77,Upgrade
19,Minority Interest in Earnings,-3.28,-6.29,0.47,5.85,17.03,11.95,6.13,1.7,-,-,Upgrade
20,Net Income,172.1,272.75,202.51,331.58,250.88,232.69,95.11,50.46,18.18,7.77,Upgrade
21,Net Income to Common,172.1,272.75,202.51,331.58,250.88,232.69,95.11,50.46,18.18,7.77,Upgrade
22,Net Income Growth,-15.02%,-17.74%,-19.28%,42.49%,163.79%,361.17%,423.07%,549.38%,5.40%,-,Upgrade
23,Shares Outstanding (Basic),787,787,785,758,727,719,735,735,735,735,Upgrade
24,Shares Outstanding (Diluted),789,789,789,764,733,728,737,736,735,735,Upgrade
25,Shares Change (YoY),0.01%,3.19%,7.67%,5.03%,-0.57%,-1.14%,0.22%,0.11%,0.03%,0.04%,Upgrade
26,EPS (Basic),0.22,0.35,0.26,0.44,0.35,0.32,0.13,0.07,0.02,0.01,Upgrade
27,EPS (Diluted),0.22,0.35,0.26,0.43,0.34,0.32,0.13,0.07,0.02,0.01,Upgrade
28,EPS Growth,-15.18%,-20.51%,-24.85%,35.56%,165.12%,371.05%,421.61%,579.62%,5.40%,-,Upgrade
29,Free Cash Flow,358.91,1437,-753.28,-414.85,12.58,405.92,12.09,239.36,-42.57,251.53,Upgrade
30,Free Cash Flow Per Share,0.45,1.82,-0.95,-0.54,0.02,0.56,0.02,0.33,-0.06,0.34,Upgrade
31,Operating Margin,1.95%,4.60%,3.38%,6.00%,4.91%,5.06%,2.65%,2.58%,0.09%,-0.73%,Upgrade
32,Profit Margin,2.80%,4.91%,3.89%,5.63%,5.19%,5.13%,2.97%,1.92%,0.96%,0.40%,Upgrade
33,Free Cash Flow Margin,5.83%,25.90%,-14.46%,-7.04%,0.26%,8.94%,0.38%,9.11%,-2.24%,12.79%,Upgrade
34,EBITDA,206.47,341.58,263.06,414.05,321.33,292.6,163.15,126.04,72.08,37.24,Upgrade
35,D&A For EBITDA,86.59,86.01,87.17,60.73,84.32,63.21,78.43,58.31,70.43,51.69,Upgrade
36,EBIT,119.89,255.58,175.89,353.33,237.01,229.4,84.72,67.73,1.64,-14.45,Upgrade
