,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6000,6640,5178,5128,5264,5060,6018,5993,4696,5086,4933,4662,5391,5713,6120,6620,7485,8188,8587,9657,11711,Upgrade
1,Market Cap Growth,31.22%,31.22%,-13.97%,-14.43%,12.09%,-0.50%,21.99%,28.55%,-12.89%,-10.98%,-19.39%,-29.58%,-27.97%,-30.23%,-28.73%,-31.45%,-36.09%,-5.71%,-20.04%,-21.93%,50.09%,Upgrade
2,Enterprise Value,3323,4135,2230,2818,2954,3054,4289,4489,3192,3468,3281,3050,3779,4304,4630,5330,6195,6874,6790,8130,10184,Upgrade
3,Last Close Price,7.22,7.99,6.23,5.78,5.93,5.71,6.78,6.66,5.22,5.65,5.48,5.09,5.88,6.24,6.68,7.08,8.00,8.75,9.18,9.78,11.82,Upgrade
4,PE Ratio,12.30,13.52,10.66,10.71,11.77,22.78,36.99,38.49,-,24.18,23.55,22.25,-,13.83,12.68,15.08,18.35,16.27,16.60,14.60,15.66,Upgrade
5,Forward PE,9.77,10.53,8.23,11.24,9.43,9.48,11.42,13.60,10.17,10.91,10.16,10.89,10.26,10.29,11.37,11.20,10.51,11.64,10.95,11.86,13.62,Upgrade
6,PS Ratio,0.95,1.04,0.80,0.80,0.84,0.84,1.02,1.02,0.81,0.86,0.86,0.82,0.96,1.07,1.14,1.40,1.72,1.84,1.91,1.89,2.04,Upgrade
7,PB Ratio,1.62,1.77,1.42,1.38,1.43,1.40,1.68,1.71,1.38,1.44,1.41,1.36,1.62,1.68,1.82,1.99,2.31,2.65,2.88,3.09,3.76,Upgrade
8,P/TBV Ratio,2.02,2.02,1.63,1.58,1.63,1.61,1.97,2.02,1.56,1.62,1.59,1.54,1.83,1.90,2.06,2.25,2.62,3.06,3.34,3.57,4.34,Upgrade
9,P/FCF Ratio,10.46,11.57,-,4.20,5.97,5.95,15.21,-,26.96,-,20.30,-,27.12,18.21,46.99,-,-24.74,-,-,-,22.31,Upgrade
10,P/OCF Ratio,8.51,8.51,-,3.79,4.58,4.43,8.70,13.10,11.89,-,10.19,-,11.58,10.12,16.79,-,-73.00,-49.89,-,-,15.04,Upgrade
11,PEG Ratio,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.97,Upgrade
12,EV/Sales Ratio,0.52,0.65,0.35,0.44,0.47,0.51,0.73,0.76,0.55,0.59,0.57,0.54,0.68,0.80,0.87,1.13,1.42,1.55,1.51,1.59,1.77,Upgrade
13,EV/EBITDA Ratio,5.82,7.38,4.08,4.93,5.69,11.88,22.31,27.06,-,15.05,15.86,12.85,-,8.65,8.02,10.57,13.28,12.72,12.49,12.12,13.17,Upgrade
14,EV/EBIT Ratio,7.05,8.77,4.85,5.80,6.77,17.26,36.29,46.79,-,20.10,21.86,16.38,-,9.59,8.76,11.71,14.84,13.99,13.71,13.07,14.04,Upgrade
15,EV/FCF Ratio,5.79,7.20,-,2.31,3.35,3.59,10.84,-,18.32,-,13.50,-,19.01,13.72,35.54,-,-20.47,-,-,-,19.40,Upgrade
16,Debt / Equity Ratio,0.02,0.02,0.02,0.01,0.01,0.04,0.04,0.06,0.07,0.08,0.09,0.07,0.06,0.06,0.07,0.05,0.05,0.05,0.05,-,-,Upgrade
17,Debt / EBITDA Ratio,0.14,0.13,0.08,0.08,0.22,0.23,0.16,0.47,-,0.94,0.43,0.58,-,1.07,0.26,0.41,0.26,0.29,0.27,-,-,Upgrade
18,Debt / FCF Ratio,0.14,0.14,-,0.04,0.06,0.15,0.33,-,1.35,-,1.28,-,1.07,0.70,1.68,-,-0.49,-,-,-,-,Upgrade
19,Asset Turnover,0.86,1.00,0.78,1.02,0.91,1.02,0.73,0.93,0.87,1.02,0.69,1.00,0.82,1.06,0.72,0.99,0.99,0.75,0.49,1.02,Upgrade,
20,Inventory Turnover,5.05,4.79,5.79,4.15,5.61,5.05,5.59,3.91,5.02,3.74,3.87,2.89,4.28,3.46,4.52,3.46,5.35,4.46,3.55,2.77,5.75,Upgrade
