,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Jan '24 Jan 1, 2024","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,997.51,1298,1080,1124,-3620,1377,1156,1155,810.71,1265,956.51,1066,1241,1525,1191,1258,1244,1389,734.64,354.68,Upgrade
1,Other Revenue,70.08,-26.61,26.61,-,4811,-29.73,29.73,-,69.86,-34.78,34.78,-,73.55,-39.55,39.55,-,67.98,-28.43,28.43,-,Upgrade
2,Revenue,1068,1271,1106,1124,1191,1347,1186,1155,880.58,1231,991.29,1066,1314,1485,1230,1258,1312,1361,763.07,354.68,Upgrade
3,Revenue Growth (YoY),-10.38%,-5.64%,-6.70%,-2.61%,35.28%,9.49%,19.63%,8.30%,-33.00%,-17.15%,-19.44%,-15.25%,0.17%,9.17%,61.26%,254.68%,-51.74%,70.76%,2.12%,-51.84%,Upgrade
4,Cost of Revenue,518.71,399.36,356.75,356.26,579.41,420.73,376.47,364.2,489.8,400.4,351.29,344.86,572.24,468.15,435.19,453.93,374.54,510.21,450.89,326.59,Upgrade
5,Gross Profit,548.88,872.09,749.65,768.2,611.83,926.66,809.39,790.37,390.77,830.23,640.01,721.27,741.99,1017,795.3,804.04,937.42,850.43,312.19,28.09,Upgrade
6,"Selling, General & Admin",76.02,44.42,42.16,40.79,69.55,39.89,41.45,38.57,65.57,40.08,39.59,46.18,85.9,44.35,46.59,46.77,84.54,40.74,39.63,39.03,Upgrade
7,Research & Development,4.65,0.43,-,-,2.59,0.58,0.08,-,8.58,4.64,0.4,0.97,13.27,0,-,-,0.4,-,-,-,Upgrade
8,Other Operating Expenses,16.62,-2.6,7.3,1.87,16.99,2.8,1.81,1.16,17.14,3.06,-0.94,1.69,22.52,2.48,2.31,-1.15,15.27,4.15,-0.82,0.34,Upgrade
9,Operating Expenses,30.93,107.02,30.5,63.04,20.14,110.12,24,61.02,91.94,47.78,39.06,48.84,122.39,48.15,48.9,45.61,102.34,44.89,39.05,39.37,Upgrade
10,Operating Income,517.95,765.07,719.15,705.17,591.69,816.54,785.39,729.35,298.83,782.45,600.95,672.43,619.6,969.06,746.4,758.43,835.08,805.54,273.14,-11.28,Upgrade
11,Interest Expense,-50.39,-39.64,-40.19,-46.32,-52.16,-53.02,-54.4,-54.76,-53.94,-60.98,-62.3,-61.22,-63.09,-70.22,-73.97,-75.37,-64.29,-65.23,-66.16,-68.72,Upgrade
12,Interest & Investment Income,55.51,117.1,105.48,80.79,135.56,71.4,134.43,65.04,40.68,62.39,86.76,112.47,56.94,82.54,136.39,65.41,65.58,73.66,73.39,9.36,Upgrade
13,Currency Exchange Gain (Loss),-4.54,-,-,-,-0.72,-,-,-,0.99,-,-,-,-0.37,-,-,-,1.82,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-117.34,38.04,-43.5,-0.04,-128.26,39.13,-44.53,0.96,-101.29,5.9,-4.15,0.78,-11.77,13.14,-4.74,0.56,-5.27,4.21,-4.1,2.06,Upgrade
15,EBT Excluding Unusual Items,401.18,880.57,740.95,739.6,546.11,874.05,820.89,740.59,185.27,789.75,621.26,724.46,601.3,994.52,804.08,749.03,832.92,818.17,276.26,-68.59,Upgrade
16,Gain (Loss) on Sale of Investments,2.64,-,-,-,2.46,-,-,-,10.4,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-0.74,0.02,0,-0,-,-,-,-,0.02,0,0.46,-,3.02,-,-,-,-0,-,-,0,Upgrade
18,Asset Writedown,0.03,-0.03,0.03,-,-22.58,0.02,-0.02,-,-0.42,0.02,-0.02,-,-0.38,0.14,-3.02,-,-14.87,0.18,-0.18,-,Upgrade
19,Other Unusual Items,4.28,-4.62,4.05,0.78,11.35,-,-,-,1.36,-,-,-,5.02,-,-,-,8.36,-,-,-,Upgrade
20,Pretax Income,412.74,874.18,746.79,740.38,541.37,872.31,822.63,740.59,205.88,784.21,627.27,724.46,617.41,990.73,804.98,749.03,829.95,814.87,279.57,-68.59,Upgrade
21,Income Tax Expense,118.64,202.66,170.12,179.76,129.32,216.2,189.79,179.26,70.74,187,142.9,147.32,148.86,232.48,179.05,174.98,203.1,194.18,108.33,-14.21,Upgrade
