,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,21151,16283,14394,15555,16225,16013,22930,25770,24421,18374,14321,Upgrade
1,Market Cap Growth,16.78%,4.68%,-11.29%,-2.86%,-29.24%,-37.86%,-6.10%,40.25%,70.53%,20.09%,27.61%,Upgrade
2,Enterprise Value,21916,16483,16581,16763,18124,16220,22786,25965,25877,19447,15983,Upgrade
3,Last Close Price,6.04,4.65,3.88,4.19,4.23,4.18,5.78,6.50,6.08,4.80,3.68,Upgrade
4,PE Ratio,8.57,6.76,7.66,6.49,7.80,8.38,9.54,11.32,13.62,13.89,12.44,Upgrade
5,Forward PE,9.98,7.13,7.31,6.34,7.90,5.44,9.61,11.88,15.87,13.27,11.54,Upgrade
6,PS Ratio,1.82,1.54,1.37,1.50,1.70,1.73,2.67,3.36,3.84,2.94,2.17,Upgrade
7,PB Ratio,1.28,1.02,0.94,1.07,1.14,1.18,1.71,2.10,2.15,2.07,1.68,Upgrade
8,P/TBV Ratio,1.28,1.32,1.11,1.27,1.34,1.34,1.95,2.41,2.48,2.47,2.02,Upgrade
9,P/FCF Ratio,-,11.23,7.43,15.01,13.34,10.44,14.95,16.18,19.58,21.78,19.41,Upgrade
10,P/OCF Ratio,-,8.56,5.94,8.62,8.81,8.82,11.43,12.91,16.77,13.66,10.98,Upgrade
11,EV/Sales Ratio,1.88,1.56,1.57,1.62,1.90,1.75,2.65,3.39,4.07,3.11,2.43,Upgrade
12,EV/EBITDA Ratio,7.87,4.80,5.16,5.62,5.83,5.75,9.14,11.22,12.59,9.69,8.52,Upgrade
13,EV/EBIT Ratio,9.01,5.42,5.80,6.44,6.59,6.54,10.50,12.85,14.51,12.70,11.34,Upgrade
14,EV/FCF Ratio,-,11.36,8.56,16.18,14.90,10.58,14.85,16.31,20.75,23.05,21.66,Upgrade
15,Debt / Equity Ratio,0.27,0.29,0.22,0.29,0.32,0.26,0.27,0.24,0.22,0.31,0.25,Upgrade
16,Debt / FCF Ratio,-,3.13,1.76,4.11,3.68,2.35,2.38,1.83,1.96,3.25,2.85,Upgrade
17,Return on Capital Employed (ROCE),12.40%,16.43%,17.04%,16.32%,17.27%,15.76%,14.01%,13.94%,14.06%,14.32%,13.79%,Upgrade
18,Earnings Yield,11.67%,14.79%,13.06%,15.42%,12.82%,11.93%,10.48%,8.83%,7.34%,7.20%,8.04%,Upgrade
19,FCF Yield,8.91%,13.46%,6.66%,7.50%,9.57%,6.69%,6.18%,5.11%,4.59%,5.15%,Upgrade,
20,Buyback Yield / Dilution,0.17%,0.76%,2.26%,-0.33%,-0.42%,0.75%,-0.96%,-5.09%,-3.96%,-0.37%,-10.26%,Upgrade
21,Total Shareholder Return,4.48%,0.76%,2.26%,-0.33%,-0.42%,0.75%,-0.96%,-5.09%,-3.96%,-0.37%,-10.26%,Upgrade
