,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,734.5,1340,693.61,1444,1035,1753,2338,1837,1396,1059,Upgrade
1,Short-Term Investments,910.91,845.18,-,824.22,-,638.52,-,259.16,-,-,Upgrade
2,Trading Asset Securities,1588,1135,1503,1070,705.24,1113,822.69,520.77,66.27,71.89,Upgrade
3,Cash & Short-Term Investments,3233,3319,2196,3338,1740,3504,3160,2617,1462,1131,Upgrade
4,Cash Growth,47.21%,-0.56%,26.21%,-4.74%,-44.94%,33.93%,116.11%,131.32%,40.35%,18.09%,Upgrade
5,Accounts Receivable,3444,2019,2725,1947,2446,1810,2165,1544,1654,1447,Upgrade
6,Other Receivables,242.41,256.18,343.22,259.44,376.03,225.82,162.64,126.93,125.43,108.19,Upgrade
7,Receivables,3686,2275,3068,2207,2936,2149,2328,1716,1779,1555,Upgrade
8,Inventory,1294,1389,1108,1340,1109,1117,829.46,955.31,810.8,814.37,Upgrade
9,Prepaid Expenses,-,-,594.47,-,936.44,-,438.41,-,276.88,194.29,Upgrade
10,Other Current Assets,29.28,32.67,34.48,1.36,3.52,7.65,11.41,30.91,43.84,121.75,Upgrade
11,Total Current Assets,8242,7016,7001,6887,6725,6779,6767,5319,4373,3816,Upgrade
12,"Property, Plant & Equipment",3992,3986,3824,3942,3779,3802,3491,3410,3168,3264,Upgrade
13,Long-Term Investments,8264,8222,8461,8271,8723,8212,6629,6304,6082,5261,Upgrade
14,Goodwill,1113,588.62,617.11,644.05,573.32,596.75,550.42,505.57,472.1,480.32,Upgrade
15,Other Intangible Assets,2228,1657,1551,1398,1069,1010,896.77,881.84,812.27,794.72,Upgrade
16,Long-Term Deferred Tax Assets,31.1,25.11,21.69,24.59,26.9,24.61,32.94,25.16,19.49,19.87,Upgrade
17,Other Long-Term Assets,1033,1021,974.01,1204,776.51,633.26,441.77,424.29,165.69,177.25,Upgrade
18,Total Assets,24902,22515,22449,22371,21674,21057,18923,16984,15093,13813,Upgrade
19,Accounts Payable,1574,1330,1034,872.86,1449,734.5,812.48,662.49,758.68,834.29,Upgrade
20,Accrued Expenses,1943,1499,1852,1615,2172,2137,2185,1477,1690,1192,Upgrade
21,Short-Term Debt,-,-,20.3,-,1,-,19.71,57.58,-,33.16,Upgrade
22,Current Portion of Long-Term Debt,2443,2320,3296,3245,1962,2127,1109,1571,1673,971.01,Upgrade
23,Current Portion of Leases,30.36,34.61,9.03,9.79,6.87,5.73,6.59,6.2,8.38,22.62,Upgrade
24,Current Income Taxes Payable,210.15,332.06,229.04,369.74,262,354.55,262.59,259.87,200.72,231.02,Upgrade
25,Current Unearned Revenue,102.93,198.17,54.11,318.82,87.27,202.11,37.83,269.05,73.93,305.56,Upgrade
26,Other Current Liabilities,95.7,16.58,-,22.67,-,4.83,-,-,-,-,Upgrade
27,Total Current Liabilities,6399,5731,6495,6455,5941,5566,4433,4303,4404,3590,Upgrade
28,Long-Term Debt,2024,990.03,881.27,1162,1606,1510,1758,798.56,1048,1063,Upgrade
29,Long-Term Leases,47.04,61.61,54.73,60.08,20.69,13.31,20.84,15.16,12.55,11.93,Upgrade
30,Long-Term Unearned Revenue,243.62,240.11,228.55,265.28,288.1,326.82,281.42,341.61,561.29,466.61,Upgrade
31,Long-Term Deferred Tax Liabilities,289.68,221.63,216.49,220.15,191.73,197.85,184.46,181.88,168.29,171.51,Upgrade
32,Total Liabilities,9004,7245,7876,8162,8048,7614,6678,5640,6195,5302,Upgrade
33,Common Stock,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,33.78,33.78,Upgrade
34,Additional Paid-In Capital,6644,6644,6644,6644,6644,6644,6644,6644,5632,5632,Upgrade
35,Retained Earnings,10202,9567,8716,8184,6815,6495,5295,4483,3409,3014,Upgrade
36,Treasury Stock,-268.5,-268.5,-266.54,-187.49,-184.75,-143.5,-,-,-,-,Upgrade
37,Comprehensive Income & Other,-894.91,-820.62,-678.14,-535.96,274.21,361.32,168.59,76.8,-353.42,-305.36,Upgrade
38,Total Common Equity,15718,15158,14452,14140,13584,13393,12143,11240,8721,8375,Upgrade
39,Minority Interest,179.5,112.8,121.37,68.32,41.73,50.23,101.68,104.71,176.03,135.74,Upgrade
40,Shareholders' Equity,15898,15271,14573,14209,13626,13443,12245,11344,8897,8511,Upgrade
41,Total Liabilities & Equity,24902,22515,22449,22371,21674,21057,18923,16984,15093,13813,Upgrade
42,Total Debt,4544,3407,4262,4478,3597,3656,2914,2448,2742,2101,Upgrade
43,Net Cash (Debt),-1311,-87.09,-2066,-1139,-1857,-151.9,245.97,168.34,-1280,-970.24,Upgrade
44,Net Cash Per Share,-0.37,-0.03,-0.58,-0.32,-0.53,-0.04,0.07,0.05,-0.38,-0.29,Upgrade
45,Filing Date Shares Outstanding,3502,3502,3535,3519,3523,3527,3550,3550,3378,3378,Upgrade
46,Total Common Shares Outstanding,3502,3502,3535,3519,3523,3527,3550,3550,3378,3378,Upgrade
47,Working Capital,1843,1285,505.37,432.32,784.64,1212,2334,1016,-31.48,226.76,Upgrade
48,Book Value Per Share,4.49,4.33,4.09,4.02,3.86,3.80,3.42,3.17,2.58,2.48,Upgrade
49,Tangible Book Value,12378,12912,12283,12098,11942,11786,10696,9852,7437,7100,Upgrade
50,Tangible Book Value Per Share,3.53,3.69,3.48,3.44,3.39,3.34,3.01,2.78,2.20,2.10,Upgrade
51,Land,-,1.65,-,1.7,-,1.84,-,1.78,-,1.68,Upgrade
52,Buildings,-,2476,-,2337,-,2357,-,1992,-,1553,Upgrade
53,Machinery,-,2785,-,2581,-,2440,-,2147,-,1953,Upgrade
54,Construction In Progress,-,410.17,-,551.34,-,457.81,-,482.09,-,745.43,Upgrade
