,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,6047,4540,5989,4350,5213,4031,4567,3097,3256,3004,Upgrade
1,Revenue Growth (YoY),0.96%,4.38%,14.90%,7.89%,14.15%,30.17%,40.26%,3.11%,-9.24%,10.33%,Upgrade
2,Cost of Revenue,2456,1884,2121,1658,1952,1677,1674,1103,1215,1235,Upgrade
3,Gross Profit,3591,2656,3868,2691,3260,2354,2893,1995,2041,1769,Upgrade
4,"Selling, General & Admin",2218,1468,2334,1472,1924,1464,1844,1282,1263,1260,Upgrade
5,Other Operating Expenses,-82.28,-454.31,259.14,-86.77,-83.64,-180.91,-61.2,-197.9,-95.58,-148.18,Upgrade
6,Operating Expenses,2136,1072,2593,1363,1840,1294,1783,1085,1167,1111,Upgrade
7,Operating Income,1455,1584,1276,1328,1420,1060,1110,910.07,873.28,657.45,Upgrade
8,Interest Expense,-86.12,-91.91,-113.23,-74.28,-63.21,-69.29,-23.67,-57.31,-58.12,-61.6,Upgrade
9,Interest & Investment Income,-,7.75,-,19.81,-,74.95,-,18.05,-,11.15,Upgrade
10,Earnings From Equity Investments,18.82,-18.2,-6.81,4.6,-48.38,90.65,23.21,-0.18,62.16,102.53,Upgrade
11,Other Non Operating Income (Expenses),-,27.32,-59.65,40.1,-,-8.35,-,-,-,-,Upgrade
12,EBT Excluding Unusual Items,1388,1509,1096,1319,1308,1148,1110,870.63,877.32,709.53,Upgrade
13,Merger & Restructuring Charges,-,-,-,-0.22,-,-,-,-,-,-,Upgrade
14,Impairment of Goodwill,-,-39.14,-,-36.44,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,443.75,-140.39,229.66,297.94,-392.56,185.96,298.89,277.41,-6,-68.39,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,2.37,-,8.58,-,28.38,Upgrade
17,Asset Writedown,-,5.45,-,21.35,-,29.58,-,45.65,-,6.97,Upgrade
18,Other Unusual Items,-,-316.18,-,-,-,11.42,-,-,-,-,Upgrade
19,Pretax Income,1832,1019,1326,1601,915.7,1377,1409,1202,871.32,676.49,Upgrade
20,Income Tax Expense,244.18,179.83,268.93,200.87,217.78,176.5,204.3,126.87,165.51,106.55,Upgrade
21,Earnings From Continuing Operations,1588,838.67,1057,1400,697.92,1201,1204,1075,705.82,569.93,Upgrade
22,Minority Interest in Earnings,-29.76,11.97,-27.42,-31.32,12.49,-0.78,-1.69,-1.24,12.69,34.06,Upgrade
23,Net Income,1558,850.64,1029,1369,710.41,1200,1203,1074,718.51,603.99,Upgrade
24,Net Income to Common,1558,850.64,1029,1369,710.41,1200,1203,1074,718.51,603.99,Upgrade
25,Net Income Growth,51.35%,-37.86%,44.90%,14.08%,-40.92%,11.72%,67.37%,77.84%,31.36%,52.05%,Upgrade
26,Shares Outstanding (Basic),3508,3481,3535,3561,3523,3547,3550,3513,3378,3379,Upgrade
27,Shares Outstanding (Diluted),3508,3481,3535,3561,3523,3547,3550,3513,3378,3379,Upgrade
28,Shares Change (YoY),-0.76%,-2.26%,0.33%,0.42%,-0.75%,0.96%,5.09%,3.96%,0.37%,10.26%,Upgrade
29,EPS (Basic),0.44,0.24,0.29,0.38,0.20,0.34,0.34,0.31,0.21,0.18,Upgrade
30,EPS (Diluted),0.44,0.24,0.29,0.38,0.20,0.34,0.34,0.31,0.21,0.18,Upgrade
31,EPS Growth,52.51%,-36.43%,44.42%,13.60%,-40.48%,10.66%,59.28%,71.07%,28.60%,31.97%,Upgrade
32,Free Cash Flow,34.58,1416,521.37,514.9,701.57,831.54,702.57,889.91,357.03,486.69,Upgrade
33,Free Cash Flow Per Share,0.01,0.41,0.15,0.14,0.20,0.23,0.20,0.25,0.11,0.14,Upgrade
34,Operating Margin,24.07%,34.88%,21.30%,30.54%,27.24%,26.29%,24.31%,29.38%,26.82%,21.89%,Upgrade
35,Profit Margin,25.76%,18.74%,17.19%,31.47%,13.63%,29.77%,26.33%,34.68%,22.07%,20.11%,Upgrade
36,Free Cash Flow Margin,0.57%,31.18%,8.70%,11.84%,13.46%,20.63%,15.39%,28.73%,10.97%,16.20%,Upgrade
37,EBITDA,1681,1750,1462,1523,1586,1233,1260,1055,999.71,1007,Upgrade
38,D&A For EBITDA,225.39,166.29,186.06,194.8,166.25,172.82,149.71,145.05,126.43,350.04,Upgrade
39,EBIT,1455,1584,1276,1328,1420,1060,1110,910.07,873.28,657.45,Upgrade
