,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 5, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,35,68,72,82,47,49,53,51,74,64,78,88,90,111,142,92,86,103,113,134,115,Upgrade
1,Market Cap Growth,40.00%,40.00%,37.04%,61.54%,-36.84%,-24.24%,-32.50%,-42.22%,-17.39%,-42.11%,-45.21%,-4.26%,4.55%,7.55%,25.86%,-31.88%,-25.42%,-19.70%,-47.19%,-10.25%,23.96%,Upgrade
2,Enterprise Value,31,63,67,73,38,36,40,34,57,47,61,78,80,95,126,84,78,85,96,121,101,Upgrade
3,Last Close Price,0.02,0.04,0.04,0.04,0.02,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.06,0.07,0.05,0.04,0.05,0.06,0.07,0.06,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-9.84,-,-,-,-10.50,-,-,-,-,-,Upgrade
5,PS Ratio,1.72,3.36,3.21,3.57,1.63,1.70,1.79,1.68,2.08,1.79,2.03,2.06,2.38,2.55,3.05,1.85,1.56,1.37,1.29,1.36,1.14,Upgrade
6,PB Ratio,0.47,0.89,0.94,0.98,0.49,0.51,0.52,0.50,-,0.62,0.72,0.81,-,1.03,1.23,0.79,-,0.94,0.97,1.15,-,Upgrade
7,P/TBV Ratio,0.91,0.91,0.96,1.00,0.50,0.52,0.53,0.51,-,0.62,0.72,0.81,-,1.03,1.21,0.78,-,0.93,0.96,1.14,-,Upgrade
8,EV/Sales Ratio,1.53,3.10,2.98,3.18,1.32,1.26,1.36,1.11,1.60,1.32,1.59,1.83,2.12,2.18,2.70,1.69,1.41,1.13,1.10,1.22,1.01,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-9.45,-,-,-,-8.83,-,-,-,-,-,-,-,-,4.15,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-7.58,-,-,-,-7.94,-,-,-,-,-,-,-,-,4.35,Upgrade
11,Debt / Equity Ratio,0.20,0.20,0.20,0.18,0.10,0.10,0.08,0.08,-,0.04,0.02,0.02,-,0.09,0.08,0.08,-,0.12,0.09,0.09,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,0.89,-,-,-,0.46,-,-,-,-,-,-,-,-,-,Upgrade
13,Asset Turnover,0.08,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,0.43,0.18,0.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,1.25,1.25,1.25,1.47,-,2.10,-,2.56,-,2.31,-,1.79,-,2.17,-,2.09,-,2.40,-,2.13,-,Upgrade
16,Current Ratio,2.53,2.53,2.53,2.94,-,4.53,-,4.93,-,4.26,-,4.82,-,4.59,-,4.65,-,4.69,-,4.93,-,Upgrade
17,Return on Equity (ROE),-17.84%,-17.08%,-18.50%,-12.97%,-11.53%,-14.79%,-,-,-10.48%,-8.51%,-,-,-27.07%,-8.16%,-,-,-10.24%,-15.96%,-,-,Upgrade,
18,Return on Assets (ROA),-7.62%,-7.51%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-9.33%,-9.00%,-8.34%,-7.37%,-6.61%,-8.56%,-,-,-6.23%,-5.19%,-,-,-13.15%,-4.74%,-,-,-4.26%,-9.14%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-4.27%,-,-,-,-9.01%,-,-,-,-,-,-,-,-,-,Upgrade
21,Earnings Yield,-37.03%,-19.04%,-17.09%,-15.16%,-18.48%,-15.34%,-14.79%,-13.55%,-5.15%,-6.38%,-11.37%,-10.16%,-10.91%,-9.94%,-4.50%,-9.52%,-12.99%,-11.37%,-13.21%,-10.92%,-17.76%,Upgrade
22,FCF Yield,-7.27%,-0.12%,-0.06%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,0.05%,0.20%,-,-,10.41%,1.61%,-,-,-8.48%,-2.63%,-,-,-3.05%,0.13%,-,0.04%,1.24%,-5.03%,-9.26%,-9.60%,-18.75%,Upgrade
24,Total Shareholder Return,0.05%,0.20%,-,-,10.41%,1.61%,-,-,-8.48%,-2.63%,-,-,-3.05%,0.13%,-,0.04%,1.24%,-5.03%,-9.26%,-9.60%,-18.75%,Upgrade
