,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+10 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+10 Quarters
0,Cash & Equivalents,-,68.43,43.45,71.63,55.51,71.02,59.1,73.38,73.25,82.36,153.16,152.86,157.94,166.8,198.93,27.43,44.46,-,-,-,Upgrade
1,Trading Asset Securities,-,8.3,4.8,9.8,1.24,-,-,-,-,17.01,16.89,36.67,37.06,36.42,36.42,13.5,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,76.73,76.73,48.25,81.43,56.75,71.02,59.1,73.38,73.25,99.37,170.05,189.53,195,203.22,235.35,40.93,44.46,-,-,46.25,Upgrade
3,Cash Growth,35.21%,8.04%,-18.36%,10.97%,-22.53%,-28.53%,-65.24%,-61.28%,-62.43%,-51.10%,-27.75%,363.00%,338.54%,-,-,-11.49%,84.20%,-,-,220.15%,Upgrade
4,Accounts Receivable,-,395.34,385.61,432.43,367.38,278.45,231.67,215.97,247.15,224.44,242.4,232.72,226.58,222.56,203.44,176.75,172.58,-,-,-,Upgrade
5,Other Receivables,-,29.42,29.79,29.01,15.71,26.36,23.62,20.67,20.83,1.94,1.84,2.31,2.33,5.51,1.27,1.38,1.42,-,-,-,Upgrade
6,Receivables,-,424.75,415.4,461.44,383.09,304.81,255.28,236.65,267.98,226.38,244.24,235.03,228.91,228.07,204.72,178.13,174.01,-,-,-,Upgrade
7,Inventory,-,140.55,109.73,89.22,91.1,88.48,74.45,109.03,51.81,51.86,60.18,54.82,51.57,52.36,41.92,36.88,27.9,-,-,-,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,0.16,-,-,-,-,-,-,2.84,-,3.82,3.82,-,-,-,Upgrade
9,Other Current Assets,-,8.84,18.33,15.82,12.18,23.58,19.18,27.29,16.29,11.73,7.3,15.86,11.26,6.3,6.41,6.83,4.57,-,-,-,Upgrade
10,Total Current Assets,-,650.88,591.7,647.91,543.12,487.88,408.17,446.35,409.34,389.35,481.78,495.23,486.74,492.8,488.4,266.59,254.76,-,-,-,Upgrade
11,"Property, Plant & Equipment",-,272.28,276.41,282.55,295.87,264.63,264.4,247.09,185.71,167.19,139.75,120.73,115.89,107.74,98.77,89.82,90.31,-,-,-,Upgrade
12,Long-Term Investments,-,7.97,8.29,8.79,8.85,30.74,45.42,59.76,22.94,45.54,22.03,22.03,22.03,5.88,5.88,5.88,5.88,-,-,-,Upgrade
13,Goodwill,-,104.02,104.02,104.02,104.02,35.9,14.66,10.49,10.49,10.49,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-,-,-,Upgrade
14,Other Intangible Assets,-,181.56,184.17,187.41,190.66,116.64,91.3,92.53,66.76,67.26,10.49,10.48,10.53,10.34,10.21,10.27,10.33,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,-,57.88,56.32,54.34,64.53,58.27,47.48,28.92,25.09,19.48,8.66,5.01,3.9,2.86,2.87,2.77,2.77,-,-,-,Upgrade
16,Long-Term Deferred Charges,-,1.05,1.24,1.16,1.34,0.92,0.73,0.84,0.78,0.81,1.02,1.16,1.36,0.94,0.99,1.25,1,-,-,-,Upgrade
17,Other Long-Term Assets,-,0.76,1.64,0.83,2.6,11.09,2.02,15.56,33.34,4.28,18.71,16.39,3,0.01,5.04,-,-,-,-,-,Upgrade
18,Total Assets,-,1276,1224,1287,1211,1006,874.18,901.53,754.44,704.4,682.45,671.04,643.47,620.6,612.18,376.6,365.08,-,-,-,Upgrade
19,Accounts Payable,-,92.44,86.56,96.35,76.49,64.18,30.25,47.63,29.34,28.96,30.49,22.61,26.85,35.88,36.63,29.34,31.38,-,-,-,Upgrade
20,Accrued Expenses,-,11.22,20.5,10.3,33.15,7.72,10.48,7.14,18.87,4.4,9.66,3.24,6.6,3.85,6.1,2.47,8.99,-,-,-,Upgrade
21,Short-Term Debt,-,249.4,229.22,230.38,199.26,184.46,140.67,104.09,63.13,57.44,49.14,37.47,13.02,20.03,20.02,12.01,7.01,-,-,-,Upgrade
22,Current Portion of Long-Term Debt,-,-,47.21,-,18.45,-,13.35,-,12.98,-,-,-,-,1.3,0.84,0.85,0.85,-,-,-,Upgrade
23,Current Portion of Leases,-,-,4.19,-,4.46,-,1.84,-,1.89,18.22,0.75,0.74,0.82,-,0.94,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,-,14.66,2.88,17.34,9.86,28,0.84,20.7,0.03,4.76,1.03,2.62,1.54,1.77,1.98,3.22,4.06,-,-,-,Upgrade
25,Current Unearned Revenue,-,19.57,20.11,3.99,9.19,3.11,2.04,34.11,8.72,0.09,0.03,0.09,0.02,0.32,0.04,0.02,0.01,-,-,-,Upgrade
26,Other Current Liabilities,-,126.33,59.29,110.19,72.16,51.27,50.84,65.12,57.74,62.06,15.04,17.55,16.66,1.96,0.27,1.72,0.27,-,-,-,Upgrade
27,Total Current Liabilities,-,513.63,469.96,468.55,423.03,338.74,250.32,278.8,192.7,175.94,106.14,84.31,65.51,65.11,66.82,49.62,52.56,-,-,-,Upgrade
28,Long-Term Debt,-,57.71,63.25,73.04,64.71,49.6,36.74,37.18,15.82,-,-,-,-,-,2.63,2.84,3.05,-,-,-,Upgrade
29,Long-Term Leases,-,5.12,4.4,5.22,5.03,1.12,1.65,1.52,1.39,0.55,0.05,0.26,0.42,0.77,0.3,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,-,7.95,8.05,8.15,7.83,7,7.11,7.21,7.31,7.41,7.51,7.62,7.72,7.82,7.92,8.1,8.27,-,-,-,Upgrade
31,Long-Term Deferred Tax Liabilities,-,27.72,28.54,29.23,30.07,23.38,17.34,16.75,11.91,11.59,1.27,1.3,1.3,-,-,-,-,-,-,-,Upgrade
32,Other Long-Term Liabilities,-,53.56,33.89,69.54,71.09,40.81,31.16,49.56,48.53,41.64,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Total Liabilities,-,665.67,609.1,653.73,602.78,460.65,345.34,391.01,278.69,237.13,114.97,93.49,74.95,73.69,77.68,60.56,63.88,-,-,-,Upgrade
34,Common Stock,-,92.99,92.99,92.92,92.92,92.92,92.92,92.81,92.81,92.18,92.18,92.18,92.18,92.18,92.18,69.13,69.13,-,-,-,Upgrade
35,Additional Paid-In Capital,-,303.13,297.56,290.81,290.84,290.81,273.08,249.54,243.17,239.31,297,281.78,268.79,264.24,264.19,84.26,84.26,-,-,-,Upgrade
36,Retained Earnings,-,83.19,94.27,115.39,100.14,104.63,118.18,124.68,136.94,133.46,152.31,179.36,185.31,169.59,158.34,144.83,132.22,-,-,-,Upgrade
37,Comprehensive Income & Other,-,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Total Common Equity,479.3,479.3,484.82,499.11,483.9,488.36,484.18,467.03,472.91,464.95,541.49,553.32,546.28,526.01,514.71,298.23,285.61,-,-,235.46,Upgrade
39,Minority Interest,-,131.41,129.86,134.17,124.3,57.07,44.66,43.48,2.85,2.31,25.99,24.23,22.24,20.89,19.79,17.81,15.58,-,-,-,Upgrade
40,Shareholders' Equity,610.72,610.72,614.68,633.28,608.21,545.42,528.84,510.51,475.76,467.27,567.48,577.55,568.52,546.91,534.51,316.04,301.2,-,-,245.75,Upgrade
41,Total Liabilities & Equity,-,1276,1224,1287,1211,1006,874.18,901.53,754.44,704.4,682.45,671.04,643.47,620.6,612.18,376.6,365.08,-,-,-,Upgrade
42,Total Debt,312.23,312.23,348.26,308.65,291.92,235.18,194.25,142.79,95.22,76.22,49.93,38.46,14.26,22.09,24.74,15.7,10.9,-,-,3,Upgrade
43,Net Cash (Debt),-235.5,-235.5,-300.01,-227.22,-235.17,-164.16,-135.14,-69.41,-21.97,23.15,120.12,151.07,180.73,181.14,210.61,25.24,33.56,-,-,43.24,Upgrade
44,Net Cash Growth,-,-,-,-,-,-,-,-,-,-87.22%,-42.97%,498.56%,438.48%,-,-,-41.64%,-,-,-,-,Upgrade
45,Net Cash Per Share,-2.65,-2.71,-2.99,-2.38,-2.58,-1.84,-1.45,-0.74,-0.23,0.27,1.36,1.52,1.94,1.94,2.81,0.36,0.49,-,-,0.62,Upgrade
46,Filing Date Shares Outstanding,93.57,92.99,92.99,92.92,92.92,92.92,92.92,92.81,92.81,92.18,92.18,92.18,92.18,93.38,92.18,70.08,69.13,72.51,66.15,69.96,Upgrade
47,Total Common Shares Outstanding,93.57,92.99,92.99,92.92,92.92,92.92,92.92,92.81,92.81,92.18,92.18,92.18,92.18,93.38,92.18,70.08,69.13,72.51,66.15,69.96,Upgrade
48,Working Capital,-,137.25,121.74,179.36,120.09,149.14,157.85,167.54,216.64,213.41,375.64,410.92,421.23,427.69,421.57,216.97,202.21,-,-,-,Upgrade
49,Book Value Per Share,5.15,5.15,5.21,5.37,5.21,5.26,5.21,5.03,5.10,5.04,5.87,6.00,5.93,5.63,5.58,4.26,4.13,-,-,3.47,Upgrade
50,Tangible Book Value,193.72,193.72,196.63,207.68,189.22,335.81,378.22,364.01,395.66,387.2,530.98,542.83,535.73,515.66,504.49,287.94,275.26,-,-,224.86,Upgrade
51,Tangible Book Value Per Share,2.08,2.08,2.11,2.24,2.04,3.61,4.07,3.92,4.26,4.20,5.76,5.89,5.81,5.52,5.47,4.11,3.98,-,-,3.32,Upgrade
52,Buildings,-,-,216.34,-,234.34,-,223.5,-,167.07,-,60.97,-,60.97,-,60.97,-,60.97,-,-,-,Upgrade
53,Machinery,-,-,133.16,-,132.45,-,95.4,-,49.5,-,18.1,-,16.58,-,11.37,-,11.73,-,-,-,Upgrade
54,Construction In Progress,-,-,4.49,-,0.82,-,7.59,-,3.54,-,86.35,-,61.33,-,47.49,-,39.26,-,-,-,Upgrade
