,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,129.23,72.07,44,58.6,335.51,45.76,66.35,54.28,99.05,-,Upgrade
1,Revenue Growth (YoY),193.70%,22.98%,-86.88%,28.07%,405.70%,-15.70%,-33.02%,-,84.79%,-,Upgrade
2,Cost of Revenue,110.97,162.34,28.16,-488.67,281.23,37.12,22.43,-135.3,555.08,-,Upgrade
3,Gross Profit,18.26,-90.27,15.84,547.27,54.27,8.64,43.91,189.58,-456.03,-,Upgrade
4,"Selling, General & Admin",20.72,20.3,24.18,22.89,18.96,28.23,21.77,23.82,18.36,-,Upgrade
5,Other Operating Expenses,642.44,1.6,0.99,6.67,4.66,0.89,5.67,17.04,25.05,-,Upgrade
6,Operating Expenses,663.16,21.9,25.17,29.56,23.62,29.12,27.44,40.86,43.41,-,Upgrade
7,Operating Income,-644.9,-112.16,-9.33,517.71,30.66,-20.47,16.47,148.73,-499.43,-,Upgrade
8,Interest Expense,-21.22,-,-25.16,-,-39.82,-37.71,-24.75,-48.07,-50.8,-,Upgrade
9,Interest & Investment Income,-,2.11,-,23.12,-,0,-,-,0.04,-,Upgrade
10,Currency Exchange Gain (Loss),-,4.26,0.01,-,3.6,-,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),0.15,-1.32,-23.68,-20.92,14.18,-44.31,0.77,0.81,-5.72,-,Upgrade
12,EBT Excluding Unusual Items,-665.97,-107.12,-58.16,519.91,8.62,-102.49,-7.5,101.47,-555.92,-,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-,-5,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,64.35,-,-,-,Upgrade
15,Asset Writedown,-6.5,-36.2,-28,-575.34,509.05,13.09,-46.63,-20.45,-29,-,Upgrade
16,Other Unusual Items,-,1.76,-,-,-,-,-,-,-,-,Upgrade
17,Pretax Income,-672.47,-141.55,-86.16,-55.44,517.67,-89.39,10.22,81.02,-589.92,-,Upgrade
18,Income Tax Expense,-71.33,-28.14,-6.24,-4.88,101.11,-15.65,-6.56,-11.01,17.31,-,Upgrade
19,Earnings From Continuing Operations,-601.14,-113.41,-79.92,-50.55,416.56,-73.74,16.78,92.03,-607.23,-,Upgrade
20,Net Income to Company,-601.14,-113.41,-79.92,-50.55,416.56,-73.74,16.78,92.03,-607.23,-,Upgrade
21,Net Income,-601.14,-113.41,-79.92,-50.55,416.56,-73.74,16.78,92.03,-607.23,-,Upgrade
22,Net Income to Common,-601.14,-113.41,-79.92,-50.55,416.56,-73.74,16.78,92.03,-607.23,-,Upgrade
23,Net Income Growth,-,-,-,-,2382.20%,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),360,360,360,360,348,338,338,303,273,-,Upgrade
25,Shares Outstanding (Diluted),360,360,360,360,373,338,360,303,273,-,Upgrade
26,Shares Change (YoY),-,0.01%,-3.54%,6.49%,3.67%,11.55%,32.01%,-,3.48%,-,Upgrade
27,EPS (Basic),-1.67,-0.31,-0.22,-0.14,1.20,-0.22,0.05,0.30,-2.23,-,Upgrade
28,EPS (Diluted),-1.67,-0.31,-0.22,-0.14,1.09,-0.22,0.05,0.30,-2.23,-,Upgrade
29,EPS Growth,-,-,-,-,2262.73%,-,-,-,-,-,Upgrade
30,Free Cash Flow,-27.23,-76.77,-5.21,-46.26,-21.34,-90.33,-6.58,53.27,-206.11,-,Upgrade
31,Free Cash Flow Per Share,-0.08,-0.21,-0.01,-0.13,-0.06,-0.27,-0.02,0.18,-0.76,-,Upgrade
32,Operating Margin,-499.02%,-155.63%,-21.20%,883.43%,9.14%,-44.74%,24.83%,273.99%,-504.20%,-,Upgrade
33,Profit Margin,-465.16%,-157.36%,-181.63%,-86.26%,124.16%,-161.16%,25.30%,169.54%,-613.03%,-,Upgrade
34,Free Cash Flow Margin,-21.07%,-106.52%,-11.85%,-78.93%,-6.36%,-197.40%,-9.92%,98.13%,-208.08%,-,Upgrade
35,EBITDA,-644.79,-112.05,-9.22,517.9,30.69,-20.63,16.72,149.54,-498.03,-,Upgrade
36,D&A For EBITDA,0.11,0.11,0.11,0.19,0.03,-0.16,0.24,0.81,1.41,2.53,Upgrade
37,EBIT,-644.9,-112.16,-9.33,517.71,30.66,-20.47,16.47,148.73,-499.43,-,Upgrade
