,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,10.07,53.64,78.37,69.94,74.29,93.15,92.71,117.94,14.14,30.5,Upgrade
1,Cash & Short-Term Investments,10.07,53.64,78.37,69.94,74.29,93.15,92.71,117.94,14.14,30.5,Upgrade
2,Cash Growth,-87.16%,-23.31%,5.49%,-24.92%,-19.86%,-21.02%,555.44%,286.68%,-67.54%,1.45%,Upgrade
3,Accounts Receivable,6.27,7.21,49.79,6.95,13.4,15.1,13.72,13.82,16.7,16.93,Upgrade
4,Other Receivables,58.17,24.8,-,4.17,30.06,40.58,4.75,25.86,73.37,198.09,Upgrade
5,Receivables,64.44,32.01,49.79,11.12,43.46,55.68,18.46,39.68,90.06,215.02,Upgrade
6,Inventory,337.53,1607,1630,1598,1523,1263,1310,1212,1141,1600,Upgrade
7,Prepaid Expenses,13.66,28.21,-,18.19,-,-,23.76,-,29.35,19.62,Upgrade
8,Other Current Assets,552.62,30.96,18.95,23.41,41.38,26.56,17.77,348.82,79.29,91.62,Upgrade
9,Total Current Assets,978.31,1752,1777,1720,1683,1438,1463,1718,1354,1957,Upgrade
10,"Property, Plant & Equipment",10.89,10.45,3.59,4.75,3.38,0.59,1.75,2.39,8.71,17.53,Upgrade
11,Goodwill,-,-,-,-,-,-,-,-,-,5,Upgrade
12,Long-Term Accounts Receivable,4.51,6.97,-,-,-,-,-,-,-,0.45,Upgrade
13,Long-Term Deferred Tax Assets,10.92,13.29,10.88,10.12,10.38,17.36,15.21,13.52,6.27,25.84,Upgrade
14,Other Long-Term Assets,479.7,486.2,522.4,550.4,589.2,615.8,509.2,547.1,521,550,Upgrade
15,Total Assets,1484,2269,2314,2286,2286,2072,1989,2281,1890,2556,Upgrade
16,Accounts Payable,35.92,49.19,46.44,48.1,46.2,57.85,44.88,56.59,111.82,126.44,Upgrade
17,Accrued Expenses,27.66,30.09,10.76,4.85,90.68,61,133.21,94.57,80.35,44.48,Upgrade
18,Short-Term Debt,401.39,746.8,668.98,664.49,571.2,524.82,475.05,372.62,523.65,427.89,Upgrade
19,Current Portion of Long-Term Debt,109.12,178.07,108.35,225.75,130.7,130.7,148.5,221.38,448.82,373.5,Upgrade
20,Current Portion of Leases,16.97,12.16,9.01,10.01,14.84,12.65,13.26,12.25,16.47,27.58,Upgrade
21,Current Income Taxes Payable,48.08,49.32,63.85,48.8,49.55,42.75,61.16,67.6,78.18,74.87,Upgrade
22,Current Unearned Revenue,73.24,166.45,117.03,102.43,90.83,383.97,304.22,227.91,214.32,234.53,Upgrade
23,Other Current Liabilities,827.89,411.52,433.7,395.2,328.43,363.03,359.69,749.73,396.02,476.59,Upgrade
24,Total Current Liabilities,1540,1644,1458,1500,1322,1577,1540,1803,1870,1786,Upgrade
25,Long-Term Debt,273.84,276.94,372.11,229,353.5,370.16,320.35,351.59,149.24,243.85,Upgrade
26,Long-Term Leases,11.17,21.2,17.9,27.99,27.75,28.49,28.06,32.68,-,2.02,Upgrade
27,Long-Term Deferred Tax Liabilities,24.11,97.91,126.01,131.5,139.23,52.04,47.57,59.28,65.28,72.19,Upgrade
28,Total Liabilities,1849,2040,1974,1888,1843,2027,1936,2246,2084,2104,Upgrade
29,Common Stock,311.45,311.45,311.45,311.45,311.45,292.55,292.55,292.55,259.24,228.37,Upgrade
30,Additional Paid-In Capital,4905,4905,4905,4905,4905,4624,4624,4624,4214,3720,Upgrade
31,Retained Earnings,-2373,-1786,-1672,-1592,-1542,-1959,-1885,-1942,-2034,-1427,Upgrade
32,Comprehensive Income & Other,-3209,-3202,-3204,-3226,-3231,-3213,-3278,-3239,-3290,-3251,Upgrade
33,Total Common Equity,-365.06,228.87,340.07,397.61,442.68,-254.97,-246.3,-264.42,-851.04,-730.02,Upgrade
34,Shareholders' Equity,-365.06,228.87,340.07,397.61,442.68,44.54,53.21,35.09,-193.84,451.92,Upgrade
35,Total Liabilities & Equity,1484,2269,2314,2286,2286,2072,1989,2281,1890,2556,Upgrade
36,Total Debt,812.48,1235,1176,1157,1098,1067,985.22,990.51,1138,1075,Upgrade
37,Net Cash (Debt),-802.42,-1182,-1098,-1087,-1024,-973.66,-892.51,-872.57,-1124,-1044,Upgrade
38,Net Cash Per Share,-2.23,-3.28,-3.05,-3.02,-2.74,-2.88,-2.48,-2.88,-4.12,-,Upgrade
39,Filing Date Shares Outstanding,360.18,360.18,360.18,360.18,360.18,338.21,338.21,338.21,298.67,263.67,Upgrade
40,Total Common Shares Outstanding,360.18,360.18,360.18,360.18,360.18,338.21,338.21,338.21,298.67,263.67,Upgrade
41,Working Capital,-561.96,108.02,319.22,220.82,360.2,-138.52,-76.98,-84.36,-515.3,171.15,Upgrade
42,Book Value Per Share,-1.01,0.64,0.94,1.10,1.23,-0.75,-0.73,-0.78,-2.85,-2.77,Upgrade
43,Tangible Book Value,-365.06,228.87,340.07,397.61,442.68,-254.97,-246.3,-264.42,-851.04,-735.02,Upgrade
44,Tangible Book Value Per Share,-1.01,0.64,0.94,1.10,1.23,-0.75,-0.73,-0.78,-2.85,-2.79,Upgrade
45,Machinery,-,5.11,-,5,-,4.64,-,14.23,-,14.34,Upgrade
46,Leasehold Improvements,-,7.89,-,7.89,-,7.53,-,7.87,-,7.9,Upgrade
