,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,997.24,1056,946.72,1116,1063,1284,1117,1159,882.84,1092
1,Revenue Growth (YoY),5.34%,-5.40%,-10.90%,-13.07%,-4.85%,10.79%,26.49%,6.14%,-10.10%,-1.95%
2,Cost of Revenue,847.65,872.38,788.61,938.64,901.63,1095,938.6,946.51,714.43,872.72
3,Gross Profit,149.59,183.31,158.11,177.27,160.87,188.66,178.07,212.25,168.41,219.06
4,"Selling, General & Admin",152.36,145.65,136.29,140.7,136.65,146.92,136.88,132.92,112.11,131.17
5,Operating Expenses,153.1,145.56,138.89,140.72,136.86,147.15,137.5,133.36,112.97,131.51
6,Operating Income,-3.5,37.75,19.22,36.55,24.02,41.51,40.57,78.89,55.44,87.55
7,Interest Expense,-17.7,-14.65,-15.55,-14.32,-13.93,-14.58,-12.95,-12.88,-15.56,-14.44
8,Interest & Investment Income,0.58,0.86,1.02,0.55,0.96,0.68,0.53,0.85,2.07,0.85
9,Other Non Operating Income (Expenses),3.38,3.46,4.55,3.71,3.2,2.17,4.73,1.78,3.23,0.43
10,EBT Excluding Unusual Items,-17.24,27.42,9.24,26.49,14.24,29.78,32.89,68.63,45.2,74.4
11,Gain (Loss) on Sale of Assets,-0.05,0.18,0.02,-0.22,-0.07,-0.25,-0.08,-0.56,-0.05,-0.35
12,Pretax Income,-17.29,27.6,9.26,26.27,14.17,29.53,32.8,68.07,45.15,74.05
13,Income Tax Expense,-2,8.91,5.53,12.33,5.29,9.19,9.51,19.1,15.7,22.18
14,Net Income,-15.29,18.69,3.73,13.94,8.88,20.33,23.3,48.97,29.45,51.87
15,Net Income to Common,-15.29,18.69,3.73,13.94,8.88,20.33,23.3,48.97,29.45,51.87
16,Net Income Growth,-,34.07%,-58.06%,-31.44%,-61.88%,-58.48%,-20.90%,-5.59%,21.11%,10.07%
17,Shares Outstanding (Basic),301,301,301,301,301,301,301,301,301,301
18,Shares Outstanding (Diluted),301,301,301,301,301,301,301,301,301,301
19,Shares Change (YoY),-,-,-,-,-,-,-,-,-,30.71%
20,EPS (Basic),-0.05,0.06,0.01,0.05,0.03,0.07,0.08,0.16,0.10,0.17
21,EPS (Diluted),-0.05,0.06,0.01,0.05,0.03,0.07,0.08,0.16,0.10,0.17
22,EPS Growth,-,34.07%,-58.06%,-31.45%,-61.88%,-58.48%,-20.90%,-5.59%,21.11%,-15.79%
23,Free Cash Flow,-14.41,26.24,104.71,47.75,117.24,22.3,-68.42,-19.16,67.35,33.29
24,Free Cash Flow Per Share,-0.05,0.09,0.35,0.16,0.39,0.07,-0.23,-0.06,0.22,0.11
25,Dividend Per Share,-,0.073,-,0.071,-,0.064,0.067,0.135,-,-
26,Dividend Growth,-,2.62%,-,10.86%,-,-52.62%,-,-,-,-
27,Operating Margin,-0.35%,3.58%,2.03%,3.28%,2.26%,3.23%,3.63%,6.81%,6.28%,8.02%
28,Profit Margin,-1.53%,1.77%,0.39%,1.25%,0.84%,1.58%,2.09%,4.23%,3.34%,4.75%
29,Free Cash Flow Margin,-1.44%,2.49%,11.06%,4.28%,11.03%,1.74%,-6.13%,-1.65%,7.63%,3.05%
30,EBITDA,33.64,76.28,58.46,73.84,58.95,74.07,71.49,108.9,85.51,117.33
31,D&A For EBITDA,37.14,38.53,39.23,37.29,34.93,32.56,30.92,30.01,30.06,29.77
32,EBIT,-3.5,37.75,19.22,36.55,24.02,41.51,40.57,78.89,55.44,87.55
