,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,24349,35488,35898,30740,32144,41671,42476,30748,39422,29473,37390,31656,25952,27024,33398,25275,27922,23205,34052,Upgrade
1,Short-Term Investments,-,227747,205585,201951,200802,188175,229846,217065,219454,206030,221487,217241,198105,195817,182646,174031,183355,179423,169532,165941,Upgrade
2,Trading Asset Securities,-,371608,364037,376574,382247,370318,371153,363218,339634,312698,307357,285789,288542,272748,254417,231970,230940,219442,221787,198720,Upgrade
3,Accounts Receivable,-,83150,92905,86543,99677,88426,98457,92129,92962,90003,102496,100378,114211,108322,121555,97113,102419,94580,81619,72616,Upgrade
4,Other Receivables,-,15485,5009,22215,7972,22258,3890,12002,6800,14124,7731,15635,6288,13616,9983,10684,6425,32880,9079,9549,Upgrade
5,"Property, Plant & Equipment",-,5572,5519,5653,5731,5694,5696,4652,4701,4343,4316,4350,4504,5470,5472,5359,6422,6555,6736,6840,Upgrade
6,Goodwill,-,4071,4071,4071,4071,4071,4071,4071,4071,20.9,20.9,20.9,20.9,20.9,20.9,20.9,599.81,599.81,599.81,600.11,Upgrade
7,Other Intangible Assets,-,1562,1566,1548,1530,1445,1456,1466,1443,1385,1355,1376,1391,1327,1330,1344,2425,2404,2383,2349,Upgrade
8,Investments in Debt & Equity Securities,-,78012,83585,79054,99637,71786,71788,64487,66677,69317,71171,69641,69319,66197,64155,60026,90130,78613,72680,75596,Upgrade
9,Other Current Assets,-,103525,83125,79638,75234,78077,80725,80032,77278,69177,67918,64500,60400,66917,52586,46256,47997,43933,30157,29212,Upgrade
10,Long-Term Deferred Tax Assets,-,841.4,1758,740.75,2458,1870,1596,1835,2457,1065,1068,1265,1845,1481,1987,1905,1762,1507,1525,1455,Upgrade
11,Other Long-Term Assets,-,16026,14148,16691,13983,15058,13161,15156,13772,17736,16226,17718,14008,13141,11596,11339,4166,5444,2744,3702,Upgrade
12,Total Assets,-,931948,898060,910577,925402,879324,924164,898589,860708,825321,831397,815303,791273,771009,733846,673447,702899,693302,623022,600631,Upgrade
13,Accounts Payable,-,325893,102309,284949,102068,264750,113904,272807,104793,251179,114585,237430,105120,220802,102820,179014,106292,173724,106761,146407,Upgrade
14,Accrued Expenses,-,6177,6385,-,8141,-,7696,-,9643,-,7685,-,8838,7907,7726,-,8080,6576,5477,-,Upgrade
15,Short-Term Debt,-,221270,234668,230247,271097,218338,243591,236953,219492,196832,207371,225925,237137,226880,229233,198808,221081,225135,180773,172899,Upgrade
16,Current Portion of Long-Term Debt,-,-,36998,-,30299,-,18630,-,33725,-,26887,-,22337,-,22172,-,20782,-,19962,-,Upgrade
17,Other Current Liabilities,-,69859,68985,71220,77163,75958,78628,68663,77732,70978,82161,59784,54275,51935,58737,51815,55676,49645,56547,47034,Upgrade
18,Long-Term Debt,-,128778,99560,137350,108027,136460,123683,139939,96018,137482,110313,128208,106499,111392,83611,86037,73667,87934,54007,74732,Upgrade
19,Long-Term Leases,-,1684,1651,1732,1829,1795,1792,1824,1885,1886,1850,1841,1940,1927,1944,1803,1954,2099,2194,2330,Upgrade
20,Long-Term Unearned Revenue,-,39.65,42.69,88.61,80.14,182.68,84.31,160.83,96.6,266.01,143.57,-,-,-,-,-,-,-,-,-,Upgrade
21,Long-Term Deferred Tax Liabilities,-,232.67,331.4,521.92,155.14,287.74,256.62,207.67,128.52,141.96,104.8,72.84,111.31,322.32,272.75,227.86,139.06,163.7,155.31,52.1,Upgrade
22,Other Long-Term Liabilities,-,4194,171897,1503,151909,1960,164853,1467,151277,1047,128165,1185,102106,1007,82187,1315,67342,1710,52973,2694,Upgrade
23,Total Liabilities,-,758977,723248,734602,752024,707033,754189,731475,696862,666897,680509,662556,640636,623683,590290,528254,556661,549108,481715,452730,Upgrade
24,Common Stock,-,8904,8904,8905,8905,8905,8905,8907,8907,8907,8907,8907,8908,8908,8908,8908,8908,8908,8908,8908,Upgrade
25,Additional Paid-In Capital,-,-,47343,-,47315,-,-,-,46069,-,45933,-,45803,45712,45725,-,45571,45464,46207,-,Upgrade
26,Retained Earnings,-,94712,91727,93525,91036,90480,87715,90502,87453,84732,82743,85329,82840,79350,75686,77381,73127,70970,67572,67832,Upgrade
27,Comprehensive Income & Other,-,63038,20300,67373,20075,66886,67438,61887,15683,61654,10295,55649,10212,10453,10385,55917,10524,10628,10704,62211,Upgrade
28,Total Common Equity,166480,166480,168096,169441,166969,165909,163696,160902,157718,154666,147251,149258,147124,143740,139927,141431,137353,135193,132267,138950,Upgrade
29,Minority Interest,-,6491,6716,6534,6409,6381,6279,6212,6127,3758,3636,3488,3513,3586,3629,3762,8885,9001,9041,8951,Upgrade
30,Shareholders' Equity,172971,172971,174812,175975,173378,172290,169975,167114,163845,158424,150887,152747,150637,147326,143556,145192,146238,144194,141308,147902,Upgrade
31,Total Liabilities & Equity,-,931948,898060,910577,925402,879324,924164,898589,860708,825321,831397,815303,791273,771009,733846,673447,702899,693302,623022,600631,Upgrade
32,Total Debt,351732,351732,372876,369329,411253,356593,387695,378716,351120,336200,346421,355974,367913,340198,336960,286649,317484,315169,256936,249962,Upgrade
33,Net Cash (Debt),271972,271972,232234,245094,202536,234045,254975,244044,238716,221951,211897,184445,150391,154319,127127,152751,122088,111618,157588,148751,Upgrade
34,Net Cash Growth,34.28%,16.21%,-8.92%,0.43%,-15.16%,5.45%,20.33%,32.31%,58.73%,43.83%,66.68%,20.75%,23.18%,38.26%,-19.33%,2.69%,-3.18%,-6.80%,17.99%,2.78%,Upgrade
35,Net Cash Per Share,-,25.75,28.49,25.60,27.26,22.41,28.41,25.68,28.09,22.27,22.81,19.77,16.46,16.38,13.82,16.62,14.09,11.79,17.14,15.48,Upgrade
36,Filing Date Shares Outstanding,-,10560,8872,8844,8844,8844,8844,8844,8844,8819,8819,9328,8819,9420,8819,8819,8819,8881,8840,8908,Upgrade
37,Total Common Shares Outstanding,-,10560,8872,8844,8844,8844,8844,8844,8844,8819,8819,9328,8819,9420,8819,8819,8819,8881,8840,8908,Upgrade
38,Working Capital,-,201815,337323,215710,307621,219490,362667,226230,319887,212076,297061,196061,269945,174336,226641,161418,183362,140978,163475,141832,Upgrade
39,Book Value Per Share,15.77,14.35,16.70,16.91,16.63,16.51,16.26,16.51,16.15,15.85,15.57,14.93,15.55,14.78,14.74,14.91,14.45,13.96,13.83,13.91,Upgrade
40,Tangible Book Value,160847,160847,162459,163822,161368,160393,158169,155365,152205,153260,145875,147862,145712,142392,138576,140065,134328,132189,129284,136002,Upgrade
41,Tangible Book Value Per Share,15.23,13.82,16.07,16.27,15.99,15.88,15.63,15.88,15.52,15.69,15.41,14.78,15.39,14.63,14.59,14.75,14.10,13.62,13.49,13.58,Upgrade
