,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Interest and Dividend Income,-17357,6997,9709,650.82,7133,9527,3693,6137,8031,5195,6260,3366,9057,4056,6800,7460,7173,6036,5202,4883,Upgrade
1,Total Interest Expense,-9401,3028,3054,3319,3158,3358,3198,3119,2764,2719,2541,2799,2733,2595,2443,2391,2652,2244,1863,2046,Upgrade
2,Net Interest Income,-7956,3970,6655,-2669,3975,6170,495.26,3018,5267,2476,3720,567.17,6324,1460,4357,5068,4522,3792,3340,2837,Upgrade
3,Gain on Sale of Investments (Rev),-4536,2416,-3314,5434,-1296,-3472,2488,930.53,-1425,-266.19,1243,960.37,-2790,2490,97.93,560.19,-592.67,254.39,2095,-1323,Upgrade
4,Other Revenue,27592,5595,5593,4626,6579,5548,5720,5025,4746,5031,6339,5949,7334,6048,6170,5145,5484,5819,3934,4349,Upgrade
5,Revenue Before Loan Losses,15100,11981,8935,7391,9258,8245,8703,8973,8589,7241,11302,7477,10868,9998,10624,10774,9413,9865,9369,5863,Upgrade
6,Provision for Loan Losses,-75.15,-46.72,135.87,-14,-115.88,72.65,84.26,9.04,-210.34,-100.78,135.51,-236.99,175.27,-105.65,404.61,26.19,289.56,243.12,35.89,51.8,Upgrade
7,Revenue,15175,12027,8799,7405,9374,8172,8619,8964,8799,7342,11167,7714,10693,10104,10220,10747,9124,9622,9333,5811,Upgrade
8,Revenue Growth (YoY),61.89%,47.17%,2.09%,-17.39%,6.53%,11.31%,-22.82%,16.20%,-17.71%,-27.33%,9.26%,-28.23%,17.20%,5.01%,9.50%,84.95%,-2.84%,55.66%,45.86%,-12.19%,Upgrade
9,Cost of Services Provided,-10431,3850,3264,3317,5229,3245,3609,3641,4516,2968,3480,2676,3833,3362,3465,3680,3984,3812,3348,2232,Upgrade
10,Other Operating Expenses,20340,2733,2244,1434,2758,775,1741,1620,804.31,1735,2925,2479,2742,2075,2323,1716,1747,1149,1323,1341,Upgrade
11,Total Operating Expenses,9909,6583,5509,4752,8050,4020,5350,5261,5477,4703,6405,5155,6898,5437,5788,5396,5802,4961,4672,3573,Upgrade
12,Operating Income,5266,5445,3290,2654,1323,4153,3269,3703,3322,2639,4762,2559,3795,4667,4432,5351,3322,4661,4661,2238,Upgrade
13,Currency Exchange Gains,-35.56,-96.28,137.29,-5.45,-159.81,-26.08,202.68,-68.04,133.77,-74.13,39.14,19.25,28.65,-37.79,-12.4,-50.09,20.87,48.18,98.11,-105.61,Upgrade
14,Other Non-Operating Income (Expenses),2.88,-2.52,-42.57,45.09,-1017,82.58,-427.23,389.23,-699.86,0.74,15.93,652.7,-531.58,76.63,214.4,257.38,-521.32,41.44,92.08,387.8,Upgrade
15,EBT Excluding Unusual Items,5233,5346,3385,2693,146.29,4209,3044,4024,2756,2565,4817,3231,3292,4706,4634,5559,2822,4750,4851,2520,Upgrade
16,Asset Writedown,-13.14,39.12,-14.39,-11.59,-25.46,-5.85,8.88,-9.96,-11.62,6.22,-16.04,-2.82,33.68,-18.06,0.95,-17.29,10.86,-7.1,35.24,-39.06,Upgrade
17,Legal Settlements,-,-,-,-,8.49,-,-,-,-111.71,-,-,-,-143.56,-,-,-,-6.5,-,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,-,114.71,-114.71,-,-148.25,15.52,-15.52,-,209.61,-100.88,100.88,-,482.55,-1.06,1.06,-,-621.33,29.94,-29.94,-,Upgrade
19,Other Unusual Items,-669.48,87.83,29.91,551.75,897.39,-491.79,491.79,-,698.5,-,-,-,554.6,-,-,-,535.5,-,-,-,Upgrade
20,Pretax Income,4550,5588,3286,3234,877.53,3727,3529,4014,3540,2471,4901,3228,4218,4687,4666,5541,2744,4773,4873,2481,Upgrade
21,Income Tax Expense,1446,989.75,588.98,614.42,43.98,697.17,702.14,819.19,387.57,409.84,1016,703.89,852.78,995.83,1007,954.18,477.5,1035,961.98,660.27,Upgrade
22,Earnings From Continuing Ops.,3104,4598,2697,2619,833.56,3030,2827,3195,3152,2061,3885,2524,3365,3691,3659,4587,2267,3738,3911,1821,Upgrade
23,Minority Interest in Earnings,390.92,-91.18,-169.89,-129.85,-86.9,-143.96,-125.67,-154.74,-70.21,-5.9,-31.9,-6.01,12.89,-68.84,-57.3,-175.82,-96.61,-239.8,-283.75,5.2,Upgrade
24,Net Income,3495,4507,2527,2489,746.66,2886,2701,3041,3082,2055,3853,2518,3378,3622,3602,4411,2170,3498,3628,1826,Upgrade
25,Preferred Dividends & Other Adjustments,-,-390.84,390.84,-,712.05,-329.68,329.68,-,528,-199.6,199.6,-,402.5,-199.6,199.6,-,456.58,-,-,-,Upgrade
26,Net Income to Common,3495,4898,2136,2489,34.61,3216,2371,3041,2554,2255,3654,2518,2976,3822,3402,4411,1713,3498,3628,1826,Upgrade
27,Net Income Growth,368.09%,56.17%,-6.46%,-18.13%,-75.77%,40.44%,-29.90%,20.73%,-8.77%,-43.27%,6.98%,-42.91%,55.68%,3.53%,-0.71%,141.57%,3.78%,129.24%,80.09%,-39.25%,Upgrade
28,Shares Outstanding (Basic),-,10560,8152,9574,7244,10444,8475,9214,7497,9967,8486,9328,8219,9420,8636,9003,7774,8881,9195,9611,Upgrade
29,Shares Outstanding (Diluted),-,10560,8152,9574,7431,10444,8974,9502,8499,9967,9288,9328,9135,9420,9201,9190,8663,9464,9195,9611,Upgrade
30,Shares Change (YoY),-,1.11%,-9.16%,0.77%,-12.57%,4.79%,-3.39%,1.86%,-6.96%,5.81%,0.95%,1.50%,5.45%,-0.47%,0.06%,-4.38%,3.88%,-6.98%,0.17%,2.32%,Upgrade
31,EPS (Basic),-,0.46,0.26,0.26,0.00,0.31,0.28,0.33,0.34,0.23,0.43,0.27,0.36,0.41,0.39,0.49,0.22,0.39,0.39,0.19,Upgrade
32,EPS (Diluted),-,0.46,0.26,0.26,0.00,0.30,0.28,0.32,0.34,0.21,0.41,0.27,0.36,0.39,0.39,0.48,0.22,0.37,0.39,0.19,Upgrade
33,EPS Growth,-,56.78%,-6.57%,-18.75%,-98.60%,40.25%,-32.09%,18.52%,-5.06%,-45.89%,6.14%,-43.75%,62.81%,5.45%,-2.15%,152.63%,5.77%,146.44%,79.79%,-40.63%,Upgrade
34,Free Cash Flow,-,36422,11969,-13243,30261,-29998,26747,-20972,20447,1.74,10636,17864,10490,18310,-5415,-13873,26448,-13124,-7402,15513,Upgrade
35,Free Cash Flow Per Share,-,3.45,1.47,-1.38,4.07,-2.87,2.98,-2.21,2.41,0.00,1.15,1.92,1.15,1.94,-0.59,-1.51,3.05,-1.39,-0.81,1.61,Upgrade
36,Dividend Per Share,-,-,0.150,-,0.400,-,-,-,0.530,-,-,-,0.680,-,-,-,0.560,-,-,-,Upgrade
37,Dividend Growth,-,-,-,-,-24.53%,-,-,-,-22.06%,-,-,-,21.43%,-,-,-,43.59%,-,-,-,Upgrade
38,Operating Margin,34.70%,45.27%,37.39%,35.83%,14.12%,50.81%,37.93%,41.31%,37.75%,35.94%,42.64%,33.17%,35.49%,46.19%,43.37%,49.79%,36.41%,48.44%,49.94%,38.51%,Upgrade
39,Profit Margin,23.03%,40.72%,24.27%,33.62%,0.37%,39.35%,27.51%,33.92%,29.03%,30.71%,32.72%,32.65%,27.83%,37.82%,33.29%,41.05%,18.78%,36.36%,38.87%,31.43%,Upgrade
40,Free Cash Flow Margin,-,302.83%,136.03%,-178.83%,322.83%,-367.06%,310.33%,-233.97%,232.37%,0.02%,95.25%,231.58%,98.10%,181.21%,-52.99%,-129.09%,289.88%,-136.39%,-79.31%,266.96%,Upgrade
41,Effective Tax Rate,31.78%,17.71%,17.93%,19.00%,5.01%,18.71%,19.90%,20.41%,10.95%,16.59%,20.73%,21.80%,20.22%,21.25%,21.58%,17.22%,17.40%,21.69%,19.74%,26.61%,Upgrade
42,Revenue as Reported,-,11931,9087,7983,9112,8696,9046,9288,8757,7161,11404,8150,10911,9988,10975,10943,9463,9925,9667,6145,Upgrade
