,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,76,80,95,102,127,66,115,193,247,220,220,233,187,207,200,267,400,400,260,253,297,Upgrade
1,Market Cap Growth,21.21%,21.21%,-17.15%,-47.24%,-48.51%,-70.00%,-47.88%,-17.14%,32.14%,6.45%,10.00%,-12.50%,-53.33%,-48.33%,-23.08%,5.26%,34.83%,71.43%,-13.33%,-20.00%,-7.29%,Upgrade
2,Enterprise Value,73,74,89,86,111,78,127,192,245,214,214,268,221,239,232,286,420,420,280,269,312,Upgrade
3,Last Close Price,0.08,0.08,0.10,0.10,0.13,0.07,0.17,0.24,0.31,0.27,0.27,0.29,0.23,0.26,0.25,0.33,0.50,0.50,0.32,0.32,0.37,Upgrade
4,PE Ratio,-,-,-,-,-,-,-7.74,-,-,-,-,-25.64,-10.44,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,9.61,9.73,8.48,7.59,12.39,7.43,11.71,15.03,14.40,11.43,12.60,16.37,13.67,12.55,12.11,14.89,19.11,19.47,9.54,9.75,10.03,Upgrade
6,PB Ratio,1.67,2.06,2.45,2.33,2.90,1.34,6.02,10.14,6.95,6.20,6.42,6.81,-,6.33,4.61,6.15,-,7.71,4.63,4.51,-,Upgrade
7,P/TBV Ratio,1.75,1.75,2.08,2.07,2.57,1.24,4.62,7.80,6.21,5.54,5.49,5.82,-,5.52,4.02,5.37,-,6.90,4.15,4.04,-,Upgrade
8,P/FCF Ratio,-,-,-,48.38,120.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,45.32,112.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,8.88,9.05,7.99,6.42,10.85,8.78,12.93,-,14.33,11.10,12.23,18.79,16.20,14.50,14.05,16.00,20.06,20.45,10.27,10.34,10.55,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-22.27,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-19.52,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-31.60,-,-,40.88,105.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.57,0.57,0.57,0.19,0.19,0.01,1.40,1.40,0.42,0.42,0.53,0.53,-,1.49,1.33,1.33,-,0.73,0.66,0.66,-,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,1.03,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-,-,4.01,8.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
