,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+4 Quarters
0,Market Capitalization,4654,3256,2606,2989,2493,2242,2160,2213,2061,1957,2112,2131,2306,2230,2259,2136,2630,2989,3168,3042,3907,Upgrade
1,Market Cap Growth,45.25%,45.25%,20.67%,35.07%,20.96%,14.55%,2.27%,3.83%,-10.62%,-12.27%,-6.52%,-0.22%,-12.35%,-25.37%,-28.69%,-29.77%,-32.68%,-,-,-,-,Upgrade
2,Enterprise Value,4730,3343,2724,3110,2614,2383,2301,2360,2208,2076,2259,2242,2417,2288,2307,2212,2707,2919,3236,3211,4077,Upgrade
3,Last Close Price,29.09,20.35,16.29,18.48,15.41,13.86,13.36,13.44,12.52,11.88,12.83,12.94,14.00,13.55,13.72,12.95,15.94,18.12,19.20,18.37,23.60,Upgrade
4,PE Ratio,-,-,-,-,-,80.45,-,-,-,-,-,-,-,76.50,63.82,56.31,68.61,64.59,51.87,38.59,49.37,Upgrade
5,PS Ratio,11.42,7.99,5.97,6.42,5.24,4.59,4.41,4.56,4.07,3.62,3.67,3.52,3.67,3.21,3.09,3.01,3.73,4.12,4.16,3.61,4.44,Upgrade
6,PB Ratio,4.61,3.23,2.55,2.83,2.36,2.12,2.14,2.11,1.95,1.83,1.97,1.98,2.13,2.04,2.07,1.95,2.44,2.80,2.99,2.86,3.72,Upgrade
7,P/TBV Ratio,3.49,3.49,2.76,3.06,2.55,2.30,2.33,2.34,2.17,2.03,2.19,2.19,2.37,2.27,2.30,2.18,2.72,3.12,3.34,3.20,4.17,Upgrade
8,P/FCF Ratio,51.31,35.90,117.77,-,-80.71,-,-114.93,-,-59.79,-,-41.44,-,-19.34,-,-,-,-29.12,-,-14.49,-,-,Upgrade
9,P/OCF Ratio,23.48,23.48,27.34,42.41,35.64,-,23.01,23.68,21.27,16.97,23.76,50.81,167.19,-,-,-,24.61,476.63,-60.84,-,146.60,Upgrade
10,EV/Sales Ratio,11.60,8.20,6.24,6.68,5.49,4.88,4.69,4.86,4.37,3.84,3.93,3.70,3.84,3.29,3.16,3.12,3.84,4.02,4.25,3.81,4.64,Upgrade
11,EV/EBITDA Ratio,208.42,146.41,68.70,96.86,74.14,125.17,-,-580.56,-,469.16,-,47.81,-,28.97,24.65,23.89,29.60,30.38,30.61,26.02,31.12,Upgrade
12,EV/EBIT Ratio,-,-,-,-264.01,-,-84.45,-,-46.31,-,-,-,588.45,-,59.69,42.49,40.47,49.33,47.97,44.95,35.17,40.61,Upgrade
13,EV/FCF Ratio,52.15,36.86,123.09,-,-84.63,-,-122.40,-,-64.07,-,-44.34,-,-20.27,-,-,-,-29.97,-,-14.80,-,-,Upgrade
14,Debt / Equity Ratio,0.16,0.16,0.20,0.22,0.21,0.18,0.23,0.20,0.20,0.17,0.18,0.24,0.20,0.18,0.18,0.14,0.15,0.18,0.19,0.17,0.24,Upgrade
15,Debt / EBITDA Ratio,6.92,75.21,21.44,5.01,4.16,2.76,-,3.64,-,29.82,-,3.97,15.75,3.86,2.78,1.50,1.74,1.73,2.98,1.90,2.31,Upgrade
