,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,186.66,159.82,178.66,218.72,234.06,225.88,182.32,156.63,119.92,121.17,Upgrade
1,Revenue Growth (YoY),4.47%,-26.93%,-23.67%,-3.17%,28.38%,44.21%,52.03%,29.26%,8.54%,38.93%,Upgrade
2,Cost of Revenue,172.43,192.07,173.07,192.63,190.53,205.35,151.45,140.11,107.04,116.03,Upgrade
3,Gross Profit,14.23,-32.24,5.6,26.09,43.53,20.54,30.87,16.52,12.88,5.15,Upgrade
4,"Selling, General & Admin",13.15,12.74,13.91,20.18,13.81,15.79,11.02,14.81,12.31,13.99,Upgrade
5,Other Operating Expenses,-0.67,-1.45,-0.65,-0.25,-0.87,-0.39,-1.48,-0.87,-0.72,-1.65,Upgrade
6,Operating Expenses,12.48,11.29,13.26,19.93,12.94,15.4,9.54,13.95,11.59,12.35,Upgrade
7,Operating Income,1.75,-43.54,-7.66,6.16,30.58,5.14,21.33,2.58,1.29,-7.2,Upgrade
8,Interest Expense,-0.15,-0.16,-0.2,-0.23,-0.19,-0.17,-0.05,-0.05,-0.05,-0.09,Upgrade
9,Interest & Investment Income,3.09,3.44,3.45,1.64,0.33,0.14,0.2,0.09,0.27,0.29,Upgrade
10,Earnings From Equity Investments,10.91,10.54,9.52,6.52,6.72,9.04,5.72,10.5,2.67,7.66,Upgrade
11,Currency Exchange Gain (Loss),-0.2,-0.01,0.01,0.03,0,0.12,0.02,0.01,0.09,0.04,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,-0.6,Upgrade
13,EBT Excluding Unusual Items,15.41,-29.74,5.13,14.13,37.44,14.26,27.23,13.13,4.26,0.09,Upgrade
14,Gain (Loss) on Sale of Investments,0.25,0.42,-0.28,0.44,-1.01,-0.28,-0.21,0.37,-0.3,-0.34,Upgrade
15,Gain (Loss) on Sale of Assets,0.25,-0.09,-0.02,-0.03,0.01,0.04,0,0,-,-,Upgrade
16,Asset Writedown,-9.43,-,-,-,-,-,-,-,-,-,Upgrade
17,Other Unusual Items,-,0.01,-,-,-,-,-,-,-,-,Upgrade
18,Pretax Income,6.47,-29.4,4.83,14.53,36.44,14.03,27.02,13.5,3.96,-0.25,Upgrade
19,Income Tax Expense,-0.27,0.06,-1.88,2.98,5.86,1.76,2.37,1.54,0.18,-0.2,Upgrade
20,Net Income,6.74,-29.46,6.72,11.55,30.59,12.28,24.65,11.96,3.78,-0.04,Upgrade
21,Net Income to Common,6.74,-29.46,6.72,11.55,30.59,12.28,24.65,11.96,3.78,-0.04,Upgrade
22,Net Income Growth,0.42%,-,-78.04%,-5.91%,24.09%,2.63%,551.52%,-,26.39%,-,Upgrade
23,Shares Outstanding (Basic),420,420,420,420,420,420,420,420,420,420,Upgrade
24,Shares Outstanding (Diluted),420,420,420,420,420,420,420,420,420,420,Upgrade
25,Shares Change (YoY),-0.02%,-,-,-,-,-,-,-,-,-,Upgrade
26,EPS (Basic),0.02,-0.07,0.02,0.03,0.07,0.03,0.06,0.03,0.01,-0.00,Upgrade
27,EPS (Diluted),0.02,-0.07,0.02,0.03,0.07,0.03,0.06,0.03,0.01,-0.00,Upgrade
28,EPS Growth,0.44%,-,-78.04%,-5.91%,24.09%,2.63%,551.51%,-,26.40%,-,Upgrade
29,Free Cash Flow,-3.41,-24.6,-33.58,69.74,27.44,33.08,4.31,39.45,-6.5,8.16,Upgrade
30,Free Cash Flow Per Share,-0.01,-0.06,-0.08,0.17,0.07,0.08,0.01,0.09,-0.02,0.02,Upgrade
31,Operating Margin,0.94%,-27.24%,-4.29%,2.82%,13.07%,2.28%,11.70%,1.64%,1.08%,-5.94%,Upgrade
32,Profit Margin,3.61%,-18.43%,3.76%,5.28%,13.07%,5.43%,13.52%,7.64%,3.15%,-0.04%,Upgrade
33,Free Cash Flow Margin,-1.83%,-15.39%,-18.79%,31.88%,11.73%,14.64%,2.37%,25.18%,-5.42%,6.74%,Upgrade
34,EBITDA,4.62,-40.88,-5.03,9.18,33.98,7.99,23.85,5.34,3.94,-4.58,Upgrade
35,D&A For EBITDA,2.87,2.65,2.64,3.02,3.4,2.85,2.52,2.76,2.65,2.62,Upgrade
36,EBIT,1.75,-43.54,-7.66,6.16,30.58,5.14,21.33,2.58,1.29,-7.2,Upgrade
