,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,171.13,153.85,196.28,235.33,164.15,153.26,111.44,107.1,59.53,54.51,Upgrade
1,Short-Term Investments,23.56,24.58,2.48,2.65,5.91,4.86,7.75,1.25,4.39,1.14,Upgrade
2,Trading Asset Securities,5.06,4.73,4.31,4.59,4.15,5.16,5.44,5.65,3.32,3.54,Upgrade
3,Cash & Short-Term Investments,199.75,183.16,203.07,242.57,174.22,163.29,124.63,114,67.25,59.18,Upgrade
4,Cash Growth,-1.63%,-24.49%,16.56%,48.56%,39.79%,43.23%,85.32%,92.64%,-21.05%,-53.37%,Upgrade
5,Accounts Receivable,31.27,53.76,52.1,42.36,101.84,88.39,89.99,58.81,71.23,68.99,Upgrade
6,Other Receivables,16.64,17.84,14.48,13.35,13.09,12.14,13.9,15.34,18.87,20.91,Upgrade
7,Receivables,47.92,71.59,66.58,55.7,114.93,100.53,103.89,74.16,90.1,89.91,Upgrade
8,Inventory,4.77,5.07,8.3,7.51,13.64,8.91,5.68,3.36,4.36,4.48,Upgrade
9,Prepaid Expenses,11.04,10.33,10.39,10.39,5.62,4.9,3.83,3.82,16.3,17.1,Upgrade
10,Other Current Assets,-,3.55,3.55,3.55,-,3.56,5.21,8.79,5.21,8.79,Upgrade
11,Total Current Assets,263.48,273.71,291.88,319.73,308.41,281.19,243.23,204.13,183.21,179.45,Upgrade
12,"Property, Plant & Equipment",23.2,26.46,26.3,30,33.95,33.45,14.11,12.9,11.77,12.67,Upgrade
13,Long-Term Investments,109.77,112.61,110.61,111.75,105.5,99.81,95.67,98.82,97.66,105.22,Upgrade
14,Long-Term Deferred Tax Assets,-,-,0.55,-,-,-,-,-,-,-,Upgrade
15,Other Long-Term Assets,-,-,1.05,0.06,-,1.45,2.13,-,-,-,Upgrade
16,Total Assets,396.44,412.77,430.39,461.53,447.86,415.89,355.15,315.84,292.64,297.34,Upgrade
17,Accounts Payable,41.93,57.35,37.43,42.33,47.23,47.1,35.04,23.23,20.59,27.48,Upgrade
18,Accrued Expenses,6.92,10.09,10.6,10.56,6.58,7.27,6.41,1.88,1.4,4.17,Upgrade
19,Short-Term Debt,5.26,1.41,1.98,4.57,4.19,6.68,7.94,5.3,5.65,6.54,Upgrade
