,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q2 2017,Q1 2017,Q4 2016,Q3 2016,Q2 2016,Q1 2016,Q4 2015,Q3 2015,Q2 2015,+5 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jun '17 Jun 30, 2017","Mar '17 Mar 31, 2017","Dec '16 Dec 31, 2016","Sep '16 Sep 30, 2016","Jun '16 Jun 30, 2016","Mar '16 Mar 31, 2016","Jan '16 Jan 1, 2016","Oct '15 Oct 1, 2015","Jun '15 Jun 30, 2015",+5 Quarters
0,Market Capitalization,8114,8692,8459,8158,10894,11379,10416,12990,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-23.61%,-23.61%,-18.78%,-37.20%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,8201,8404,8129,7666,9895,9845,8473,12466,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,8.85,9.45,9.25,8.82,11.78,12.32,11.33,13.74,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,17.92,19.57,28.81,41.16,58.87,36.69,20.31,20.99,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,2.52,2.75,3.19,3.76,6.39,6.94,5.61,6.50,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,2.05,2.19,2.21,2.19,3.00,3.14,2.90,3.66,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,2.19,2.19,2.21,2.19,3.00,3.14,2.90,3.66,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,39.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,10.99,10.99,18.48,37.59,54.41,26.87,18.32,18.33,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,2.60,2.66,3.06,3.53,5.80,6.01,4.56,6.24,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,14.03,16.44,23.92,29.98,41.52,25.97,13.88,17.12,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,20.54,21.05,34.06,43.25,57.95,30.53,15.50,18.59,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-8.18,-,-,-,-,-,31.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.18,0.18,0.18,0.17,0.18,0.07,0.09,0.01,0.18,-,-,0.39,1.43,1.43,1.72,1.72,2.31,2.31,2.34,2.34,2.44,Upgrade
15,Debt / EBITDA Ratio,1.26,0.93,0.51,1.39,1.74,2.33,0.72,0.06,0.36,-,-,0.74,4.10,4.10,3.56,3.56,9.41,9.41,9.38,9.38,10.63,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,1.17,-,0.47,-,-,2.01,2.82,4.14,8.29,19.44,-,-,29.67,369.97,-36.74,Upgrade
17,Asset Turnover,0.68,0.74,0.70,0.53,0.40,0.40,0.40,-,-,-,-,0.37,0.36,0.40,0.39,0.18,0.19,0.17,0.16,0.16,Upgrade,
18,Inventory Turnover,67.24,69.42,66.82,32.45,31.23,84.03,107.47,51.42,-,-,-,-,50.43,46.46,43.56,54.09,39.41,52.91,60.81,34.49,26.48,Upgrade
19,Quick Ratio,1.61,1.61,2.02,2.76,2.49,8.04,9.24,8.39,2.65,-,-,-,1.32,1.32,1.17,1.17,5.62,5.62,-,-,-,Upgrade
20,Current Ratio,1.82,1.82,2.45,3.02,3.04,8.47,9.46,8.58,3.10,-,-,-,1.72,1.72,1.58,1.58,10.64,10.64,-,-,-,Upgrade
21,Return on Equity (ROE),17.26%,16.14%,9.78%,3.71%,1.97%,6.38%,10.98%,-,-,-,-,21.32%,22.52%,24.58%,26.19%,0.62%,0.62%,0.64%,0.64%,0.08%,Upgrade,
22,Return on Assets (ROA),8.19%,6.38%,4.84%,0.86%,0.83%,3.82%,6.12%,-,-,-,-,6.55%,6.49%,8.43%,8.32%,2.58%,2.68%,2.86%,2.79%,2.33%,Upgrade,
23,Return on Capital (ROIC),9.43%,6.95%,5.08%,0.90%,0.85%,4.12%,6.78%,-,-,-,-,6.86%,6.86%,8.99%,8.70%,2.65%,2.64%,2.70%,2.67%,2.25%,Upgrade,
24,Return on Capital Employed (ROCE),8.20%,8.20%,5.29%,4.38%,4.25%,8.44%,14.36%,17.77%,32.20%,-,-,-,14.32%,12.49%,10.64%,7.90%,4.30%,4.17%,4.01%,4.10%,4.07%,Upgrade
25,Earnings Yield,5.47%,5.11%,3.47%,2.43%,1.70%,2.73%,4.92%,4.76%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,FCF Yield,-12.36%,-11.54%,-12.19%,-10.15%,-7.21%,-3.97%,2.56%,3.86%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Dividend Yield,1.12%,-,1.64%,-,0.86%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,22.12%,0.25%,60.78%,-,15.66%,-,135.75%,-,-,0.05%,3.43%,24.74%,33.51%,33.51%,53.23%,53.23%,-,-,-,-,16304.41%,Upgrade
29,Buyback Yield / Dilution,-3.31%,-5.93%,-1.04%,-0.30%,-4.09%,-9.14%,-9.11%,-9.25%,-66.22%,-67.11%,-71.05%,-68.18%,1.29%,1.29%,1.31%,1.31%,8.40%,8.40%,-11.32%,33.24%,-39.57%,Upgrade
30,Total Shareholder Return,-2.19%,-5.93%,0.60%,-0.30%,-3.23%,-9.14%,-9.11%,-9.25%,-66.22%,-67.11%,-71.05%,-68.18%,1.29%,1.29%,1.31%,1.31%,8.40%,8.40%,-11.32%,33.24%,-39.57%,Upgrade
