,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,28.47,18.95,3.41,18.92,18.93,10.33,62.57,30.11,29.43,30.07
1,Cash & Short-Term Investments,28.47,18.95,3.41,18.92,18.93,10.33,62.57,30.11,29.43,30.07
2,Cash Growth,733.77%,0.20%,-81.96%,83.11%,-69.75%,-65.69%,112.59%,0.14%,-40.20%,-54.32%
3,Accounts Receivable,219.18,276.31,294.47,347.93,348.27,394.98,335.63,338.95,193.36,241.57
4,Other Receivables,5.44,17.06,8.83,5.04,9.65,10.57,9.03,3.1,11.64,1.1
5,Receivables,224.62,293.37,303.3,352.97,357.92,405.55,344.66,342.05,205,242.66
6,Prepaid Expenses,30.19,1.38,0.66,3.04,3.39,7.12,0.48,0.64,2.55,1.71
7,Other Current Assets,35.65,58.84,66.27,81.33,89.2,79.76,101.44,50.23,73.62,38.41
8,Total Current Assets,318.92,372.54,373.64,456.25,469.44,502.76,509.15,423.02,310.61,312.85
9,"Property, Plant & Equipment",91.5,92.17,91.97,78.81,75.82,77.32,58.36,50.7,50.61,34.03
10,Long-Term Investments,-,-,-,-,0.01,3.02,4.23,4.22,11.13,11.13
11,Other Long-Term Assets,6.2,3.04,0.42,0.44,0.33,0.33,0.35,0.49,0.38,8.61
12,Total Assets,416.62,467.75,466.03,535.49,545.61,583.44,572.09,478.43,372.72,366.61
13,Accounts Payable,93.36,116.45,77.12,125.35,67.85,153.55,130.59,135.74,50.66,79.42
14,Accrued Expenses,20.88,34.27,30.28,31.24,13.26,24.85,33.16,20.76,23.28,9.77
15,Short-Term Debt,-,2.6,5.67,13.64,93.86,-,-,-,-,-
16,Current Portion of Long-Term Debt,89.91,70.61,102.85,114.1,75.64,130.22,75.66,7.16,6.12,2.64
17,Current Portion of Leases,2.69,2.7,2.34,2.1,2.43,1.99,1.98,1.53,1.69,1.61
18,Current Income Taxes Payable,5.4,5.4,7.02,6.39,4.46,4.35,10.14,8.02,9,7.65
19,Current Unearned Revenue,1.31,0.17,4.34,12.8,28.21,3.05,-,-,-,-
20,Other Current Liabilities,34.29,54.24,27.04,24.57,55.49,49.3,48.91,45.08,23.49,18.81
21,Total Current Liabilities,247.84,286.43,256.64,330.19,341.21,367.3,300.44,218.29,114.24,119.91
22,Long-Term Debt,-,-,-,-,-,-,25.42,21.17,22.05,13.2
23,Long-Term Leases,1.4,2.59,3.24,3.63,4.07,3.22,4.09,4.06,4.29,4.59
24,Long-Term Unearned Revenue,0.16,0.24,0.32,0.4,-,-,-,-,-,-
25,Long-Term Deferred Tax Liabilities,-,0.02,-,-,-,-,-,-,-,-
26,Total Liabilities,249.4,289.28,260.2,334.23,345.28,370.52,329.95,243.53,140.57,137.69
27,Common Stock,11.33,11.33,11.33,10.3,10.3,10.3,10.3,10.3,10.3,10.3
28,Additional Paid-In Capital,91.23,91.23,91.23,80.93,80.93,80.93,80.93,80.93,80.93,80.93
29,Retained Earnings,51.93,63.18,90.53,97.3,104.06,116.64,144.66,137.42,127.76,124.53
30,Comprehensive Income & Other,12.73,12.73,12.73,12.73,5.03,5.05,6.25,6.25,13.16,13.16
31,Shareholders' Equity,167.22,178.47,205.82,201.26,200.33,212.92,242.14,234.9,232.15,228.92
32,Total Liabilities & Equity,416.62,467.75,466.03,535.49,545.61,583.44,572.09,478.43,372.72,366.61
33,Total Debt,94,78.51,114.1,133.47,176,135.43,107.15,33.92,34.15,22.03
34,Net Cash (Debt),-65.53,-59.56,-110.68,-114.56,-157.07,-125.1,-44.58,-3.82,-4.72,8.03
35,Net Cash Growth,-,-,-,-,-,-,-,-,-,-87.31%
36,Net Cash Per Share,-0.06,-0.05,-0.10,-0.11,-0.16,-0.13,-0.04,-0.00,-0.00,0.01
37,Filing Date Shares Outstanding,1100,1100,1100,1000,1000,1000,1000,1000,1000,1000
38,Total Common Shares Outstanding,1100,1100,1100,1000,1000,1000,1000,1000,1000,1000
39,Working Capital,71.08,86.11,116.99,126.06,128.23,135.46,208.71,204.73,196.37,192.94
40,Book Value Per Share,0.15,0.16,0.19,0.20,0.20,0.21,0.24,0.23,0.23,0.23
41,Tangible Book Value,167.22,178.47,205.82,201.26,200.33,212.92,242.14,234.9,232.15,228.92
42,Tangible Book Value Per Share,0.15,0.16,0.19,0.20,0.20,0.21,0.24,0.23,0.23,0.23
43,Land,-,11.02,-,11.02,-,11.02,-,11.02,-,11.02
44,Machinery,-,144.7,-,112.13,-,96.58,-,58.89,-,33.81
45,Leasehold Improvements,-,0.21,-,0.21,-,0.21,-,0.21,-,0.21
46,Order Backlog,509,-,-,-,-,-,-,-,-,-
