,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3076,3172,3041,3191,2615,2360,2963,3206,3440,2802,2812,3720,3240,3554,2988,3742,3234,3921,1920,4717,Upgrade
1,Other Revenue,-18.93,18.93,-,-,-23.84,23.84,-,-,-16.51,16.51,-,30.47,-15.57,15.57,-,23.8,-9.96,9.96,-,52.71,Upgrade
2,Revenue,3057,3190,3041,3191,2591,2384,2963,3206,3424,2818,2812,3751,3224,3569,2988,3766,3224,3931,1920,4770,Upgrade
3,Revenue Growth (YoY),17.96%,33.83%,2.62%,-0.47%,-24.32%,-15.40%,5.36%,-14.52%,6.19%,-21.05%,-5.89%,-0.41%,0.01%,-9.21%,55.62%,-21.04%,-24.18%,12.19%,-43.68%,34.18%,Upgrade
4,Cost of Revenue,2983,3143,2959,3153,2535,2312,2840,3140,3351,2716,2689,3657,3117,3463,2854,3695,3086,3786,1802,4582,Upgrade
5,Gross Profit,74.07,47.81,82.11,38.04,56.52,71.71,122.85,65.54,72.58,101.95,123.03,93.99,107.17,105.97,134.01,70.67,137.59,144.82,118.26,187.76,Upgrade
6,"Selling, General & Admin",21.76,25.98,27.23,22.49,22.89,24.85,28.44,27.12,27.27,25.32,32.24,42.76,31.16,27.92,32.77,44.41,32.05,23.67,41.63,54.13,Upgrade
7,Research & Development,17.47,14.23,15.24,29.56,21.23,18.36,17.31,27.48,14.05,21.29,15.11,22.88,13.78,13.18,14.03,26.61,23.31,14.19,9.71,52.7,Upgrade
8,Other Operating Expenses,2.92,3.67,2.01,-38.83,-6.01,-21.15,-1.72,6,-2,-12.16,-1.49,39.34,-4.69,-19.57,-4.18,22.07,-7.89,-0.93,-5.54,34.73,Upgrade
9,Operating Expenses,35.7,44.29,45.93,64.46,-11.83,35.95,28.85,343.2,-245.33,59.72,22.63,22.3,122.99,6.32,58.42,155.32,-5.84,84,13.87,249.04,Upgrade
10,Operating Income,38.37,3.52,36.19,-26.42,68.35,35.76,94,-277.66,317.91,42.23,100.4,71.69,-15.82,99.65,75.59,-84.65,143.43,60.82,104.39,-61.28,Upgrade
11,Interest Expense,-11.49,-17.81,-9.42,-26.27,-18.27,-15.65,-20.97,-156.2,-16.7,-15.39,-12.99,-121.57,-5.24,-14.4,-9.02,-10.65,-8.61,-13.62,-0.34,-15.23,Upgrade
12,Interest & Investment Income,47.5,27.31,18.11,54.9,32.7,144.14,47.18,45.09,49.7,210.35,57.06,-,209.95,29.24,37.55,15.15,11.28,53.6,6.04,5.24,Upgrade
13,Currency Exchange Gain (Loss),1.43,-1.43,-,-,0.82,-0.82,-,-,-1.23,1.23,-,-0.83,-0.65,0.65,-,0.78,-1.58,1.58,-,-8.22,Upgrade
14,Other Non Operating Income (Expenses),-2.26,-5.22,-3.42,80.98,-36.39,49.88,-3.63,362.04,-275.99,261.87,-0.73,56.14,-7.43,-30.43,-20.46,134.81,-41.05,-0.53,-3.24,275.27,Upgrade
15,EBT Excluding Unusual Items,73.55,6.38,41.46,83.19,47.21,213.31,116.58,-26.73,73.69,500.29,143.74,5.42,180.82,84.7,83.67,55.44,103.48,101.85,106.85,195.78,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-151.38,-,-,-,-105.22,-,-,-,-42.59,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,59.66,-,-,-,22.37,-,-,-,37.92,-,-,-,23.13,-6.9,8.06,-2.28,-168.37,Upgrade
18,Gain (Loss) on Sale of Assets,-,0.7,0.44,0.01,-0.18,0.18,0,-2.69,0.4,2.29,0.88,-10.69,-0.98,0.01,-,-,-0.06,0.34,-,-10.56,Upgrade
19,Asset Writedown,-2.62,3.53,-3.53,-154.83,-9.6,6.16,-6.17,-201.93,-5.65,-,-,-22.58,0,-0,-,-88.82,-0.22,17.68,-17.68,-13.43,Upgrade
20,Legal Settlements,12.61,-12.61,-,-,2.74,-2.74,-,-,6.79,-6.79,-,-59.79,40.06,-40.06,-,-88.89,40.22,-40.22,-,-48.73,Upgrade
21,Other Unusual Items,-17.49,4.58,26.28,-55.62,-8.24,8.24,-,-,-0.01,0.01,-,40.56,-0.32,0.32,-,25.77,-,-,-,31.85,Upgrade
22,Pretax Income,66.05,2.58,64.65,-67.6,31.94,225.14,110.42,-208.97,75.23,495.8,144.62,-160.54,219.58,44.97,83.67,-178.59,136.52,87.71,86.89,-56.05,Upgrade
