,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Cash & Equivalents,48.78,48.78,206.55,-,-,-,162.06,-,168.27,-,433.15,-,97.21,-,152.93,-,168.58,-,220.88,-,Upgrade
1,Short-Term Investments,9.45,9.45,7.47,-,7.65,-,4.85,-,5.11,-,4.8,-,4.36,-,7.22,-,8.01,-,6.69,-,Upgrade
2,Cash & Short-Term Investments,58.23,58.23,214.02,7.65,7.65,166.9,166.9,-,173.38,437.95,437.95,-,101.57,160.15,160.15,-,176.6,227.57,227.57,-,Upgrade
3,Cash Growth,661.05%,-65.11%,28.23%,-,-95.59%,-61.89%,-61.89%,-,70.70%,173.47%,173.47%,-,-42.49%,-29.63%,-29.63%,-,-19.96%,3.88%,3.88%,-,Upgrade
4,Accounts Receivable,634.84,634.84,628.37,-,609.18,-,544.86,-,321.61,-,287.81,-,89.16,-,93.49,-,79.83,-,59.04,-,Upgrade
5,Other Receivables,2.04,2.04,1.48,-,15.31,-,57.71,-,38.56,-,14.73,-,21.93,-,8.8,-,5.3,-,2.7,-,Upgrade
6,Receivables,636.88,636.88,629.85,-,624.49,-,602.57,-,360.17,-,302.54,-,111.09,-,102.29,-,85.13,-,61.74,-,Upgrade
7,Inventory,160.11,160.11,248.5,-,399.53,-,519.42,-,405.7,-,180.02,-,46.34,-,34.92,-,34.62,-,31.13,-,Upgrade
8,Prepaid Expenses,-,-,28.01,-,33.7,-,22.64,-,-,-,45.16,-,-,-,6.42,-,6.08,-,2.55,-,Upgrade
9,Restricted Cash,-,-,-,-,-,-,26.2,-,-,-,7.05,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,36.01,36.01,-,-,111.79,-,-,-,110.48,-,-,-,27.04,-,-,-,-,-,-,-,Upgrade
11,Total Current Assets,891.22,891.22,1120,-,1177,-,1338,-,1050,-,972.73,-,286.03,-,303.77,-,302.43,-,322.99,-,Upgrade
12,"Property, Plant & Equipment",716.93,716.93,735.9,-,761.81,-,628.09,-,431.83,-,370.55,-,309.11,-,203.15,-,152.99,-,140.48,-,Upgrade
13,Long-Term Investments,30,30,30.34,-,29.8,-,25.74,-,22.54,-,23.55,-,15.84,-,15.71,-,13.21,-,13.45,-,Upgrade
14,Other Intangible Assets,102.77,102.77,7.14,-,46.2,-,9.03,-,13.81,-,11.72,-,2.14,-,2.55,-,2.74,-,3.19,-,Upgrade
15,Long-Term Accounts Receivable,421.63,421.63,357.3,-,250.38,-,183.54,-,117.42,-,61.22,-,17.28,-,11.76,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,15.32,15.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.02,-,0.75,-,Upgrade
17,Long-Term Deferred Charges,-,-,82.06,-,-,-,14.66,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Other Long-Term Assets,-,-,0.23,-,2.92,-,105.2,-,60.47,-,8.31,-,11.07,-,18.61,-,7.99,-,12.91,-,Upgrade
19,Total Assets,2178,2178,2333,-,2268,-,2304,-,1696,-,1448,-,641.47,-,555.56,-,480.37,-,493.76,-,Upgrade
20,Accounts Payable,350.91,350.91,328.01,-,267.04,-,483.47,-,280.46,-,287.7,-,41.75,-,36.52,-,29.13,-,16.36,-,Upgrade
21,Accrued Expenses,22.4,22.4,37.35,-,14.47,-,21.68,-,30.3,-,34.88,-,5.66,-,14.99,-,7.4,-,13.23,-,Upgrade
22,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,44.78,-,8,-,-,-,30,-,Upgrade
23,Current Portion of Long-Term Debt,291.94,291.94,376.99,-,462.34,-,208.42,-,268.12,-,105,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,9.42,9.42,8.71,-,5.99,-,5.8,-,4.25,-,5.56,-,3.3,-,6.12,-,5.42,-,5.55,-,Upgrade
25,Current Income Taxes Payable,2.05,2.05,5.09,-,7.18,-,7.81,-,16.22,-,18.76,-,9.21,-,7.32,-,4.95,-,7.51,-,Upgrade
26,Current Unearned Revenue,45.54,45.54,48.27,-,153.42,-,189.16,-,139.61,-,31.76,-,17.26,-,15.63,-,9.32,-,1.71,-,Upgrade
27,Other Current Liabilities,88.84,88.84,102.96,-,111.54,-,79.87,-,84.25,-,60.33,-,65.55,-,20.66,-,25.06,-,17.37,-,Upgrade
28,Total Current Liabilities,811.1,811.1,907.38,-,1022,-,996.21,-,823.22,-,543.98,-,187.52,-,109.23,-,81.27,-,91.72,-,Upgrade
29,Long-Term Debt,112.77,112.77,155.17,-,76.52,-,130.6,-,87.66,-,122.34,-,-,-,-,-,-,-,-,-,Upgrade
30,Long-Term Leases,6.87,6.87,8.51,-,5.04,-,4.43,-,2.15,-,3.14,-,0.53,-,3.78,-,5.35,-,6.24,-,Upgrade
31,Long-Term Deferred Tax Liabilities,42.78,42.78,36.74,-,28.07,-,22.26,-,15.98,-,9.27,-,0.01,-,0.07,-,-,-,-,-,Upgrade
32,Total Liabilities,973.79,973.79,1108,-,1132,-,1154,-,929.01,-,678.74,-,188.06,-,113.08,-,86.62,-,97.96,-,Upgrade
33,Common Stock,7.86,7.86,7.85,-,7.85,-,7.85,-,7.14,-,7.13,-,6.48,-,6.48,-,6.48,-,6.48,-,Upgrade
