,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Market Capitalization,613,1100,1218,1571,1735,2395,2889,4059,3509,4853,2854,2853,3333,3294,3371,1860,907,713,771,894,784,Upgrade
1,Market Cap Growth,-54.08%,-54.08%,-57.86%,-61.30%,-50.55%,-50.64%,1.25%,42.26%,5.28%,47.32%,-15.35%,53.37%,267.33%,362.00%,337.08%,108.00%,15.70%,-23.08%,-37.37%,-26.20%,-35.64%,Upgrade
2,Enterprise Value,1014,1470,1588,2140,2305,2601,3095,4267,3717,4666,2667,2801,3281,3152,3229,1695,742,527,585,687,576,Upgrade
3,Last Close Price,0.78,1.40,1.55,2.00,2.21,3.05,3.68,5.17,4.47,6.69,3.94,3.94,4.98,4.93,5.04,2.78,1.36,1.07,1.15,1.34,1.17,Upgrade
4,PE Ratio,7.49,13.43,14.72,18.89,39.87,63.71,59.36,-,35.43,61.36,43.12,45.56,161.87,163.05,169.63,93.39,39.30,33.03,35.32,35.75,21.11,Upgrade
5,PS Ratio,0.41,0.74,0.85,1.13,1.30,1.89,2.33,3.81,3.69,6.55,5.02,5.64,10.48,13.02,14.54,8.53,4.08,3.62,4.02,4.41,4.44,Upgrade
6,PB Ratio,0.53,0.91,1.01,1.28,1.53,2.11,2.51,3.53,-,6.33,3.71,3.71,-,7.26,7.62,4.20,-,1.81,1.95,2.26,-,Upgrade
7,P/TBV Ratio,1.03,1.03,1.15,1.33,1.63,2.25,2.58,3.63,-,6.61,3.84,3.84,-,7.31,7.67,4.23,-,1.82,1.96,2.28,-,Upgrade
8,P/OCF Ratio,6.28,40.87,90.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,EV/Sales Ratio,0.68,0.99,1.11,1.54,1.73,2.05,2.50,4.00,3.91,6.30,4.69,5.53,10.32,12.45,13.93,7.77,3.33,2.68,3.05,3.38,3.26,Upgrade
10,EV/EBITDA Ratio,6.09,9.27,10.22,15.15,23.60,29.31,30.76,45.34,22.32,32.73,23.78,25.49,78.48,89.09,95.26,59.35,22.88,17.24,18.41,18.75,19.94,Upgrade
11,EV/EBIT Ratio,8.86,12.84,13.68,19.68,34.80,41.79,40.65,-,24.47,36.65,26.27,28.40,109.70,132.57,159.04,111.10,38.21,29.70,-,28.19,34.28,Upgrade
12,Debt / Equity Ratio,0.35,0.35,0.35,0.45,0.48,0.48,0.30,0.30,-,0.47,0.31,0.31,-,0.11,0.04,0.04,-,0.03,0.11,0.11,-,Upgrade
13,Debt / EBITDA Ratio,2.53,3.46,3.46,2.89,2.74,5.04,5.39,22.01,-,2.31,6.08,0.77,-,1.39,0.60,0.54,-,0.37,5.00,0.86,-,Upgrade
14,Asset Turnover,0.59,0.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Inventory Turnover,4.43,6.68,5.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Quick Ratio,0.86,0.86,0.86,0.93,-,0.62,-,0.77,-,0.65,-,1.36,-,1.13,-,2.40,-,3.22,-,3.15,-,Upgrade
17,Current Ratio,1.10,1.10,1.10,1.23,-,1.15,-,1.34,-,1.28,-,1.79,-,1.53,-,2.78,-,3.72,-,3.52,-,Upgrade
18,Return on Equity (ROE),2.67%,2.64%,12.66%,13.31%,3.45%,2.45%,-,-,11.31%,2.20%,-,-,4.93%,0.24%,-,-,4.92%,0.25%,-,-,Upgrade,
19,Return on Assets (ROA),1.86%,1.79%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
20,Return on Capital (ROIC),2.49%,2.38%,5.66%,6.36%,2.79%,1.48%,-,-,7.43%,1.82%,-,-,3.07%,2.40%,-,-,1.45%,-0.37%,-,-,Upgrade,
21,Return on Capital Employed (ROCE),8.38%,8.38%,8.49%,7.63%,-,4.99%,-,-,-,14.59%,-,10.91%,-,5.24%,-,3.42%,-,4.45%,-,6.06%,-,Upgrade
22,Earnings Yield,13.36%,7.44%,6.80%,5.29%,2.51%,1.57%,1.68%,1.13%,2.82%,1.63%,2.32%,2.20%,0.62%,0.61%,0.59%,1.07%,2.54%,3.03%,2.83%,2.80%,4.74%,Upgrade
23,FCF Yield,23.00%,-0.59%,-0.26%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Buyback Yield / Dilution,0.06%,0.31%,0.70%,1.26%,-5.86%,-9.65%,-10.14%,-13.60%,-13.45%,-9.86%,-7.18%,-8.24%,-1.09%,-0.91%,-3.37%,-0.01%,-,0.00%,0.00%,3.30%,-,Upgrade
25,Total Shareholder Return,0.06%,0.31%,0.70%,1.26%,-5.86%,-9.65%,-10.14%,-13.60%,-13.45%,-9.86%,-7.18%,-8.24%,-1.09%,-0.91%,-3.37%,-0.01%,-,0.00%,0.00%,3.30%,-,Upgrade
