,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,951.94,1035,907.05,1040,726.19,742.81,719.43,777.09,540.58,707.86,Upgrade
1,Revenue Growth (YoY),4.95%,-0.40%,24.91%,39.95%,0.94%,-4.41%,33.09%,9.78%,-8.96%,11.54%,Upgrade
2,Cost of Revenue,825.01,902.95,799.68,915.2,647.5,668.09,627.96,671.18,484.7,640.63,Upgrade
3,Gross Profit,126.92,132.47,107.38,124.35,78.7,74.71,91.47,105.91,55.88,67.23,Upgrade
4,"Selling, General & Admin",96.61,96.88,89.78,88.77,80.42,56.76,69.45,57.63,55.31,46.05,Upgrade
5,Operating Expenses,96.61,96.88,89.78,88.77,80.42,56.76,69.45,57.63,55.31,46.05,Upgrade
6,Operating Income,30.32,35.59,17.6,35.58,-1.72,17.95,22.02,48.28,0.57,21.18,Upgrade
7,Interest Expense,-17.9,-19.64,-17.21,-14.21,-9.86,-8.02,-9.64,-4.57,-9.07,-5.47,Upgrade
8,Interest & Investment Income,-,0.17,-,0.07,-,0.16,-,0.09,-,0.4,Upgrade
9,Earnings From Equity Investments,0.26,6.37,1,6.92,0.19,1.44,0.16,1.16,0.07,1.76,Upgrade
10,Currency Exchange Gain (Loss),-,1.45,-,-0.11,-,0.1,-,-1.55,-,-0.53,Upgrade
11,Other Non Operating Income (Expenses),20.68,35.22,22.79,10.69,27.91,16.21,13.02,12.26,9.5,7.61,Upgrade
12,EBT Excluding Unusual Items,33.36,59.17,24.18,38.93,16.52,27.84,25.56,55.68,1.07,24.94,Upgrade
13,Gain (Loss) on Sale of Assets,-,1.61,-,0.11,-,0.41,-,-,-,-,Upgrade
14,Pretax Income,33.36,60.77,24.18,39.04,16.52,28.24,25.56,55.68,1.07,24.94,Upgrade
15,Income Tax Expense,5.11,-1,4.87,-5.69,4.98,-6.02,7.93,3.28,0.69,4.58,Upgrade
16,Earnings From Continuing Operations,28.26,61.77,19.31,44.73,11.54,34.26,17.62,52.4,0.38,20.36,Upgrade
17,Minority Interest in Earnings,-0.52,-1.99,-,-0.91,-,-0.37,-,-0.55,0.23,-0.33,Upgrade
18,Net Income,27.73,59.79,19.31,43.82,11.54,33.9,17.62,51.85,0.6,20.03,Upgrade
19,Net Income to Common,27.73,59.79,19.31,43.82,11.54,33.9,17.62,51.85,0.6,20.03,Upgrade
20,Net Income Growth,43.62%,36.44%,67.37%,29.27%,-34.53%,-34.62%,2817.55%,158.82%,-95.99%,-61.26%,Upgrade
21,Shares Outstanding (Basic),637,637,637,637,637,637,637,637,637,637,Upgrade
22,Shares Outstanding (Diluted),637,637,637,637,637,637,637,637,637,637,Upgrade
23,Shares Change (YoY),-,-,-,-,-,-,-,-,-,3.93%,Upgrade
24,EPS (Basic),0.04,0.09,0.03,0.07,0.02,0.05,0.03,0.08,0.00,0.03,Upgrade
25,EPS (Diluted),0.04,0.09,0.03,0.07,0.02,0.05,0.03,0.08,0.00,0.03,Upgrade
26,EPS Growth,43.62%,36.44%,67.36%,29.27%,-34.53%,-34.62%,2820.15%,158.82%,-96.00%,-62.72%,Upgrade
27,Free Cash Flow,-123,33.36,12.24,-115.3,-81.32,-156.87,52.45,-1.1,36.48,0.9,Upgrade
28,Free Cash Flow Per Share,-0.19,0.05,0.02,-0.18,-0.13,-0.25,0.08,-0.00,0.06,0.00,Upgrade
29,Operating Margin,3.18%,3.44%,1.94%,3.42%,-0.24%,2.42%,3.06%,6.21%,0.11%,2.99%,Upgrade
30,Profit Margin,2.91%,5.77%,2.13%,4.22%,1.59%,4.56%,2.45%,6.67%,0.11%,2.83%,Upgrade
31,Free Cash Flow Margin,-12.92%,3.22%,1.35%,-11.09%,-11.20%,-21.12%,7.29%,-0.14%,6.75%,0.13%,Upgrade
32,EBITDA,102.1,113.44,81.11,101.72,53.57,77.35,69.59,109.21,31.7,63.03,Upgrade
33,D&A For EBITDA,71.79,77.85,63.51,66.14,55.29,59.4,47.57,60.93,31.13,41.85,Upgrade
34,EBIT,30.32,35.59,17.6,35.58,-1.72,17.95,22.02,48.28,0.57,21.18,Upgrade
